,dates,mex0474-0000,mex0474-0001,mex0474-0002,mex0474-0003,mex0474-0004,mex0474-0005,mex0474-0006,mex0474-0007,mex0474-0008,mex0474-0009,mex0474-0010,mex0474-0011,mex0474-0012,mex0474-0013,mex0474-0014,mex0474-0015,mex0474-0016,mex0474-0017,mex0474-0018,mex0474-0019,mex0474-0020,mex0474-0021,mex0474-0022,mex0474-0023,mex0474-0024,mex0474-0025,mex0474-0026,mex0474-0027,mex0474-0028,mex0474-0029,mex0474-0030,mex0474-0031,mex0474-0032,mex0474-0033,mex0474-0034,mex0474-0035,mex0474-0036,mex0474-0037,mex0474-0038,mex0474-0039,mex0474-0040,mex0474-0041,mex0474-0042,mex0474-0043,mex0474-0044,mex0474-0045,mex0474-0046,mex0474-0047,mex0474-0048,mex0474-0049,mex0474-0050,mex0474-0051,mex0474-0052,mex0474-0053,mex0474-0054,mex0474-0055,mex0474-0056,mex0474-0057,mex0474-0058,mex0474-0059,mex0474-0060,mex0474-0061,mex0474-0062,mex0474-0063,mex0474-0064,mex0474-0065,mex0474-0066,mex0474-0067,mex0474-0068,mex0474-0069,mex0474-0070,mex0474-0071,mex0474-0072,mex0474-0073,mex0474-0074,mex0474-0075,mex0474-0076,mex0474-0077,mex0474-0078,mex0474-0079,mex0474-0080,mex0474-0081,mex0474-0082,mex0474-0083,mex0474-0084,mex0474-0085,mex0474-0086,mex0474-0087,mex0474-0088,mex0474-0089,mex0474-0090,mex0474-0091,mex0474-0092,mex0474-0093,mex0474-0094,mex0474-0095,mex0474-0096,mex0474-0097,mex0474-0098,mex0474-0099,mex0474-0100,mex0474-0101,mex0474-0102,mex0474-0103,mex0474-0104,mex0474-0105,mex0474-0106,mex0474-0107,mex0474-0108,mex0474-0109,mex0474-0110,mex0474-0111,mex0474-0112,mex0474-0113,mex0474-0114,mex0474-0115,mex0474-0116,mex0474-0117,mex0474-0118,mex0474-0119,mex0474-0120,mex0474-0121,mex0474-0122,mex0474-0123,mex0474-0124,mex0474-0125,mex0474-0126,mex0474-0127,mex0474-0128,mex0474-0129,mex0474-0130,mex0474-0131,mex0474-0132,mex0474-0133,mex0474-0134,mex0474-0135,mex0474-0136,mex0474-0137,mex0474-0138,mex0474-0139,mex0474-0140,mex0474-0141,mex0474-0142,mex0474-0143,mex0474-0144,mex0474-0145,mex0474-0146
0,1986-03-13 17:25:55+00:00,,,,,,,,91.75348419721165,74.52248440930819,60.385687614174635,50.543938264419985,67.58782123496536,81.00593788057553,93.65538983538458,109.89989734529448,121.66670737013966,129.98389694056777,137.78891543600054,142.25718283171582,147.31507410358853,155.4621620885224,159.98185260317257,158.1397862336342,156.87185699011775,150.06317816806188,148.89083759599754,143.49344541605143,142.62218539128588,138.7783773923071,140.4940797970067,139.12781426597962,140.63955234603856,143.72606707063807,147.6039178444347,157.31568282297644,163.0260066254063,168.7320847711532,176.2594517348144,179.75154362518902,187.68967757083604,197.45465174757032,212.21650139112313,223.5825540109252,234.01192449359672,228.48746092357698,222.00501054644607,210.51691414079733,205.76162466487148,202.3685262537287,195.8186352841568,193.52093259097046,186.27550905722597,187.24691235648814,182.74281891068304,182.72513529123182,182.10799482175622,183.4549383563148,188.06896835314092,191.92204888725786,198.424020292387,190.3882928098684,188.89934485909288,184.32234811895773,180.80723546866705,180.82680965570376,178.50868877995936,186.8911557484321,185.97861022263305,190.48485027753856,192.55558757201123,194.95691681531883,192.88044786617698,189.18174881926132,189.84535126731527,186.01599947092663,186.98172457120722,182.9773019691869,183.9932400053002,182.16273494209258,182.11655608331074,189.4616260771474,190.69320765586195,193.0213000047189,190.33557417927602,194.82042555311267,199.93645317965087,202.24968144408018,206.5408828864073,208.67794321857104,214.22747093102873,215.65689363999013,220.4944677233255,219.4871045748775,217.92543666612426,220.6979479409816,218.97864977512654,219.22592758853335,219.32887148653145,213.15653476049619,215.1473754569892,,219.2467696191741,217.27566588946024,221.54264991989584,220.349298755932,,,,,,225.93957265035698,221.1034350542178,205.95431123328808,194.80002554839558,180.6019396885398,184.3923285922402,195.34775886877952,191.18858506919838,185.41174408502755,188.47709749397512,204.9508691750944,215.0867376341131,,226.67083937376523,241.05661494714718,247.60603195892762,236.7061305497529,230.9443521393892,,,,,,,,230.73524820087601,235.42015904365888,235.02312713775652,230.3859865081489,,,,,,,,
1,1987-06-27 17:30:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.6097291043329,265.88207091025504,248.2455811029537,235.37621002061346,220.30794028913647,203.65690505950005,174.29695911548498,175.4769978730366,200.17827094526524,215.3043559851465,206.22319020293196,190.8938692049681,187.03945201901118,178.12879949878504,185.66308252065204,206.82806891202083,245.98226264844368,250.4086948046562,237.2356723095004,200.22787346462383,184.14013803312034,168.1774907172542,167.61220873275917,165.42426385519624,170.93240515456915,,,192.91397279028067,215.53322514194178,215.17144464513075,205.31815060309074,182.93208046272014,162.44421977244133,144.72641165017845,153.78901579671899,165.4615159022581,168.14325644500502,170.94640526930948,164.20916336127772
2,1987-07-13 17:30:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.51583531908133,201.5725966331931,200.13716891068736,201.26764530717855,204.0668460893383,209.49260675694381,217.41808180676537,216.31523665353868,222.2711048534972,223.24182677110508,229.9527569339087,237.18202924942656,234.56964620428158,244.71394218769942,242.9358017274776,245.13250858104053,255.57731383686186,249.79385479565374,252.73045572804037,257.87122441658033,253.2346922561757,251.3847481545574,252.65437438334266,254.2431111184404,256.0500326923316,253.87154805772755,249.67181872999166,256.069557953253,262.4138270166319,261.8429470060143,260.15667245711313,261.1727301428565,255.8133581030116,239.75801733968822,220.15409660637152,211.45675231894393,194.81915921072874,164.22421044774129,162.92809462585743,186.937385942172,202.0926273643905,192.37745212947704,185.17963758667787,174.40330917081252,170.71712947513998,175.03860548704068,195.28275087070816,226.06975320512188,241.43692239032939,226.51088230752185,194.30862451230485,171.64544169232596,162.15028901949046,158.77553505237447,157.2415655387871,158.1458410590066,,,,,,,,156.41126918265462,137.83072213693995,145.56778634708303,154.12297538965612,157.52230197629729,156.93194831109636,152.06438405071316
3,1987-09-24 17:26:52+00:00,,,,10.83951091246906,4.760002893641854,23.409189818590143,47.01846725133095,55.5772071187428,55.60045816182085,54.33037218271245,63.967093696071814,86.49888318014953,107.81281957475124,123.45826462796919,134.17393817864132,139.22172017811133,147.25980492076934,155.6704047968621,164.50080374335522,172.5865256314977,183.5100530065497,186.31846098786338,177.9874605382703,168.70372181388734,169.38635948910496,173.5799423033533,173.53835714985428,175.4135671292697,167.9716703325612,160.2152731984584,165.18267607431397,171.76089415887026,176.6747994032113,173.04128740022668,170.43156712298935,177.94136323929723,185.7170441378887,190.69634146475468,185.8791677722068,200.08760385271128,211.3628689817644,223.38021765667565,225.1684879125524,234.00708541945193,225.07747236835036,219.47762686399344,218.65583277583718,214.47773168098522,210.9970198890414,199.49180582741076,193.5134506426577,191.67019484259487,193.67350597794444,190.89774996122458,192.01983606177603,182.40884348541437,186.8340543143246,199.41040998376758,194.18492199937498,199.13123518078123,202.02596993959946,200.76498519681166,184.4523129850252,181.22165297598008,190.41030302359576,192.4988403953431,195.6502829010875,192.0136444184883,184.07312815236418,198.5431842237753,204.49225355046042,203.7007596863948,195.03519853454668,187.17834170878558,193.12440555833132,197.22153396719557,201.2112179957569,186.87123169756083,190.7155748095716,194.10117111517462,196.0660415291304,204.2982714384123,207.23983254841403,215.4989442700799,214.11384937347935,204.90144832928024,215.0201483342018,221.5483300637518,224.11055677579378,230.58705165851492,243.4105926404155,247.13331521324577,246.06682210116887,241.54723479005546,245.7668666804573,242.7615982443414,246.69240462839716,251.5614707837328,245.62861486037022,249.33774371113395,253.1124077599735,250.11781990473884,244.31458555373186,246.40417501412398,255.01453900249263,257.5676171052579,253.4960611008564,248.87710756462073,246.65866199779188,249.80691191363417,236.9197675247345,226.75523209488225,203.70592707122023,183.0332113006116,164.0895720772087,157.60753923116806,168.56389476695142,180.43814484498364,190.7399230617412,173.55666044051895,155.5781817454195,154.2395361206192,155.79872241752236,175.39302052646516,203.99071105468965,221.58667180602492,217.5160589062808,182.07188464350907,153.23613409640464,133.16330383637015,125.47869051404493,121.6567797271999,,,,,,192.59791325423268,191.19958499334052,175.3250515140677,154.16803371046365,130.1618533801255,133.5474691345023,136.0026422464437,135.83260173073674,127.41282250704315,105.03124649770172
4,1990-03-24 17:20:03+00:00,142.67954196488708,139.03766319875962,98.29291105950274,47.74768738025522,28.843894396549494,44.20756220257636,,,,,3.2867024372898923,17.548480360865653,38.307859934033885,55.750999582964816,79.01536086631336,102.03690425402813,119.8934579204634,133.62091810420355,151.43139073967373,164.44591542582222,176.68609851031408,186.55195208988317,185.38418423751517,188.59020848063875,190.53806569230522,194.21013454860372,192.9124888465356,196.09090430954714,199.65941366222694,201.78926984159614,203.9537248018791,206.8261140038269,210.1685604962782,212.01677291642562,218.21860910918258,219.86932381407064,232.0238363684453,239.2933668075219,244.13088600453136,251.9498822512428,259.55061315948876,265.5416685262441,273.1663401084416,281.501821385561,278.0551321808661,267.96931289343,259.05729407529077,253.54483403838447,249.82086887809336,246.9983574446055,241.3906440153156,238.90035382509373,232.93727877732871,231.54136973856555,229.3764942510278,233.28597662083774,234.64126037554357,235.10697278052302,242.97035606021987,245.79246544489507,243.11481040045896,237.49107758971314,235.8405070321601,230.13538999538076,227.10559738134958,228.1602814299167,218.40666133612643,226.88407275435046,228.4997870962502,228.877590213977,230.73340328524876,228.4748453270851,228.69587661287795,226.67276800282977,229.11980481045433,227.33688913928177,226.3441382876662,228.826624544764,227.3372898488292,229.08809143577105,228.75610679622162,229.64775612684605,234.17083668836344,234.41641608684318,236.73415946826591,238.56169837439128,240.92511668066214,245.72171136419172,246.91946203100588,251.3172648094394,252.25362397431832,257.8839997260266,266.30414058401925,261.0672162057467,257.7409004941228,255.28270217139755,251.59652518301155,252.78484512824127,251.77710160578528,246.65781770868347,244.7799981747177,245.63579495352255,240.5587792355332,240.9497713934787,238.5686633877061,241.1010627677718,239.98969563532813,236.57575686433452,236.61706897087086,234.2304005421803,222.16083756187984,237.08224932498374,234.01751135393837,230.7545653338891,220.59271646815338,221.72143810965264,222.87746934426056,241.26552612344972,257.6363996826959,258.6394332361728,247.8438742792071,241.86810338889958,247.1847019061546,270.9073296201942,,,,,,,,,,283.2097701395036,285.5463951094183,,251.39255880414515,,,,,,,,,,
5,1990-04-09 17:19:58+00:00,131.70410456824158,102.57133869298052,59.39784160503997,19.458687093078055,8.429034755218995,34.42498170927011,40.721023330283174,32.8392206051144,15.785984018797828,5.794671786571991,,11.480233718284264,34.78511524657692,65.89990321592241,83.17816886553359,100.39922077157422,112.61531844062043,131.06643260902064,143.70042156045474,159.4654174919529,167.65928741665914,180.30416359899584,180.1485693210153,182.74182253672586,191.3605394452485,191.1348649181003,190.8215448998669,193.03395498030514,195.5310394963742,193.9308224648688,198.76816025015222,201.0710038608701,204.4544927483916,204.28475255118127,215.82964277697766,220.14755629713272,228.21278952637118,232.38289173901006,240.53358993088943,246.93391633796926,255.5923887028398,264.0940611964073,272.8124783578655,283.669598125994,277.61026150312665,267.21655348957233,254.1290569607669,251.64048631040285,247.305444005725,242.12800035059166,237.2200337771798,232.23545474341168,231.6717358092042,228.6023402673984,230.56763359780484,227.67203000178904,230.12581518959266,232.42308622288863,236.30631986528988,238.6027785842349,236.18042693987297,232.39664900253723,226.27024027464,227.3245999515521,220.94017560003925,220.26030040563907,216.48116906120777,218.5966445083593,226.32557449142317,231.8374195123716,234.44765292843715,230.73170175493829,226.2261663860827,223.99927145054986,221.65171145079137,224.13357250896118,223.67348694140355,225.68584884370205,226.84515935702487,223.15668626967582,225.28610304089094,226.6811480105781,228.80129369600576,227.15170412375537,231.50889630010624,235.10538285249726,235.57210815084036,242.0192906787767,243.136277477083,249.64939746672724,251.08546069672417,255.5168252975036,255.89230418393902,253.2789274455733,256.290086227154,248.09953133513937,246.72339117075626,248.63800257612712,246.78639604851617,244.9823838182846,240.79837595043637,241.57895176050357,237.77906850962216,239.9482523454143,237.7195360253807,235.40491312131516,238.18494410056,235.28085957493744,234.93525167917895,229.81928639387905,227.8643963751985,232.0125312256285,230.2113817662167,226.89270923500922,212.99852691518942,213.2464230262529,220.21547281181128,240.01895547104704,251.5986199552725,251.82543815681555,246.7980546931554,239.42613409342138,243.1969928395443,270.9918827555368,,,,,,,,,,271.10011655296086,277.3724639517318,,237.01594939545123,,,,,,,,,,
6,1990-05-11 17:20:04+00:00,128.3760270707289,90.7611479392489,46.472464039734156,6.865127742677599,5.140986805095979,25.937713869446213,34.42775966239409,32.57941868092163,36.056277075815885,11.687925708523467,10.382084242644137,26.884865144539795,52.65294977410155,70.86211018308359,92.41746998801483,115.81829040053046,132.1608539660319,139.21788422837992,152.53535625415319,163.8422488851887,181.8248034651334,192.82607983559916,192.4898514184509,194.77544184250917,193.01057221385048,196.17652396539324,194.6171207019662,198.47965605190876,198.63227882399275,201.25706137193583,204.41770123918695,212.08187216461175,211.78144590977126,218.69047268133514,220.78681805157393,225.97758146224024,231.8133706315117,239.99224120720083,245.91590484923913,252.21936935563025,257.8171038682401,266.8549537322859,278.38141627907817,289.3424760173023,283.9775809067752,272.83971856696274,269.1279080230501,257.79061158251506,252.25060088129968,248.67180195244288,243.48242659283585,234.87553258240297,235.47280877367143,233.91812520958314,233.37804850255742,234.39774271500258,232.46518138797927,235.08232095489615,245.53143133228158,250.2257446646818,248.18579683176637,240.16924502342567,241.27907293002946,235.09549502361176,232.30968374578023,229.62165627240176,231.36422132451088,231.02459591406637,231.76424202907987,235.21617972044947,235.9513198307783,236.51312661332577,230.80578765440052,231.210817980771,228.16625781445893,226.16455496118726,227.3868552542015,227.6482477664175,229.88072559963163,229.36089093304105,230.13004100060266,230.75644035520668,234.25838169138453,235.99261619130664,238.62855148428628,240.51776843140706,242.85045142462914,248.1663692927836,251.17659768146146,251.5014233573925,253.81516358185266,257.2873075532573,262.1587105779824,261.39240875150006,257.63789426271546,256.7125026496456,255.3832757264145,254.9940159654997,251.9719401255089,248.7809336559645,245.82406374933984,242.89258320191942,246.5258387359084,243.52499592509,242.87317979257682,241.57956525423464,240.10274586740013,238.28998824496125,237.9373049315437,237.30731878719934,234.32488833179357,233.16452144213923,233.88023365777659,236.7988536079239,231.78696579098244,226.39413584626774,231.9119038886532,252.4025355574785,261.8830917539219,266.04415363596337,264.1023758370653,262.4922873347287,267.56219474986943,284.41867108065026,,,,,,,,,,298.04041334526244,300.8708238278344,,269.9678894517002,,,,,,,,,,
7,1992-09-05 17:22:03+00:00,,,38.14789486154016,26.316722060084018,19.808735801169995,30.718903863620014,31.093352690867558,31.975142762453522,17.436937737176336,8.000047213187806,2.7102276937321146,15.215331293809097,42.21647235692089,57.619433204504055,77.35344450174618,90.83209939265689,102.0188782791358,114.45621592511499,124.38566875321317,139.8866933328904,147.22441460510467,156.0944966159423,148.2416663485644,147.77566651987433,152.81609903206768,149.1499001650771,141.52327749404122,144.18084791878513,140.34989029045929,140.7579075388586,139.27026759124524,,147.56662043979696,153.5311104304697,,,,175.8105016946391,,,,,,,,,,,202.5731135723626,196.5949841643467,,184.67859128276922,,,,,,,191.40562982240812,193.83975826354896,,,,,,,,,,,,,,,,175.44083461026366,,,,179.13149910055796,,,184.7738880354145,,,,,,,,,203.63862047950218,201.78809572023212,202.73781579872428,198.7888599346592,195.38543255693048,198.64443890973735,194.5191184858447,192.94078665379334,192.1295401165057,193.58978402592254,192.83537512439668,188.36074989748434,188.899782361691,188.84375859550212,193.8804163490709,191.24728164117312,193.3051250722013,193.64602647711456,,194.89064527276662,195.23295927505728,198.21071302668383,200.18202328848878,201.95223987352813,206.1319065373536,207.39399726363365,213.45694846628064,217.73393731526284,222.24833441451773,224.76400354558695,228.34751536292708,234.8491524824458,,236.7533450169865,233.8694922084503,227.57737977748698,223.21198677838123,217.30346549527584,215.86694196956842,207.86784921634836,204.88636507317855,192.95356078005432,,,153.38474800246848,,130.5931353249718,93.08289212206489,,,,,,,,
8,1993-01-27 17:21:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.86383044672294,,,,,,,191.1771701392604,196.04705463021236,,,,,,,,,,,,,,,,181.6591024635261,,,,184.87908633844728,,,186.484862005421,,,,,,,,,207.10449315022368,206.79039129654439,208.28958758503376,205.17963462326284,205.35351077526502,204.42686930218423,202.7926127068712,206.66522562018503,204.02113800620765,200.32332641010618,195.00931706550438,197.13192481187792,202.06714040951096,196.8838956911149,202.2337749465279,200.78276491083807,201.34779656876492,201.42264985665105,199.76519876934583,191.90257439945927,188.23690632371722,189.7016403001885,196.16141580910363,195.74680836648363,,,,,,232.63748951731026,239.78789732022858,,,,,,,,,,,,,323.6272013268389,,,152.123209593748,96.0305687228037,57.50161740406442,,,,,,,
9,1993-03-16 17:22:00+00:00,136.9935295926469,124.84137956224812,90.20817523207222,54.66547248142783,40.90102409637499,44.40439091744051,48.180473298252764,65.31670944336213,59.54726964344698,29.67084598108771,13.64066811759465,27.449594798911523,38.69081195707918,50.82533292371244,65.48754540363706,70.09863812009316,89.59309459408968,98.46020156518067,106.65246912565783,127.11331528578123,152.8924061741748,154.92413859362642,161.32295059416953,165.57045963731264,172.6193954059614,172.42582563975188,177.75451491998535,171.602914098369,174.13510762813235,171.0374645007876,173.52649727958342,185.1620613699058,186.57186141155682,188.39529868002836,195.3599773538249,205.2178392837837,209.912189750986,215.58661371280084,222.49678566581798,229.16357444465032,241.66103611699253,253.75032687626657,262.27091701156695,280.5354872364808,273.15243434888896,263.8601362675495,258.63480330185246,250.0230079968249,241.63579933120792,231.6986646770859,230.14529541068202,224.4657192927706,225.14100463217824,225.32464732910552,227.19686282669528,228.0463281099819,229.49927504416303,229.08633405911297,224.9391825893788,230.802588846581,235.43996701915592,235.0557716626614,237.12663938196914,228.13483102653151,224.64136222237045,224.63085667158896,222.67504044128736,226.12030149324,229.61525820573627,233.08358120955617,236.64214640590384,234.79998437850276,233.10294201927357,231.49976031207984,222.8502216667282,220.47530308142484,222.459473480239,226.0714251986609,226.65134223206093,219.7086213287506,224.55775164986437,225.02569279274786,224.82255685460132,226.14884298650253,229.84023040526955,240.97693691704765,256.62169792260136,256.368106545454,251.61164726976574,246.12931185402533,241.52402894617768,241.21933664347102,241.86426348802775,238.61340929357425,245.07301067711853,241.86445967501942,236.41181885831287,237.2097518970827,238.0867774710473,235.1513836163116,232.04482354129428,234.13700445390504,232.86442518357308,229.34471282245624,224.67146222549104,225.11972682138924,223.44544286714972,221.55442063181982,225.712396422256,242.2615155037264,235.0272850048675,233.45003153968082,226.67157935082489,231.0731602356435,236.0896058322771,232.93317110399198,245.1562462773852,249.30602730119952,254.75513498673018,258.4593852282527,268.0537072973093,272.2280439928003,273.13760199147777,281.52488862612387,289.4941020300613,287.6222880014774,280.28183471797763,278.51812365897325,281.5231315976857,287.5365261744365,288.51387686998146,283.84344710485186,273.9273252070392,268.1870902598999,255.53080072718677,245.47163183768902,224.65437353429533,179.29582552840603,,25.142768635170093,,,,,,,
