dates,nzd0059-0000,nzd0059-0001,nzd0059-0002,nzd0059-0003,nzd0059-0004,nzd0059-0005,nzd0059-0006,nzd0059-0007,nzd0059-0008,nzd0059-0009,nzd0059-0010,nzd0059-0011,nzd0059-0012,nzd0059-0013,nzd0059-0014,nzd0059-0015,nzd0059-0016,nzd0059-0017,nzd0059-0018,nzd0059-0019,nzd0059-0020,nzd0059-0021,nzd0059-0022,nzd0059-0023,nzd0059-0024,nzd0059-0025,nzd0059-0026,nzd0059-0027,nzd0059-0028,nzd0059-0029,nzd0059-0030,nzd0059-0031,nzd0059-0032,nzd0059-0033,nzd0059-0034,nzd0059-0035,nzd0059-0036,nzd0059-0037,nzd0059-0038,nzd0059-0039,nzd0059-0040,nzd0059-0041,nzd0059-0042,nzd0059-0043,nzd0059-0044,nzd0059-0045,nzd0059-0046,nzd0059-0047,nzd0059-0048,nzd0059-0049,nzd0059-0050,nzd0059-0051,nzd0059-0052,nzd0059-0053,nzd0059-0054,nzd0059-0055,nzd0059-0056,nzd0059-0057,nzd0059-0058,nzd0059-0059,nzd0059-0060,nzd0059-0061,nzd0059-0062,nzd0059-0063,nzd0059-0064,nzd0059-0065,nzd0059-0066,nzd0059-0067,nzd0059-0068,nzd0059-0069,nzd0059-0070,nzd0059-0071,nzd0059-0072,nzd0059-0073,nzd0059-0074,nzd0059-0075,nzd0059-0076,nzd0059-0077,nzd0059-0078,nzd0059-0079,nzd0059-0080,nzd0059-0081,nzd0059-0082,nzd0059-0083,nzd0059-0084,nzd0059-0085,nzd0059-0086,nzd0059-0087,nzd0059-0088,nzd0059-0089,nzd0059-0090,nzd0059-0091,nzd0059-0092,nzd0059-0093,nzd0059-0094,satname
2002-07-08 22:06:00+00:00,386.15,,393.26,393.56,393.99,392.75,398.23,,,,,,,,,,,,,,,,,,394.10,,,381.45,383.20,,392.65,401.96,405.97,402.86,397.00,392.00,386.97,386.97,389.29,388.29,394.65,395.68,397.77,396.62,397.53,395.27,402.61,402.70,398.05,407.40,398.27,401.20,404.11,405.70,407.61,412.85,397.55,,,,,,,362.17,373.94,409.41,398.86,397.97,411.74,409.24,398.89,386.14,382.88,387.14,379.36,379.31,386.07,384.14,392.16,388.12,384.17,386.50,386.84,397.52,429.08,423.59,436.91,431.92,426.12,402.34,399.60,389.10,395.60,438.68,396.82,L7
2002-08-25 22:05:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.36,387.60,361.67,365.41,386.46,388.70,395.50,391.03,392.63,391.43,393.61,389.15,395.79,382.13,385.75,388.21,389.30,389.67,387.71,388.74,386.96,388.48,387.72,379.70,382.13,380.19,377.55,380.13,391.30,392.98,405.89,407.05,410.88,406.38,405.96,395.08,393.41,396.73,391.30,394.97,L7
2003-04-22 22:06:19+00:00,458.14,443.00,450.12,453.75,459.70,454.90,456.40,454.38,459.63,,464.45,453.07,455.41,449.22,455.06,450.60,,,,,,,,,,,,408.28,,465.27,,418.45,425.77,422.98,419.61,416.14,417.51,421.45,417.22,409.33,406.44,411.86,409.48,416.01,419.66,433.03,448.81,430.64,413.37,434.25,449.64,462.56,468.23,470.77,469.46,445.88,422.64,,414.97,418.96,406.68,412.78,408.94,407.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2003-05-08 22:06:20+00:00,434.24,420.64,412.77,418.17,421.53,418.59,421.97,420.01,421.37,419.01,425.38,427.72,421.67,411.06,417.84,415.22,418.07,,428.68,427.85,420.41,397.75,401.09,,405.00,416.91,420.36,420.20,423.38,422.18,424.34,429.10,434.88,428.33,428.17,426.49,426.41,418.39,416.36,414.39,409.11,410.41,407.99,403.93,406.21,409.96,414.61,419.71,417.01,418.05,421.32,426.74,434.35,440.65,436.57,438.81,417.73,416.99,413.44,407.10,404.68,404.77,406.87,409.69,414.07,415.53,412.69,408.79,406.21,401.76,409.67,410.77,411.15,406.54,407.66,402.90,398.40,397.14,397.32,398.93,402.44,404.15,402.22,403.90,409.39,413.49,416.63,412.08,410.40,405.18,407.22,398.66,395.40,398.70,396.69,L7
2003-05-24 22:06:17+00:00,433.52,413.88,410.88,422.06,419.68,433.23,429.84,432.34,423.88,413.14,441.29,429.32,431.04,421.93,413.13,404.29,414.87,,445.70,445.27,448.22,,,,,,406.76,409.70,406.71,406.67,412.15,417.16,422.81,424.17,419.50,419.29,417.34,409.55,416.89,411.02,412.21,414.69,,428.16,416.32,417.22,418.23,426.56,425.05,415.49,430.51,437.75,440.77,448.32,454.56,441.33,420.81,410.39,409.43,408.20,405.34,401.78,405.34,408.86,416.99,407.66,404.75,401.55,407.36,406.23,407.76,414.38,410.38,410.14,413.59,407.98,407.94,401.91,394.28,401.74,405.50,406.23,405.91,403.99,415.26,420.68,421.51,409.86,407.90,411.00,411.43,413.87,402.86,406.86,408.91,L7
2004-05-18 21:58:14+00:00,424.10,430.64,428.20,433.02,423.48,429.66,430.42,433.58,423.57,437.09,432.06,433.37,433.09,452.12,433.22,438.36,443.69,,453.60,457.28,454.11,,438.48,403.40,401.09,407.30,411.72,418.49,413.28,431.86,437.59,439.59,445.12,440.75,438.45,430.15,423.70,426.19,424.96,423.13,420.73,418.59,427.76,427.76,431.27,438.25,440.49,435.41,436.40,433.19,436.13,436.20,430.18,431.78,445.18,443.53,445.82,434.67,425.63,422.00,423.30,422.01,416.62,417.21,417.45,423.02,427.09,430.41,416.06,421.67,426.30,423.20,425.14,414.38,404.93,408.73,403.72,407.93,406.36,410.80,410.50,414.09,424.92,420.36,425.71,427.05,422.77,426.64,423.59,425.02,417.43,414.92,417.13,416.79,425.96,L5
2004-06-03 21:58:42+00:00,,,,,,,,,,,,,,,,370.84,404.56,373.85,444.18,440.71,441.74,410.47,,,,345.95,355.62,364.84,,366.93,,,,,,391.53,428.64,,,413.53,417.83,391.64,413.04,414.56,,,396.78,401.58,,411.65,412.70,403.70,416.96,409.04,407.09,417.00,415.16,420.03,386.78,414.25,407.95,390.84,391.70,405.01,399.98,396.02,393.30,411.89,381.23,414.79,387.90,399.72,421.41,413.56,427.78,418.76,420.47,406.34,,,,403.99,407.39,415.17,,,,412.10,381.00,378.71,388.20,393.71,391.54,389.66,404.86,L5
2004-06-11 22:06:38+00:00,439.53,419.70,422.94,419.42,416.44,,,,431.59,421.01,436.96,429.58,427.91,418.60,429.08,398.46,431.73,422.17,428.23,430.68,,,,403.86,,381.32,380.32,393.21,401.80,399.00,414.55,418.96,418.55,,,411.72,406.85,404.51,398.98,399.84,399.96,406.67,397.91,402.96,395.83,,,402.57,401.07,405.12,408.30,414.63,424.97,428.80,422.88,415.71,402.82,397.92,,,391.02,388.43,388.96,396.95,402.20,397.95,396.47,395.31,400.57,392.40,,,401.76,391.01,390.62,395.96,388.34,391.14,389.27,392.85,391.16,393.03,,,398.60,395.96,407.93,400.07,404.59,396.76,400.85,393.82,391.64,394.59,,L7
2004-07-21 22:00:04+00:00,395.39,401.96,397.05,397.08,396.87,402.76,409.01,407.68,404.54,403.00,404.41,403.11,404.73,407.53,395.64,398.75,404.13,411.57,426.08,426.43,425.07,420.58,401.33,371.77,,398.56,404.29,400.17,393.76,400.66,406.16,417.82,418.61,422.70,416.98,417.04,412.10,411.99,411.06,404.99,395.27,395.66,398.69,396.37,393.80,408.52,403.77,407.75,406.45,413.40,410.98,415.50,,,,,,,,,,,,,,,387.15,388.58,387.14,394.06,391.76,384.77,359.61,362.09,365.61,376.97,377.93,377.03,369.44,368.81,366.15,,,,,373.84,,377.46,384.92,385.41,388.00,385.37,385.98,395.65,398.51,L5
2004-08-30 22:06:20+00:00,422.02,430.87,420.60,421.43,412.92,424.53,,,,426.17,425.37,434.48,438.00,458.17,435.61,437.39,445.82,450.55,455.05,460.32,,,,402.81,,413.47,416.09,411.22,410.06,427.27,426.48,424.20,428.74,,,416.50,416.14,420.37,424.28,416.38,417.08,414.81,422.09,421.48,418.08,422.18,,,419.95,417.72,422.94,418.82,425.71,424.95,434.50,432.92,434.85,421.23,,,409.69,416.03,414.01,413.65,414.63,416.72,414.17,417.07,400.10,405.68,,,,408.82,401.59,404.94,405.86,405.68,401.87,404.67,409.83,410.62,,,,423.71,419.49,417.53,410.00,412.50,405.34,403.92,406.30,400.03,,L7
2004-10-17 22:06:14+00:00,410.36,414.31,407.81,,,,408.26,409.18,404.46,412.93,408.03,409.16,409.52,420.02,409.37,414.47,418.98,,,,434.82,435.10,409.10,374.16,376.72,400.76,407.00,400.18,397.90,413.48,,,,417.91,417.71,409.76,411.47,415.95,412.25,409.13,407.62,402.96,410.86,,,406.30,409.28,410.15,409.31,405.97,410.16,413.97,414.88,413.30,427.80,,,,,,395.49,401.08,397.21,399.55,401.15,401.03,401.48,403.66,,,,,,,,,,,,,,,,,407.70,412.38,414.81,414.21,414.12,405.44,401.21,393.03,,,397.60,L7
2004-11-18 22:06:34+00:00,,,,,,409.87,405.37,402.22,406.04,409.04,419.99,415.07,411.70,394.87,392.39,,,,,,,,,,,,,414.94,432.65,,,,432.46,419.73,420.54,415.52,419.30,410.99,411.74,406.97,400.85,405.54,401.55,,,405.86,400.72,402.28,406.12,408.42,407.86,408.51,413.83,422.40,421.49,,,419.28,417.01,414.80,403.86,405.48,406.57,401.23,405.36,402.84,399.24,,,400.49,407.00,402.65,397.02,394.18,400.77,388.97,383.00,382.00,390.08,,,,406.07,399.53,403.12,403.02,405.79,403.24,403.93,403.38,406.70,,,,388.94,L7
2004-12-04 22:06:44+00:00,426.98,414.86,415.06,409.31,412.40,415.58,,,,402.19,400.98,409.26,406.81,409.74,427.11,426.22,427.98,424.50,426.40,,,,406.49,423.89,,,,,,,,,,,,,,414.81,402.92,,,,,,404.44,,,,408.43,402.10,384.85,409.51,419.47,422.48,422.38,425.21,419.12,414.56,,,411.93,403.12,402.17,401.06,407.63,406.71,406.06,404.21,409.41,403.77,,,404.18,402.65,399.79,394.43,397.35,398.76,392.43,393.84,392.42,398.43,,,,402.27,404.64,408.32,409.03,403.48,404.31,403.97,397.17,399.94,,L7
2005-01-13 22:03:41+00:00,429.58,434.05,425.97,423.80,419.70,426.22,418.34,413.39,408.26,413.07,416.15,417.99,413.13,439.73,436.29,439.95,447.92,449.46,453.59,461.04,444.81,438.49,435.74,430.16,,379.78,416.80,428.11,427.22,437.44,441.37,445.34,446.30,421.00,417.59,410.11,413.93,419.86,420.05,425.60,427.18,423.50,426.62,426.26,428.87,409.48,409.58,405.52,411.86,413.25,419.67,434.58,433.29,434.23,437.52,434.51,436.89,418.82,407.48,406.32,407.93,406.36,406.26,417.35,425.74,426.34,424.32,424.51,418.38,407.54,403.73,401.86,406.39,401.04,402.43,413.41,418.12,416.61,413.37,413.20,417.59,407.27,406.65,407.08,417.70,424.33,419.74,432.41,435.09,431.50,425.00,418.80,421.72,406.42,407.44,L5
2005-01-21 22:06:59+00:00,406.83,407.69,404.05,402.93,399.52,400.22,403.17,402.29,403.77,403.21,403.72,,,405.33,403.26,409.65,417.62,424.69,428.27,433.71,432.53,423.72,413.44,404.12,,,403.45,409.49,412.14,414.66,421.20,428.58,428.61,421.46,417.54,412.10,413.81,,,408.39,406.77,408.33,406.41,407.28,407.58,407.31,405.77,403.09,399.46,,,,413.46,417.36,418.84,417.32,412.53,415.68,403.75,411.73,405.95,406.92,,,400.13,404.92,401.87,400.50,397.58,394.24,393.71,395.03,399.03,,,,392.18,391.02,387.48,392.18,395.15,402.59,399.21,403.74,405.72,414.61,,,412.73,411.34,406.46,401.14,397.96,396.46,399.28,L7
2005-03-02 22:04:24+00:00,466.26,436.84,425.41,446.83,439.18,,,,,,,,,,,,,,,,,,445.45,437.55,,403.34,419.36,434.10,438.95,444.89,431.27,426.50,437.46,443.52,446.79,450.81,444.90,439.49,436.57,424.65,415.27,420.54,420.17,416.74,417.09,427.65,426.32,425.90,426.02,430.56,436.45,435.75,430.73,440.74,445.57,442.98,435.59,429.99,442.53,427.39,422.67,423.42,423.81,427.94,423.26,419.56,413.23,411.07,410.27,408.21,423.36,426.61,425.71,423.33,428.62,428.11,410.90,403.15,396.49,399.72,401.73,409.24,426.43,429.62,434.48,432.82,435.17,437.68,421.71,416.45,424.79,419.65,406.43,412.08,427.70,L5
2005-03-18 22:04:34+00:00,471.16,467.09,470.27,454.69,448.42,446.22,453.50,456.23,447.45,444.39,446.83,448.38,450.22,432.27,436.13,448.40,458.62,470.02,474.53,482.53,513.43,,455.64,448.93,,381.14,422.03,432.97,447.07,448.21,457.92,453.48,,,,,,,,,,,,,,410.74,423.15,428.01,431.94,430.68,430.57,436.86,432.64,440.87,446.42,444.79,440.62,432.99,452.46,446.03,438.77,430.98,431.71,436.48,422.11,415.07,411.86,414.40,418.35,414.97,429.46,432.78,429.10,423.39,427.47,423.86,405.55,400.59,399.15,402.77,397.05,401.42,421.90,426.05,437.45,433.11,440.99,439.73,415.75,410.21,415.68,411.12,407.93,410.06,425.31,L5
2005-04-03 22:04:40+00:00,472.25,468.20,460.56,426.84,429.48,445.15,423.24,425.36,430.97,427.01,446.30,439.17,440.85,429.15,445.60,442.14,463.73,450.56,453.38,471.33,491.00,,475.05,,,,398.60,413.47,444.22,452.12,436.51,431.07,431.86,428.40,426.63,422.62,427.53,423.18,431.51,429.30,420.08,426.42,422.77,422.11,412.04,410.73,404.22,413.86,426.48,427.16,428.20,419.63,424.12,439.45,441.35,437.94,426.91,416.92,417.77,418.65,415.53,429.43,424.65,423.72,425.03,430.35,430.22,400.87,404.91,407.99,413.15,411.17,406.51,417.64,421.34,417.30,410.41,415.02,416.92,400.01,398.43,401.91,407.73,411.23,419.12,429.29,432.92,424.54,416.62,417.27,426.93,410.43,407.00,413.99,404.38,L5
2005-04-19 22:04:43+00:00,457.75,446.89,444.30,441.89,437.89,436.93,432.23,431.55,425.32,424.26,422.17,424.97,423.63,422.92,435.44,440.79,449.22,451.15,448.34,452.40,451.38,442.40,,407.40,,414.53,414.89,428.61,438.89,439.73,448.76,448.85,448.85,437.86,433.50,429.69,425.55,425.21,425.51,427.01,425.81,427.07,426.97,426.50,425.91,423.32,415.03,417.41,416.59,417.71,421.95,429.09,436.33,443.48,445.91,447.26,438.99,433.62,421.40,421.20,414.43,417.86,421.00,422.54,425.93,423.09,426.11,424.44,421.08,417.90,415.24,417.55,413.05,408.05,411.65,414.11,415.10,416.64,414.08,414.10,410.65,415.43,408.63,414.96,418.27,424.03,424.80,430.65,428.50,423.22,421.30,416.50,411.15,419.35,408.82,L5
2005-06-14 22:07:02+00:00,414.07,418.62,437.09,436.18,441.03,443.43,446.27,,,430.81,433.87,431.87,430.12,422.15,418.48,418.26,432.27,432.29,443.11,452.65,458.08,,,414.55,,392.22,400.38,409.05,419.42,433.84,431.88,431.45,427.43,427.01,,,413.00,411.78,410.09,406.32,410.73,413.69,412.51,410.43,413.19,414.42,417.38,,410.21,416.26,417.10,415.89,419.60,425.44,425.14,422.15,412.53,385.25,402.45,,,401.53,405.75,407.92,422.30,412.33,413.19,401.44,409.32,403.16,403.56,,,395.38,396.45,398.00,395.33,394.60,398.25,395.47,400.78,398.60,404.12,,,405.43,416.80,411.93,408.81,405.56,409.77,405.86,400.32,403.68,401.87,L7
2005-06-30 22:06:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.42,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2005-08-25 22:05:41+00:00,400.71,395.24,396.39,397.80,403.64,401.90,400.10,408.28,411.70,399.79,392.26,390.05,392.18,388.90,386.39,392.28,399.27,405.24,415.90,424.48,422.79,402.43,,,380.87,388.85,394.10,395.08,406.86,409.37,411.35,414.01,411.29,410.92,408.45,408.68,404.94,401.52,398.32,394.29,394.84,400.31,397.82,397.03,396.39,394.35,396.49,400.22,397.26,396.17,397.84,399.40,403.78,409.25,413.13,412.08,406.70,407.45,401.36,400.25,394.21,391.22,392.63,394.91,393.01,396.67,398.59,386.94,392.80,387.88,389.63,393.70,385.63,384.04,385.90,381.69,379.63,,,,,,,,,,,,,,,398.90,391.80,391.29,389.79,L5
2005-09-02 22:06:46+00:00,408.51,410.09,408.85,405.31,402.50,407.11,408.58,411.07,406.78,409.44,407.89,,,419.26,404.47,408.86,415.30,422.53,429.12,433.82,441.58,438.44,426.08,415.06,,,,404.64,400.02,409.74,423.55,423.43,421.37,422.14,417.84,417.43,413.22,,,401.98,408.19,404.50,410.06,406.73,409.76,411.41,411.58,415.32,414.87,,,,418.82,421.29,428.19,425.46,416.17,405.87,400.99,406.84,408.67,410.81,,,405.54,408.16,405.29,402.49,390.14,391.66,397.49,396.96,405.15,402.41,,,399.93,403.65,398.71,404.89,404.74,408.05,409.67,405.65,407.90,415.86,,,,403.22,399.80,395.19,395.43,394.22,398.28,L7
2006-01-08 22:07:25+00:00,404.03,396.70,401.97,393.35,394.48,397.91,401.36,399.17,394.08,377.77,,,402.96,382.26,388.71,397.81,404.37,410.99,414.84,426.49,437.34,415.75,407.41,,,392.52,365.52,396.52,413.86,422.69,406.87,406.13,404.37,404.02,401.14,393.07,,,381.49,381.41,383.48,382.20,383.66,381.94,380.34,383.83,385.05,385.46,,,,386.84,392.26,398.51,397.15,399.21,393.37,394.51,394.34,391.83,386.55,,,380.20,383.28,383.49,374.50,372.34,380.01,380.26,385.13,390.02,381.66,,,378.10,372.83,379.02,371.59,370.13,376.85,381.56,383.66,386.25,387.81,,,397.00,391.81,389.05,385.91,385.47,383.64,382.75,375.32,L7
2006-03-13 22:07:41+00:00,404.35,,,,396.39,400.22,401.77,402.51,396.93,406.61,402.97,405.80,393.87,409.93,394.02,,,,404.11,410.30,417.47,420.28,407.69,,362.62,389.47,395.35,399.52,395.59,,,413.44,417.02,415.15,409.66,402.97,403.48,406.37,406.39,397.90,399.09,,,398.93,397.67,400.33,400.71,398.32,399.65,399.30,398.06,400.69,395.11,389.58,,,,,,,,,,393.90,399.44,405.00,,,385.49,392.74,390.57,390.54,389.93,393.32,388.85,387.58,387.08,388.70,,,379.91,383.39,385.63,391.32,395.01,410.28,409.02,410.23,402.23,401.76,,,387.79,381.45,388.54,L7
2006-04-06 22:09:08+00:00,391.55,378.61,383.42,386.71,390.46,387.40,388.28,385.37,385.46,380.34,388.74,386.37,390.66,,377.63,380.46,381.41,385.20,401.51,409.14,411.89,400.00,387.17,408.07,,421.01,393.38,393.42,398.22,398.54,404.87,409.71,410.59,403.44,401.05,401.57,401.00,392.13,389.83,394.39,389.78,389.80,390.00,390.61,392.70,391.51,389.96,391.39,393.54,393.26,391.64,393.21,398.23,402.11,402.53,400.22,392.34,382.75,379.46,383.88,383.91,379.21,376.86,382.52,388.55,381.20,379.41,377.30,384.23,381.90,380.52,384.74,387.42,381.42,378.14,375.09,382.49,377.31,375.84,382.43,381.99,384.00,379.29,380.26,389.75,390.91,394.13,398.91,398.27,391.74,391.64,389.76,384.24,383.09,380.88,L5
