,dates,jap0360-0000,jap0360-0001,jap0360-0002,jap0360-0003
0,1984-07-02 01:16:26+00:00,160.31579475862466,162.15770823452968,,
1,1984-09-04 01:17:59+00:00,,,,114.13155600121108
2,1984-10-22 01:17:58+00:00,161.43183561693246,164.17132322680644,176.65686949501276,153.58081013239988
3,1985-10-25 01:16:45+00:00,157.47648079268617,,172.31597829984028,169.0267712066645
4,1986-09-26 01:08:08+00:00,163.908550809818,163.9742924718676,170.28531610439393,167.33375092024727
5,1987-03-05 01:09:24+00:00,191.2263628690728,191.09459101621587,204.80193928111734,202.81576998493517
6,1987-05-08 01:11:32+00:00,193.70282368233188,189.83521322304193,209.2575382480264,200.78728468362445
7,1987-08-12 01:13:52+00:00,189.63353654831326,189.91342282191866,201.79546974253788,186.89213291430832
8,1987-08-28 01:14:19+00:00,190.23148996528406,193.72554793523068,206.92954169086963,191.99909265551221
9,1988-12-20 01:18:15+00:00,161.5406557938977,159.68440072113316,165.6008248268401,164.81752360133868
10,1989-01-21 01:17:54+00:00,161.4829826768691,155.73231980180205,166.91923202415333,161.38080250026098
11,1989-02-22 01:17:50+00:00,168.36671798812023,166.11614802755273,180.22967877688745,179.17067770452167
12,1989-03-10 01:17:25+00:00,165.15219876407343,162.65246584797404,172.7935749300176,165.84522994268139
13,1989-10-04 01:13:34+00:00,127.49960496718373,126.46261860584019,146.63963423378755,128.11352162938473
14,1989-10-20 01:12:49+00:00,143.235546955851,139.24562187114975,151.838211356913,146.54464109420982
15,1990-01-08 01:10:34+00:00,151.42539904807245,157.29653945707696,164.6051543857886,158.37897360471675
16,1990-01-24 01:10:07+00:00,163.07459887201196,165.35891638614157,167.32254779902703,169.93686995935738
17,1990-02-09 01:09:37+00:00,160.26155154059228,159.3502733228829,168.3310405754493,168.74360846540273
18,1990-03-13 01:08:33+00:00,169.55975167922202,168.5817374150218,181.59290264569682,169.10720187922263
19,1990-04-14 01:08:08+00:00,165.0241750805991,163.72226733924302,172.87156211658024,161.72586509421507
20,1990-06-17 01:08:04+00:00,183.9797843882004,183.1930090688192,193.40734635209662,200.17009722320205
21,1990-09-21 01:07:42+00:00,159.0966329167665,160.26105483714883,163.2773707010581,160.5837489242245
22,1990-10-23 01:07:27+00:00,147.19220735928644,142.9209844147757,156.2806901167457,147.62534614633947
23,1990-11-08 01:07:24+00:00,152.12440224888792,,,
24,1990-12-10 01:07:14+00:00,157.02072623607566,159.8560968990256,164.01128734231492,165.18389656599027
25,1990-12-26 01:07:34+00:00,156.97718815846667,158.2684230512901,164.88274397441572,161.07751778756153
26,1991-01-27 01:08:28+00:00,160.8278603716339,163.9069341105177,178.07738915160982,169.66411846471863
27,1991-05-03 01:10:09+00:00,169.2780895581796,164.69818831744584,176.70855325981802,167.00983940638292
28,1991-07-22 01:11:20+00:00,182.38135495469567,178.01858159972267,192.440789577148,193.36967673263726
29,1991-09-08 01:11:45+00:00,152.56384524279116,155.43207906628743,163.0273284535311,153.1860639799043
30,1991-11-11 01:12:07+00:00,127.02613804412705,132.48943844160897,148.8850237502418,149.49465297028388
31,1991-12-13 01:12:23+00:00,125.61379073540687,139.29396731711932,155.1017206372528,152.4373241806233
32,1991-12-29 01:12:15+00:00,123.62910808885523,133.1556629053891,154.46659552808154,154.95196497819214
33,1992-01-14 01:12:10+00:00,116.6956259653856,130.58662156346418,153.03765169858372,152.26006491421177
34,1992-07-24 01:10:48+00:00,161.43719220179048,154.77290577942176,163.38354392074055,157.9828111975052
35,1992-08-09 01:10:36+00:00,153.12390924439447,158.445764260798,167.97073921196483,169.33938434855133
36,1992-09-26 01:09:47+00:00,142.14361007018493,140.14533136984795,160.79385456693294,153.6128309753251
37,1992-11-29 01:09:02+00:00,128.96988179227785,138.51513818148493,152.45569817164807,148.19321174434856
38,1992-12-15 01:09:13+00:00,136.50565619749452,139.72908732286396,155.56542713622258,152.09936787926762
39,1993-02-01 01:09:44+00:00,161.60455604207397,155.2320467293834,170.8417174035161,167.46114130753264
40,1993-02-17 01:09:52+00:00,155.24398509200745,152.0825722137337,156.9218307949926,155.86601591769613
