,dates,jap0360-0000,jap0360-0001,jap0360-0002,jap0360-0003
0,1984-07-02 01:16:26+00:00,162.52606567103462,164.229837214914,,
1,1984-09-04 01:17:59+00:00,,,,108.93342187285032
2,1984-10-22 01:17:58+00:00,150.60224679782036,154.01858370888885,166.50412997709518,138.81318901542883
3,1985-10-25 01:16:45+00:00,149.58883960934855,,164.92131469046126,158.27089686574956
4,1986-09-26 01:08:08+00:00,164.65786322280263,164.6767728590407,170.98779649156702,168.35554057431722
5,1987-03-05 01:09:24+00:00,197.89875834180614,197.3499617719034,211.05731003680486,211.914491084117
6,1987-05-08 01:11:32+00:00,192.23469520956021,188.4588427798185,207.88116780480297,198.7852913116631
7,1987-08-12 01:13:52+00:00,192.75293722845836,192.8378609595547,204.7199078801739,191.14586111450618
8,1987-08-28 01:14:19+00:00,193.7252799634315,197.0009760584939,210.20496981413285,196.76335174389507
9,1988-12-20 01:18:15+00:00,160.0621756947239,158.2983256281577,164.21474973386464,162.80141437519254
10,1989-01-21 01:17:54+00:00,161.57440778391802,155.8180308396604,167.00494306201168,161.50547310078224
11,1989-02-22 01:17:50+00:00,168.98004847962463,166.6911453633381,180.80467611267284,180.00703746566404
12,1989-03-10 01:17:25+00:00,167.4228228958783,164.7811759715411,174.92228505358466,168.94153557696075
13,1989-10-04 01:13:34+00:00,131.8034038885177,130.49743009459078,150.67444572253814,133.9823383402947
14,1989-10-20 01:12:49+00:00,148.14753205279382,143.85060789953366,156.4431973852969,153.24280259004095
15,1990-01-08 01:10:34+00:00,151.29556915977182,157.17482393679512,164.48343886550677,158.20193284794314
16,1990-01-24 01:10:07+00:00,162.62766445522607,164.93991537040478,166.90354678329024,169.3274139364675
17,1990-02-09 01:09:37+00:00,159.55105865707137,158.68418624458204,167.66495349714842,167.77475453332875
18,1990-03-13 01:08:33+00:00,169.36245166780802,168.39676865432116,181.4079338849962,168.83815640911266
19,1990-04-14 01:08:08+00:00,167.23629983810784,165.79613429940747,174.9454290767447,164.74239885445425
20,1990-06-17 01:08:04+00:00,184.07598807257233,183.28320002291792,193.49753730619534,200.30128406552743
21,1990-09-21 01:07:42+00:00,160.05723995423293,161.1616239347736,164.17793979868284,161.8936676116787
22,1990-10-23 01:07:27+00:00,152.08743691419664,147.510262122504,160.869967824474,154.3006591757625
23,1990-11-08 01:07:24+00:00,157.70646857353145,,,
24,1990-12-10 01:07:14+00:00,159.12093381741965,161.8250415065356,165.9802319498249,168.04781599509573
25,1990-12-26 01:07:34+00:00,160.48195361064586,161.5541406627081,168.1684615858337,165.85674340416952
26,1991-01-27 01:08:28+00:00,160.95851151877727,164.0294195609646,178.19987460205672,169.8422791199141
27,1991-05-03 01:10:09+00:00,171.82540270434825,167.08629439197892,179.0966593343511,170.48344824206742
28,1991-07-22 01:11:20+00:00,174.6716336622218,170.79071788802844,185.21292586545377,182.85642042471838
29,1991-09-08 01:11:45+00:00,143.83827719404832,147.251859020591,154.8471084078347,141.28756209525497
30,1991-11-11 01:12:07+00:00,132.3044367310694,137.43784346061742,153.83342876925025,156.6923329979325
31,1991-12-13 01:12:23+00:00,131.2618973571868,144.58906727503802,160.3968205951715,160.13928775577776
32,1991-12-29 01:12:15+00:00,127.63187736967981,136.90825910616215,158.21919172885458,160.4102867247711
33,1992-01-14 01:12:10+00:00,121.24615185754497,134.85273958736357,157.3037697224831,158.4653274944291
34,1992-07-24 01:10:48+00:00,160.08341009207888,153.50373505156713,162.11437319288592,156.13674468426214
35,1992-08-09 01:10:36+00:00,144.53536347210542,150.394002599277,159.91897755044383,157.62773102270262
36,1992-09-26 01:09:47+00:00,134.52035273227904,132.99852761556116,153.64705081264614,143.21748005999888
37,1992-11-29 01:09:02+00:00,135.07680335834453,144.24037714967244,158.18093713983558,156.5208320617122
38,1992-12-15 01:09:13+00:00,144.4058905765921,147.13555705326795,162.97189686662657,162.87241475985525
39,1993-02-01 01:09:44+00:00,165.84753735079235,159.2098417063069,174.8195123804396,173.24702491033045
40,1993-02-17 01:09:52+00:00,154.8854500638433,151.74644562482982,156.5857042060887,155.3771045156541
