,dates,jap0242-0000,jap0242-0001,jap0242-0002,jap0242-0003,jap0242-0004,jap0242-0005,jap0242-0006,jap0242-0007,jap0242-0008,jap0242-0009,jap0242-0010,jap0242-0011,jap0242-0012,jap0242-0013,jap0242-0014,jap0242-0015,jap0242-0016,jap0242-0017,jap0242-0018,jap0242-0019,jap0242-0020,jap0242-0021,jap0242-0022,jap0242-0023,jap0242-0024,jap0242-0025,jap0242-0026,jap0242-0027,jap0242-0028,jap0242-0029,jap0242-0030,jap0242-0031,jap0242-0032,jap0242-0033,jap0242-0034,jap0242-0035,jap0242-0036,jap0242-0037,jap0242-0038,jap0242-0039,jap0242-0040,jap0242-0041,jap0242-0042,jap0242-0043,jap0242-0044,jap0242-0045,jap0242-0046,jap0242-0047,jap0242-0048,jap0242-0049,jap0242-0050,jap0242-0051,jap0242-0052,jap0242-0053,jap0242-0054,jap0242-0055,jap0242-0056,jap0242-0057,jap0242-0058,jap0242-0059,jap0242-0060,jap0242-0061,jap0242-0062,jap0242-0063,jap0242-0064,jap0242-0065,jap0242-0066,jap0242-0067,jap0242-0068,jap0242-0069,jap0242-0070,jap0242-0071,jap0242-0072,jap0242-0073,jap0242-0074,jap0242-0075,jap0242-0076,jap0242-0077,jap0242-0078,jap0242-0079,jap0242-0080,jap0242-0081,jap0242-0082,jap0242-0083,jap0242-0084,jap0242-0085,jap0242-0086,jap0242-0087
0,1984-07-06 00:50:57+00:00,,149.49260468224435,148.03843962639027,147.83768737234809,148.44211854608724,162.25602744667498,162.95453286141841,165.86946187404192,169.20960838420527,166.58813786532863,162.88244607726648,163.02692779217918,157.96468567520174,158.3354032163787,156.5898105054932,153.74462648906868,155.9644755510186,155.61417124106697,157.7330448250138,161.8761422575483,158.12373587706722,148.8106282301367,158.46369585264054,162.14126779602594,156.72138944479852,146.06369007088458,148.03638226892343,155.18240706561105,158.55898273637692,160.595533835487,159.9429702587388,167.49283105133546,170.75652362854265,176.9442273337957,174.34164483318042,164.74834523027582,170.24330706331608,167.37188244922294,162.00384959868921,159.53886839607486,,,,,,133.37419545651312,143.84323591649698,144.4784906028303,144.32302086127532,150.78961649842125,157.5645035967232,157.24048224565757,162.31601001802505,163.8017942069019,165.75246657211335,165.43879194585725,175.74729344521,177.14138941858855,182.86895025781345,180.82016569141646,176.9410300335413,168.53755095564085,161.44298606075859,169.1233753020213,158.02210519586734,160.919120191165,153.78209907964114,160.32646976917928,161.29620727553748,156.1006304918153,159.51930013987243,150.25727731974123,147.61056911181615,146.80346257958735,147.37121247940235,145.50329009564638,161.2215607440854,163.45646224776368,178.13561892073812,181.34752063510717,162.60745671912213,146.70200314446964,152.43773499841163,156.24396337975594,175.0001131258579,184.6019310537685,172.1321395079889,
1,1984-08-07 00:51:54+00:00,,162.8023309485252,149.0270677583801,153.76038721246601,152.34376240712217,162.53849948964844,158.29805114605,161.07979757923513,162.32215525557103,171.86232680310735,168.04238716574443,177.2251530129582,169.5306647796768,168.16904601314266,169.50463080861567,165.900668394194,162.73817243786385,164.92081869353464,181.29466394550658,186.57961299994514,180.12135647104347,161.63552840885677,176.81421493019747,186.0777416592722,183.65923018102706,158.94000727379142,148.90339222413786,163.89344297431938,164.62841664483045,159.3217083852222,162.90453286505564,168.7692533393008,176.67828519101548,182.90890513384934,179.24482378420618,173.97608466622395,176.98471527010759,180.57861952196612,185.07124970199996,183.7598964378876,184.74806715290958,189.4601209041867,194.50043981344055,183.69666250946705,177.71734629107857,150.53577537894571,136.9281360793329,145.8720543236259,154.19813322946803,163.77527960186723,167.3614230291267,173.49125205650859,171.24442702780567,174.47196905146592,171.0577068792822,179.72298729732492,171.52322632115425,172.12908944960373,174.90684348367063,178.2350768376521,178.2538906210521,176.51380322788415,180.25770049765518,177.21346133999094,175.8479969644897,173.05952996040193,171.55603794854693,174.10609119489382,170.8854574541826,170.22838997943182,173.38855681485163,175.79740890353642,169.7872086797081,165.65816847350976,166.4357236158152,157.04627511989548,181.87632296851908,187.27403105313343,197.56425741766733,172.34432060930376,160.70137958746417,158.10228864084166,162.2359009112307,169.26686707263949,183.12214598062715,185.19216770324599,180.69575457287004,179.08912854885656
2,1984-10-26 00:52:25+00:00,168.51489840680242,158.50898932998317,159.36172564092482,143.58745387950384,133.26959597089268,124.00052821219938,124.1049878955031,133.7428404104441,136.4177309221908,145.96380024808724,134.12547338645078,147.3618113216594,149.77617315729879,158.73643682869172,159.3518612786145,154.75514539696596,152.87539344416172,156.75620514792303,166.55842454181925,166.93015803087087,170.36356242766152,165.0702997075914,166.6878285041668,166.6991419524551,169.39268538688833,164.9711304440637,160.44360237242677,158.74688826059727,169.87276307250457,170.10498825785092,171.75650692977473,162.4050732652637,158.14693670105495,155.56494038108997,153.29778775744933,156.73562159054245,157.2887084233367,163.4908669118647,158.58943989596875,165.70048659336373,160.50568200324994,165.09061202556495,163.20029713473158,154.20865303437648,157.76547449664955,149.6964207052958,148.24988558218686,151.91488594540763,155.0064598766981,149.2366051870963,148.2228953034873,139.44274851892976,142.48113812329512,143.45927971189576,151.8772928433483,157.20926210052784,159.16091796465648,169.1316005864345,176.2037926074736,176.45872276051873,166.7678096166069,161.2535286051977,160.43167962483463,155.8217528253505,147.77472540435843,143.58339680614517,142.50788382858957,141.5679055970993,147.0793645247943,148.77849534142408,150.2336272378041,156.82919791398177,166.71823426293426,169.70746257158578,177.52468280736804,171.3514005359226,166.46019722220754,175.47796449241943,178.11983762997025,163.7058641626715,150.06976856188308,143.22278796744328,148.39572749210038,157.69537215185287,156.88924939009325,166.84872968964106,161.10487900718425,162.43622572591215
3,1984-12-13 00:52:28+00:00,167.79671176757358,163.7053773885375,158.9777731107945,150.29215195599235,149.2174800531609,153.44703427244144,141.66980495413858,138.24756453707923,142.69493437108815,157.30466263938845,162.51581809827724,162.0857966337286,160.59911143018834,166.94240139755678,165.43563215434017,156.55709172230354,152.14132979521418,154.70053077550463,161.6964859662772,165.17436536011684,170.9510829256058,167.2383187436373,165.05985940145274,163.01292700624677,169.63251846465198,171.06145908429966,165.27493468762887,158.16756265406067,161.9345591826451,171.89568261192417,177.3106900524327,177.07334593356697,170.9249559845722,167.35068434611242,166.64277371885123,164.83740311543093,166.87236572812984,171.09765530804665,166.68031074402143,165.74194198418314,165.42259431682285,159.220635559251,160.72576313087967,164.67135025677777,167.45691866134334,160.55304527581873,159.9427704258367,157.81082278016385,160.0262248461555,154.2285646463636,152.9164841426592,151.90186916470975,158.63633612269257,151.56051820092978,159.8371766578072,159.9310223475123,164.50201907583156,179.75711911183922,181.81614699920925,185.4358327642321,179.69810725530104,181.93172855093158,170.95142054781573,162.57176916395653,158.1522219102175,161.79126511761268,153.6176525545224,155.42546561206453,151.97682886904238,155.04089278460762,156.31886882979487,173.88753208940997,185.2270035962386,177.86974463122263,179.57413337638215,183.32173651725373,180.1154848479272,175.1377711969434,174.32030222819978,169.0415924554184,166.8968790439733,164.89324829098487,163.03397940349873,162.78039397904814,167.57673164725438,164.69175488808926,154.56209064092596,166.32041253411967
4,1985-01-14 00:52:44+00:00,,,,159.1552771042326,156.76575834501662,156.50185049090206,140.98611415528447,142.06353666759878,153.1607350002536,161.46703766856146,160.74478773777417,164.04894970792532,162.3005393914047,164.9981585791626,153.96587572456923,158.29447138605923,159.0358940510409,157.13743104795068,163.835934211257,174.52233932172837,175.68751023176634,165.5015598811955,164.81112143387148,172.75185537590556,175.36762447828093,165.87521812132965,160.50368463589973,161.39491205072056,178.44484304495208,186.4364909721774,182.68757112662797,181.37414365538024,174.89543179407863,172.75944990390303,169.36492193704692,161.22254868324677,172.06813598263784,173.81105886914546,167.26343351253402,164.77422590056617,168.61084870223587,172.50525077622888,,,,162.95078182856076,164.3361141811057,169.63824509906286,178.5210216439803,172.10143924949597,163.95201111153804,156.50876963104741,152.97939866370675,159.0175502889987,159.57950473711776,163.82291191126333,178.72372028932068,196.4376220235675,191.64399583523917,194.19249252510178,188.53635013714586,191.56091519047453,182.70537560280837,182.0271527503353,163.4362013137752,157.8330231460238,149.60076038730182,146.43819953939257,150.55635978699797,163.5024682281806,176.08539835115067,185.29909136218464,190.23175951324555,185.56767330133772,192.50002042869295,191.57078643330573,186.53356402930117,176.35630572293198,185.13657333406996,185.45488054958923,179.53962863247077,172.02962384407846,170.93649818388178,176.31590689495962,166.20704606870206,156.78445568607427,148.40764082130323,167.7932688394044
5,1985-02-15 00:52:50+00:00,165.5320721189494,163.1063808464652,163.79620806183672,167.04316971943862,163.15981527629404,151.3969547189513,151.50966874801827,148.66642045200004,154.50075124758774,154.51864348131917,153.14379576616943,156.09285752371113,161.50998415908919,155.02261688196853,151.78569539603762,157.67718542257583,157.32383083582351,159.41298575499923,160.89855050244452,163.77361525537518,155.24076103739793,160.6307480424272,159.8812832746186,160.9962407081178,157.8019976506212,157.76375721402727,155.30207289421605,159.31774515691941,160.7603954534806,168.40031494587896,175.12299632002748,168.0532548706874,165.46849518883013,166.01962793039192,156.73127408405333,156.89718278176446,167.55841709268563,164.62827221748196,156.79562105594988,152.10104495001488,151.7508004052983,152.74787436255997,159.83887225498052,157.95905699508876,151.1955195898953,164.02110971085892,168.80397964058557,166.59139325669193,160.98450232734888,159.94332022405982,154.0830538223977,157.28358469062178,154.94988784390395,152.21617924498995,148.74045327953556,155.23375170270515,166.662347050101,168.3207604591793,177.50881650586638,183.47691445074258,176.54034365963992,176.40716809582722,176.36757149651922,168.60210846832044,157.6302436142092,146.1328003137223,144.68273720474429,142.17478533997334,144.86345074134235,153.36638905957517,162.50762185992514,163.69311131188283,168.53347477327256,183.59663691202894,182.04624992504088,184.64119853523957,180.9022189721393,179.71730631636285,177.77734038394252,171.67120481900318,169.64774320503656,178.84389687214102,175.41154897310258,165.5108709841361,152.2380033508489,147.4420682482635,160.38713727442027,177.4706146769913
6,1985-08-26 00:51:56+00:00,187.86910768018615,179.14801035376027,179.20955905933036,171.54806670776478,150.5399635611824,155.09653823268548,149.7364355612922,136.99847176909248,135.69746301266576,135.13090203262337,147.59349189922327,167.17257508220234,182.498574717966,163.90445968382932,160.3466867446834,151.99357397636996,149.13651382135495,146.11792336049544,147.90720130885074,147.93238431323434,154.06873320915588,153.9062624446304,146.70648306600026,150.9250417741387,161.37350938164963,176.33806195536891,166.24543430984747,171.04738390598123,185.99245646991844,180.9335654343896,181.59334892242904,190.99126350392885,196.04327506722169,187.01045513192207,175.6633459643432,164.90176774892933,170.60727907492858,159.43983490158715,158.7023318543631,158.29462541685638,167.81805129615975,155.54782707841602,153.69066502695878,152.95259670372823,150.86032474304142,148.16947310843176,161.6280769872694,158.92877600817408,154.86864557730996,169.47668331947787,166.43225013126255,161.89984426075355,162.06728576398015,177.4244498327515,172.35935914618037,175.31341724528056,170.55377160548002,175.70876624873804,173.91557205463235,170.8269086371698,163.86181303909183,157.67398147575085,172.53642015077986,179.43365244128455,170.27899496231746,161.54402804362496,168.02230879470355,159.6080401432485,159.3426183074588,159.30846317511043,164.48448495318158,159.43686772637037,173.47400469137793,176.44233956384468,175.1221470735909,176.9795666468639,166.0722250130024,165.3780671893491,172.28682236196966,181.63658028074096,182.31057029028813,168.25160659195157,172.81969574652908,170.05617943135604,167.75541302813153,174.7763086022887,174.32506824714184,171.31346657111953
7,1986-01-17 00:49:45+00:00,177.70394564705168,179.35107978577997,181.99971756724233,178.87006743380752,179.3069398737945,177.57668252460658,171.3639526229039,163.9162088320705,162.37912714516509,159.80345571673845,164.2874557786178,170.16385633567452,177.23320872782526,179.81675524563303,167.7597954020199,166.25144896065495,163.77601086251286,161.29838529209425,165.91330199707198,162.58929830068516,166.81223191615612,162.54418759736444,164.69606830787998,163.5658231730823,161.7502843884826,162.11907081852172,164.76482157406363,169.398984965051,169.18676620396815,174.25658319925236,178.0129468457609,185.82818381400654,184.9520250514429,183.08841188327966,173.88446061106697,166.64425888049016,175.04908335147866,171.19031204822323,179.414870569692,174.23892102560893,171.92215888663844,163.38545584085443,153.40812376721777,150.02224988029454,160.78580952855972,160.47748369156437,165.80268185632212,164.48513394861328,166.3551456602517,172.316772655421,177.49008004045172,175.9021054007145,177.3652761429243,174.71259022575975,178.6279083459953,178.7081976384533,176.78613960723,177.41947743644567,181.02322322977892,183.48557715641022,186.17745622962823,183.16188217248674,177.85575644246637,169.28638215589885,160.3833460005549,160.38020055681324,173.32777285822024,172.76317538396947,177.81834477430021,173.6613274213396,187.1122431459883,185.05392524893932,187.58336835437024,185.03282508582114,183.4402574067934,183.7579076552096,182.70861008854112,183.28873742124617,182.93913955520887,181.90575513170492,184.39997119226254,186.26457536156644,180.59950949088974,175.2813106555314,164.93055970996625,163.24863391364087,160.6012400522175,173.88776243115075
8,1986-04-23 00:47:39+00:00,163.31441322514902,165.55875271030013,169.50322765668997,177.44584215916856,160.08258129774907,158.49600971803196,175.5222556847181,172.7480467789184,168.529138220491,168.35513713532603,158.94911890465107,161.20149200719158,160.42238021244722,163.07603533707504,153.6068522553947,150.15313452328058,158.50081593245721,162.724873468791,157.06127690532935,154.21373173913221,149.30809498046037,151.40940029338455,150.9867013891489,149.94978755818838,157.96621463652122,149.7349046685534,157.30571876674216,152.60200471752918,158.51235646928217,154.94958011994473,159.82702165633154,158.59199180367648,166.8236128961219,168.90602150281885,167.46085564174558,158.2166109056459,163.67011361673968,166.27626967138474,164.6070552417749,153.4162429809642,147.61768550589827,147.7289047786851,146.6719731677992,151.70835726529288,152.3102364111907,153.33734439326585,150.30618695178947,154.20912031305556,162.60318707723997,156.44833466298758,157.02605582649372,170.28081806448728,,,,,,,,,149.62098446721723,134.94296016845283,143.2743620862656,155.10545361767205,168.2326848529184,157.89716260158198,157.20509348235106,153.75125041878977,146.67146976393914,143.04438149570407,156.6544980662624,161.46527893855264,158.17034092428847,162.3774611458356,162.60527224009903,165.09445543202662,166.80813374808557,157.59019024093666,159.23850672753386,155.63131069345474,168.84677026301824,163.56465831239635,166.06643398980447,168.73425199735217,165.45955682834747,160.19504150657605,170.62933778415893,181.741742146895
9,1986-06-10 00:46:19+00:00,155.45682276652846,167.71529858754027,171.51567112671327,164.66362815995168,172.50727689635184,173.86922865201623,173.8206484568927,178.17718645753263,171.05472747916033,169.72902819020456,173.04829325434363,169.9228319451154,177.20066308860223,178.3691167511951,171.60077659905025,168.12311245750428,169.96235868497436,163.01296607306648,165.99252386576003,167.33042031420226,157.90358218461407,162.92710159025265,159.2931746049684,159.37835197181752,153.56428307625444,161.15983499981425,156.9911576713017,157.7094775768321,159.0177398140604,164.40447383495226,164.72126222217386,172.0612315995637,176.72919198652508,177.82527451950253,173.19765885563106,167.36232448776107,170.32444850776508,174.4203074668348,177.7075118378082,171.78246868176612,171.27285953538407,163.22554519027872,162.1788906252828,156.37857131087603,156.13772275633303,157.90471823985595,164.27439684637926,166.84401845561985,167.62993090346558,170.95068239395496,172.68371312419626,179.94778468149147,177.72132842701788,182.97176499731913,180.7609005278701,177.95013989003547,178.51339753238975,177.1324352912014,183.14944370727466,183.72409975162057,172.79409402052931,169.95265712347188,169.86213294265994,166.56430595313097,169.77919625069705,160.0084005234598,168.35867107223194,170.34084536957587,172.05298940640083,175.7434349872357,174.6048382432506,181.09889961630049,178.16496713654934,180.9827225393342,174.210780079814,177.72263111210498,172.33237544068302,181.85499431383647,172.36917384987476,182.5953294168013,181.2289145560844,183.22933569984218,177.10955238337232,173.81405030804916,174.6577423134831,177.72117089430455,180.88418719315675,194.85593878088733
