,dates,mex0570-0000,mex0570-0001,mex0570-0002,mex0570-0003,mex0570-0004,mex0570-0005,mex0570-0006,mex0570-0007,mex0570-0008,mex0570-0009,mex0570-0010,mex0570-0011,mex0570-0012,mex0570-0013,mex0570-0014,mex0570-0015,mex0570-0016,mex0570-0017,mex0570-0018,mex0570-0019,mex0570-0020,mex0570-0021,mex0570-0022,mex0570-0023,mex0570-0024,mex0570-0025,mex0570-0026,mex0570-0027,mex0570-0028,mex0570-0029,mex0570-0030,mex0570-0031,mex0570-0032,mex0570-0033,mex0570-0034
0,1984-10-22 17:47:12+00:00,182.28643343413702,186.2922880837951,190.2138723322053,196.0156814938391,193.98532551801034,188.55007678008764,185.6698031246134,185.49382223390086,184.74131218454363,188.28186225290978,185.50777247645885,184.86372294690142,189.04706797258163,193.61155051256972,194.99818883369687,202.1319043220142,204.56903315575624,206.48687870214016,204.22606503097097,193.75396279168461,186.21664910344603,178.4325463032198,173.94154266533994,163.33242404974118,159.30145062897282,161.5662186006043,158.5669133674238,158.90999673393037,157.7784770594135,159.74760503998368,178.2920310377066,186.8764345160896,189.27834959853743,193.366739494539,203.8840159567189
1,1984-11-23 17:47:03+00:00,180.6743031392939,173.2011056031635,177.76943654580046,181.3764243872409,180.90201164654337,174.0076341372197,177.7774343196572,178.88057043298807,173.34338611512368,176.38242251601608,172.27822940607706,173.22539675436556,181.72961230338598,187.67523280572442,190.42326324485663,197.834028960424,197.13554022862832,199.5542063551955,191.27849876638822,187.3756098312444,176.6514365154449,166.65307855876986,163.68038000939225,152.9466751087466,149.68435482565195,149.78499278296673,146.93592433334896,143.712304863437,145.79183659629632,146.26798805790776,168.3256025764309,174.16553313563634,174.0188242284217,181.82876424292243,198.40524050579435
2,1986-04-03 17:42:51+00:00,183.42607156812574,182.09456270845277,182.84339994974388,194.71368230176813,193.31433140014036,187.92402221481652,186.00264877427404,182.77335758281322,185.62840347938118,179.50612505055162,177.51828167638703,182.17884930170527,193.2584173662922,200.85370655275364,200.06043198681107,199.67106022683052,203.23193538331492,203.81599147357514,207.11365557061853,206.31795165769262,185.87709323166808,169.9293246748917,172.90247919313626,163.04973416022506,163.1433141052932,167.35496126786035,159.31595411687385,159.20216296926242,161.8077564082518,164.60874424327864,186.5672242057069,201.79795323687625,199.8769188004582,205.29358135552366,214.33578936612523
3,1986-04-19 17:42:29+00:00,185.9350403411724,183.01333520355126,189.1379408721686,196.7575030961366,198.94186083904452,193.39883483495709,193.82139903817082,189.82899075393948,187.21510058926552,186.55836140924026,184.52457304095827,186.4324228568577,199.88978698677565,207.53069153280495,204.62216249034506,204.51541701704593,208.57110482027684,212.639963667995,206.2119071513614,201.76889345780415,190.785102455588,178.88671676907074,176.72163061961868,168.4040945238625,167.99634353534574,169.86020922323289,163.2443745829357,166.4561617290267,167.72762028400237,169.7724228647648,189.64561175425857,205.9009063312622,201.06913019419,203.0433192275117,213.65511176489434
4,1986-05-05 17:42:06+00:00,174.10168118946837,173.55614637851633,178.19249527643996,184.1077652267419,182.39558954548443,180.396764482879,182.14614849550435,178.5020852378023,177.67864787836126,176.95751145942825,169.72555930055609,172.85034201750716,184.85011012187323,194.46144930358335,191.89176842750004,194.21256520372276,196.05435198642397,194.65430516028326,195.50566505201178,196.24055162303574,184.95736897656758,174.49740614479242,174.72243459416757,161.0542643623299,161.09907655548832,159.91645809148966,157.6804014524796,155.64114205294447,154.4756290677002,157.800986066424,173.35212285508064,191.14865078180208,193.07436228940708,191.2969088302218,201.49361050677925
5,1986-05-21 17:41:39+00:00,173.67805546257557,174.31763209103764,180.13048541194826,186.40398968351352,186.76886989907814,184.17340671789077,182.86589150315,181.02023185038067,178.96768915226295,180.83608059222328,175.44358106714168,175.86466332963,185.0619402544343,187.66692716530932,192.29594906147582,191.98392072033982,193.81175031985254,200.1038341068695,196.4823865185401,197.76925081886867,182.90549760820994,169.89259185971406,171.1676810868595,158.88885836847007,158.74615157454903,154.97173409016952,154.25196698008466,150.56339257466942,155.57510091751658,151.4510053085161,174.61423809111304,183.91774393479324,187.0649081763196,184.27936271559258,191.50757292517216
6,1986-09-10 17:37:51+00:00,182.89816029676547,183.41411047625095,191.17229083679797,193.40147482299835,188.66566322554954,186.46735565116484,186.62081361870975,181.10818449265838,181.16484333341205,186.5398543425125,181.25377112421478,179.81667598155383,186.7997787162636,187.87175568961845,188.67804743505786,196.6219185818852,199.38213496213126,197.81581282683842,198.16879603895688,199.26755707493203,184.8606153882812,174.15896691231816,171.99732418689678,163.58780792017944,167.4387251598802,166.8471417608988,165.20706805719192,160.26993507015345,164.83018275701477,166.86929588022366,183.44609538456115,192.6652796242414,199.2233402128615,199.45121256928664,207.86592298588727
7,1987-02-17 17:38:03+00:00,170.87425762427938,173.90308679821013,179.24167060363771,181.6831402154631,185.4553003554084,185.72609415832721,180.3747252111457,177.90889080363618,176.46747042704214,177.4937772138881,175.60311090803327,177.07044426107365,184.58111469188805,186.25267259762686,188.48762110313163,192.9984357655913,195.26545994020796,197.53203915571652,198.56875427201805,193.61069712899916,178.20169592207003,167.6402684396728,163.98543355996145,154.46165797472372,151.8467820241845,154.92624375760406,149.87682306399873,154.4627746414987,149.04033387290764,149.98249196616433,166.24356019874,179.45262540888962,179.77244834065903,181.81531056740607,197.5040393020125
8,1987-04-06 17:39:49+00:00,187.52346951794445,189.61987607996525,195.5563980995143,195.87557686682558,195.82432350488745,195.04459962223348,193.20703169438642,185.64134642556314,181.88435102459516,188.34450999213524,188.50755161758798,184.83955653686215,196.11143301869308,199.4424128802187,199.63552931687593,203.54413438712874,210.8104966543554,207.9965104903692,207.0771881032573,204.18070339350604,187.70277911546026,177.07398283371447,171.47882478946667,165.90264788250732,164.98440676946825,170.14903356707163,167.6812091951429,168.7417700705552,167.1828038114214,165.17195154546945,189.39885507499025,204.2507699770333,210.44806423677667,213.25887692501527,214.92379233178832
9,1987-04-22 17:40:20+00:00,190.3384212851914,192.6755699771868,194.84298932784037,198.97445842458933,199.2538542522605,196.9496832890968,197.10997084826965,191.93471604950685,190.95461187387943,192.2641529305098,188.06456495456374,187.02999989166807,197.2476021148872,203.25386162798657,206.8627959602066,209.5809955381603,210.62012542867922,213.00094552569072,210.6471976588723,210.5365107969336,195.82361826688896,181.31990792874032,178.17371270148476,172.67367512440146,171.89427188356512,169.6728153587417,166.6529288962131,164.8183620898283,171.44262980206628,179.60346631514668,192.57073191651523,208.9509014504958,210.61392711658692,212.61520527340093,224.42702252885897
