,dates,mex0570-0000,mex0570-0001,mex0570-0002,mex0570-0003,mex0570-0004,mex0570-0005,mex0570-0006,mex0570-0007,mex0570-0008,mex0570-0009,mex0570-0010,mex0570-0011,mex0570-0012,mex0570-0013,mex0570-0014,mex0570-0015,mex0570-0016,mex0570-0017,mex0570-0018,mex0570-0019,mex0570-0020,mex0570-0021,mex0570-0022,mex0570-0023,mex0570-0024,mex0570-0025,mex0570-0026,mex0570-0027,mex0570-0028,mex0570-0029,mex0570-0030,mex0570-0031,mex0570-0032,mex0570-0033,mex0570-0034
0,1984-10-22 17:47:12+00:00,184.4311449669358,188.43699961659388,192.35858386500408,198.42848196823775,196.39812599240898,190.96287725448627,188.08260359901203,187.63853376669962,186.8860237173424,190.42657378570854,187.65248400925762,187.00843447970018,191.1917795053804,195.7562620453685,197.14290036649564,203.88666830339503,206.32379713713706,208.24164268352098,205.9808290123518,195.50872677306543,187.97141308482685,180.04107995281888,175.42634295727754,164.81722434167878,160.5882775486521,162.58213458982476,159.53203355718327,159.87511692368983,158.74359724917295,160.88304055734773,179.2111931231918,187.7955966015748,190.2434697882969,194.2059744421559,204.72325090433583
1,1984-11-23 17:47:03+00:00,199.59278113430258,192.1195835981722,196.68791454080915,202.65971213162564,202.18529939092812,195.29092188160445,199.06072206404195,197.79904842799675,192.26186411013236,195.30090051102476,191.19670740108575,192.14387474937425,200.64809029839466,206.5937108007331,209.3417412398653,213.31278368361293,212.61429495181724,215.03296107838443,206.75725348957715,202.85436455443332,192.13019123863384,180.84193705502636,176.77778785209057,166.04408295144492,161.03544162265715,158.74637709639188,155.44923943110285,152.2256199611909,154.3051516940502,156.2836528787947,176.4335217171489,182.27345227635433,182.53213932617558,189.23164693662147,205.8081231994934
2,1986-04-03 17:42:51+00:00,169.97227974709114,168.64077088741817,169.38960812870928,179.57816650310423,178.17881560147646,172.78850641615261,170.86713297561013,169.31956576177862,172.17461165834658,166.05233322951702,164.06448985535243,168.72505748067067,179.8046255452576,187.39991473171904,186.60664016577647,188.66341237325676,192.22428752974116,192.80834362000138,196.10600771704478,195.31030380411886,174.86944537809433,159.83898080911575,163.5883156247277,153.7355705918165,155.07103901267246,160.98211251052817,153.26174779740828,153.14795664979684,155.75355008878623,157.48614857331916,180.80131342526352,196.03204245643286,193.82271248099264,200.02905412120577,209.07126213180734
3,1986-04-19 17:42:29+00:00,174.62846428776487,171.70675915014374,177.83136481876107,184.03760503605312,186.22196277896106,180.67893677487362,181.10150097808736,178.52241470053195,175.908524535858,175.25178535583274,173.21799698755075,175.12584680345017,188.58321093336812,196.22411547939743,193.31558643693754,195.26458206425795,199.32026986748886,203.38912871520702,196.96107219857342,192.51805850501617,181.53426750280002,170.4067847290151,168.8940010441827,160.57646494842652,161.21239790330122,164.5044626716188,158.1564153589023,161.3682025049933,162.63966105996897,163.78658848354905,184.7999363027982,201.05523087980183,195.9811709701566,198.619006858787,209.23079939616966
4,1986-05-05 17:42:06+00:00,172.8347412544402,172.28920644348815,176.92555534141178,182.6824577998352,180.97028211857773,178.9714570559723,180.72084106859765,177.23514530277413,176.41170794333308,175.69057152440007,168.4586193655279,171.58340208247898,183.58317018684505,193.19450936855517,190.62482849247186,193.17597798415426,195.01776476685546,193.61771794071475,194.46907783244328,195.20396440346724,183.92078175699908,173.5472011935213,173.84532233145575,160.17715209961807,160.33891259447142,159.31632864858156,157.1102784817169,155.07101908218178,153.9055060969375,157.13025315964438,172.80914859721142,190.60567652393286,192.50423931864438,190.8011497252108,200.99785140176823
5,1986-05-21 17:41:39+00:00,172.06713665768683,172.7067132861489,178.51956660705952,184.59170602801368,184.9565862435783,182.36112306239093,181.05360784765017,179.40931304549193,177.3567703473742,179.22516178733454,173.83266226225294,174.25374452474125,183.45102144954555,186.05600836042058,190.68503025658708,190.66589624361268,192.4937258431254,198.78580963014235,195.16436204181295,196.45122634214152,181.5874731314828,168.68440275604752,170.0524296065519,157.77360688816248,157.7796002916158,154.2086672878538,153.52705351788472,149.83847911246949,154.85018745531664,150.59816594122205,173.9238443175893,183.2273501612695,186.33999471411965,183.64900318324482,190.8772133928244
6,1986-09-10 17:37:51+00:00,191.1568211883775,191.672771367863,199.43095172841,202.6924683260619,197.9566567286131,195.7583491542284,195.9118071217733,189.36684538427042,189.4235042250241,194.79851523412455,189.51243201582682,188.07533687316587,195.05843960787564,196.1304165812305,196.9367083266699,203.37900476593143,206.13922114617748,204.57289901088464,204.9258822230031,206.02464325897824,191.6177015723274,180.3529625810272,177.7148586503205,169.30534238360318,172.39392169484742,170.75913902534663,168.92346545841735,163.9863324713789,168.5465801582402,171.24152811695944,186.9855214809663,196.20470572064656,202.93973761408694,202.6828624833957,211.09757289999632
7,1987-02-17 17:38:03+00:00,182.12487561325196,185.1537047871827,190.4922885926103,194.34008545305724,198.11224559300254,198.38303939592134,193.03167044873982,189.15950879260876,187.71808841601472,188.7443952028607,186.85372889700585,188.32106225004623,195.83173268086063,197.50329058659943,199.7382390921042,202.20348684747793,204.4705110220946,206.73709023760316,207.7738053539047,202.8157482108858,187.40674700395667,176.07823193140223,171.77432293694247,162.25054735170474,158.59715281756806,160.2554838576437,154.93960115903639,159.52555273653635,154.1031119679453,155.93870148973804,171.06525362258537,184.274318832735,184.83522643569668,186.21772630222142,201.90645503682785
8,1987-04-06 17:39:49+00:00,176.10760334421352,178.20400990623432,184.14053192578336,183.0327274213783,182.98147405944016,182.2017501767862,180.36418224893913,174.2254802518322,170.46848485086423,176.9286438184043,177.09168544385705,173.42369036313121,184.69556684496214,188.02654670648778,188.219663143145,194.20388024498524,201.4702425122119,198.6562563482257,197.7369339611138,194.84044925136254,178.36252497331677,168.51208320341627,163.57553282303758,157.99935591607823,158.1348870652297,164.74151801109383,162.544069416964,163.60463029237627,162.04566403324247,159.12825768878838,184.50634100053415,199.35825590257718,205.31092445859775,208.7917988570336,210.45671426380665
9,1987-04-22 17:40:20+00:00,175.30926886529812,177.64641755729352,179.8138369079471,182.0666619522094,182.34605777988057,180.04188681671687,180.2021743758897,176.90556362961357,175.92545945398615,177.23500051061652,173.03541253467046,172.0008474717748,182.21844969499392,188.2247092080933,191.83364354031332,197.28441628552034,198.32354617603926,200.70436627305077,198.35061840623234,198.23993154429365,183.527039014249,170.04804361382037,167.76891487232788,162.26887729524458,162.87678043162916,162.55374315984488,159.88981030726111,158.05524350087632,164.6795112131143,171.6468562104973,186.12966659370383,202.5098361276844,203.85080852763494,206.73423258735573,218.54604984281377
