dates,sar2109-0000,sar2109-0001,sar2109-0002,sar2109-0003,sar2109-0004,sar2109-0005,sar2109-0006,satname
2001-12-07 09:54:41+00:00,,273.53,216.59,461.27,183.26,415.71,379.97,L7
2002-01-08 09:54:52+00:00,410.39,268.02,216.88,457.19,200.77,402.41,379.13,L7
2002-03-13 09:55:01+00:00,410.37,273.29,198.85,460.25,181.48,432.73,384.22,L7
2002-04-30 09:54:58+00:00,410.20,276.23,207.63,464.66,195.12,432.66,384.63,L7
2002-06-01 09:54:45+00:00,,273.87,212.24,462.79,194.08,402.76,380.82,L7
2002-06-17 09:54:38+00:00,,271.86,205.74,456.58,203.12,432.07,383.59,L7
2002-07-03 09:54:34+00:00,410.43,275.59,205.98,464.80,188.78,431.79,383.22,L7
2002-07-19 09:54:27+00:00,410.12,276.50,205.21,464.92,185.07,432.60,383.76,L7
2002-08-04 09:54:19+00:00,,278.49,194.58,467.62,180.54,433.76,385.99,L7
2002-08-20 09:54:16+00:00,,264.15,209.76,463.28,190.89,431.93,384.06,L7
2002-09-05 09:54:07+00:00,410.02,274.92,203.18,469.05,176.44,431.09,383.44,L7
2002-09-21 09:53:54+00:00,410.01,284.35,204.78,465.98,192.77,432.19,383.13,L7
2002-10-23 09:53:55+00:00,,,177.72,465.64,178.07,433.54,385.47,L7
2003-01-27 09:54:37+00:00,,263.61,199.40,463.82,176.30,415.67,381.52,L7
2003-02-12 09:54:48+00:00,,271.40,210.64,460.74,196.14,402.78,382.29,L7
2003-03-16 09:54:51+00:00,,271.71,207.00,467.60,200.00,432.20,384.79,L7
2003-04-01 09:54:51+00:00,410.29,276.19,202.41,465.86,189.74,432.56,383.47,L7
2003-04-17 09:54:53+00:00,410.28,274.61,205.09,464.47,194.06,432.70,385.21,L7
2003-05-19 09:54:48+00:00,410.31,267.77,216.18,457.21,200.58,435.36,387.11,L7
2003-12-13 09:54:54+00:00,,263.15,217.20,457.56,192.93,431.04,380.06,L7
2004-01-30 09:55:12+00:00,409.64,293.19,202.13,461.34,191.26,415.80,379.03,L7
2004-06-06 09:55:14+00:00,410.30,278.49,201.84,464.69,181.17,433.28,386.77,L7
2005-03-21 09:55:50+00:00,,270.80,232.01,465.95,220.03,431.66,382.17,L7
2005-04-06 09:55:46+00:00,,268.09,,460.04,,432.15,384.32,L7
2005-04-22 09:55:40+00:00,410.36,275.82,199.39,465.03,183.85,431.88,381.21,L7
2005-10-31 09:55:28+00:00,,,224.56,454.20,,415.89,383.70,L7
2005-12-18 09:55:45+00:00,410.43,274.33,204.04,465.15,177.30,431.20,374.55,L7
2006-01-03 09:55:54+00:00,,,,478.75,,,,L7
2006-01-19 09:56:03+00:00,,268.09,205.97,466.76,175.49,431.23,380.46,L7
2006-06-12 09:56:09+00:00,410.28,276.06,206.71,464.67,187.71,433.00,384.61,L7
2006-07-14 09:55:56+00:00,410.08,276.16,202.00,467.98,197.25,432.75,385.03,L7
2006-11-03 09:55:55+00:00,,267.94,209.76,462.29,198.83,431.46,382.05,L7
2007-03-27 09:56:40+00:00,407.61,295.46,204.42,468.31,186.10,433.42,383.16,L7
2007-05-30 09:56:23+00:00,408.99,272.22,188.87,464.45,198.69,,,L7
2007-07-01 09:56:22+00:00,410.34,267.27,203.20,459.93,201.17,432.99,386.01,L7
2007-07-17 09:56:19+00:00,409.79,278.21,198.36,465.47,184.64,436.02,386.90,L7
2007-08-02 09:56:15+00:00,410.08,272.94,196.19,464.54,190.89,,,L7
2007-12-24 09:56:28+00:00,,271.88,202.87,467.83,179.63,432.34,384.60,L7
2008-01-25 09:56:28+00:00,,274.08,218.02,459.28,163.34,431.03,378.58,L7
2008-02-10 09:56:26+00:00,,271.24,218.02,,197.74,394.73,380.03,L7
2008-02-26 09:56:21+00:00,410.38,269.89,190.36,457.71,195.74,432.12,383.22,L7
2008-03-13 09:56:16+00:00,410.18,275.60,191.68,494.43,167.32,431.92,384.44,L7
2008-07-19 09:55:28+00:00,410.43,275.81,206.92,464.60,181.02,434.33,385.40,L7
2008-08-04 09:55:22+00:00,410.36,266.84,201.76,468.62,196.88,434.00,384.80,L7
2008-11-08 09:55:12+00:00,,275.95,208.23,465.57,181.31,431.41,379.36,L7
2009-01-11 09:55:48+00:00,,259.59,,466.16,,,368.69,L7
2009-02-28 09:56:10+00:00,,263.77,212.98,456.24,198.57,432.30,383.49,L7
2009-04-17 09:56:29+00:00,409.11,285.73,180.37,495.04,163.90,,,L7
2009-05-03 09:56:32+00:00,,273.32,209.56,465.60,194.77,432.15,384.34,L7
2009-05-19 09:56:34+00:00,,278.47,211.88,465.82,191.78,431.72,382.74,L7
2009-10-26 09:56:27+00:00,,267.01,207.20,460.03,195.15,431.17,380.33,L7
2009-11-11 09:56:42+00:00,409.52,278.37,196.56,495.53,181.37,431.64,383.83,L7
2010-04-20 09:58:20+00:00,,274.14,202.71,462.63,192.96,415.96,381.55,L7
2010-05-22 09:58:14+00:00,,270.72,,467.47,202.19,431.88,383.94,L7
2010-06-23 09:58:18+00:00,410.01,276.57,199.08,463.67,178.78,,,L7
2011-02-26 09:56:05+00:00,427.06,,,450.48,,,,L5
2011-04-07 09:59:45+00:00,,295.34,212.46,458.73,203.98,401.88,367.54,L7
2011-08-13 09:59:32+00:00,410.29,271.86,202.56,456.93,197.11,434.49,386.58,L7
2011-08-29 09:59:30+00:00,,261.34,,465.57,202.49,431.30,380.19,L7
2011-09-14 09:59:24+00:00,410.23,272.27,199.47,440.62,193.80,402.13,382.57,L7
2011-09-22 09:54:31+00:00,,265.01,213.12,457.13,199.02,,,L5
2011-09-30 09:59:23+00:00,,267.68,204.96,457.37,186.81,431.40,381.87,L7
2011-10-16 09:59:25+00:00,410.28,273.14,199.25,469.13,172.26,432.20,379.24,L7
2011-12-03 09:59:53+00:00,,267.22,219.16,457.87,185.77,431.35,371.04,L7
2012-02-21 10:00:16+00:00,,272.20,204.03,461.78,182.07,402.48,381.03,L7
2012-03-24 10:00:15+00:00,408.60,,201.92,468.70,205.46,415.94,371.69,L7
2012-04-09 10:00:11+00:00,408.45,280.74,184.53,465.43,167.42,432.41,384.48,L7
2012-04-25 10:00:26+00:00,409.92,275.86,199.59,464.66,183.29,433.62,386.45,L7
2012-05-11 10:00:49+00:00,288.81,272.41,220.14,450.36,199.24,431.87,378.84,L7
2012-05-27 10:00:40+00:00,277.30,266.58,203.64,449.19,208.75,433.49,386.48,L7
2012-08-15 10:01:16+00:00,288.94,268.72,201.84,421.79,194.33,,,L7
2012-09-16 10:01:34+00:00,289.19,272.80,203.95,460.94,188.94,431.79,380.71,L7
2012-10-02 10:01:45+00:00,,217.87,206.35,,186.03,,,L7
2013-01-06 10:02:18+00:00,292.57,251.25,216.51,459.64,176.48,401.40,370.92,L7
2013-01-22 10:02:19+00:00,,281.12,185.71,465.99,163.93,403.44,377.65,L7
2013-04-12 10:02:09+00:00,,271.32,198.82,458.14,190.48,431.77,385.45,L7
2013-06-15 10:01:47+00:00,,286.36,218.09,464.36,200.35,415.91,373.88,L7
2013-08-02 10:01:23+00:00,288.68,270.55,219.68,462.24,201.01,432.08,383.62,L7
2013-08-18 10:01:27+00:00,282.14,265.51,204.31,,206.10,,,L7
2013-09-03 10:01:39+00:00,288.95,274.62,218.41,464.80,196.62,431.77,384.07,L7
2013-09-11 10:08:08+00:00,,,194.36,,,402.38,370.59,L8
2013-09-19 10:01:49+00:00,,273.28,202.36,465.07,181.72,432.37,384.98,L7
2013-11-06 10:02:16+00:00,250.49,273.18,,494.36,,432.17,380.46,L7
2013-12-08 10:02:29+00:00,,,,,,409.26,407.11,L7
2014-01-09 10:02:34+00:00,278.96,268.70,225.01,455.63,201.78,402.08,378.88,L7
2014-01-25 10:02:54+00:00,293.20,273.34,201.87,449.10,185.21,402.57,382.77,L7
2014-02-26 10:02:51+00:00,,270.56,190.16,,169.00,,,L7
2014-05-01 10:03:21+00:00,276.30,265.83,212.76,452.19,189.61,400.72,378.25,L7
2014-05-17 10:03:28+00:00,,229.02,214.16,460.62,202.33,431.55,382.26,L7
2014-07-12 10:06:00+00:00,,,,470.05,,,,L8
2014-08-21 10:03:46+00:00,,272.27,204.47,465.35,195.84,433.37,382.75,L7
2014-09-06 10:03:47+00:00,293.69,271.36,212.19,465.57,198.42,415.66,380.74,L7
2014-10-08 10:04:04+00:00,284.25,268.16,,464.50,,415.64,378.42,L7
2014-10-24 10:04:13+00:00,,,206.77,,185.72,,,L7
2015-01-12 10:04:42+00:00,410.17,270.50,197.52,461.49,171.74,431.75,371.01,L7
2015-04-02 10:05:13+00:00,408.36,279.77,190.23,466.00,164.13,431.17,384.52,L7
2015-04-18 10:05:21+00:00,410.35,275.43,200.33,464.46,190.57,434.24,387.21,L7
2015-06-05 10:05:41+00:00,410.43,273.81,206.29,465.67,192.78,433.02,384.11,L7
2015-06-21 10:05:44+00:00,410.18,275.91,202.54,494.01,182.36,433.23,383.69,L7
2015-07-07 10:05:50+00:00,410.33,276.39,207.22,467.31,194.27,432.53,384.64,L7
2015-08-08 10:05:57+00:00,,270.60,203.26,469.55,196.23,432.13,382.69,L7
2015-09-25 10:06:06+00:00,410.09,292.66,194.24,465.75,171.46,432.66,381.33,L7
2016-04-20 10:08:26+00:00,,270.17,217.43,463.57,208.49,432.08,379.95,L7
2016-05-06 10:08:31+00:00,410.32,275.09,208.58,468.77,192.08,432.48,385.09,L7
2016-05-22 10:08:34+00:00,,269.79,214.87,458.84,196.22,432.20,382.67,L7
2016-06-07 10:08:39+00:00,409.96,309.51,199.67,464.95,177.56,,,L7
2016-06-23 10:08:42+00:00,410.06,276.03,201.91,463.68,195.81,,,L7
2016-07-09 10:08:41+00:00,,277.14,,494.25,,,,L7
2016-07-25 10:08:44+00:00,,,207.89,,189.98,,,L7
2016-08-10 10:08:45+00:00,410.18,280.87,198.52,494.55,170.21,431.59,382.33,L7
2016-08-26 10:08:48+00:00,,235.96,208.46,,201.04,,,L7
2016-09-11 10:08:50+00:00,,238.33,206.99,466.33,185.60,432.41,383.53,L7
2016-09-27 10:08:53+00:00,,269.11,213.65,468.61,204.30,431.37,380.23,L7
2016-10-29 10:08:49+00:00,,266.42,208.98,438.62,207.97,433.93,385.48,L7
2016-11-30 10:08:38+00:00,,250.69,219.22,437.82,198.46,395.49,385.06,L7
2016-12-24 10:06:22+00:00,408.90,254.88,216.77,458.44,193.83,,,L8
2017-02-26 10:06:00+00:00,,,,,,432.58,382.80,L8
2017-04-07 10:08:25+00:00,,275.96,209.53,455.54,186.91,433.17,383.95,L7
2017-04-23 10:08:32+00:00,410.29,278.16,203.14,465.23,189.60,434.52,389.29,L7
2017-06-10 10:08:44+00:00,409.95,285.80,178.61,466.00,164.12,432.48,384.79,L7
2017-06-26 10:08:47+00:00,410.14,276.60,197.95,465.80,190.30,434.71,389.20,L7
2017-07-12 10:08:48+00:00,409.77,279.90,196.39,494.23,181.63,,,L7
2017-07-28 10:08:47+00:00,410.39,274.92,215.09,464.65,184.64,432.06,383.58,L7
2017-08-13 10:08:44+00:00,410.35,276.39,200.57,464.68,176.34,432.41,385.10,L7
2017-08-29 10:08:45+00:00,410.36,273.95,203.25,466.73,183.44,432.64,383.78,L7
2017-09-14 10:08:43+00:00,,269.18,181.56,466.56,152.35,402.56,378.62,L7
2017-09-30 10:08:44+00:00,409.54,280.96,205.10,463.58,193.74,415.74,372.64,L7
2017-10-16 10:08:46+00:00,,276.00,212.38,458.93,197.88,402.07,366.50,L7
2017-11-01 10:08:46+00:00,,257.32,218.79,467.20,189.18,403.08,379.46,L7
2017-11-17 10:08:43+00:00,,263.79,218.06,465.27,183.42,431.53,379.62,L7
2017-12-03 10:08:36+00:00,410.05,270.16,192.04,467.49,169.41,431.64,374.62,L7
2018-01-04 10:08:15+00:00,410.03,273.59,187.51,465.70,167.53,431.82,382.99,L7
2018-01-20 10:08:01+00:00,,263.28,209.68,466.98,186.32,431.56,380.42,L7
2018-03-09 10:07:24+00:00,410.38,271.32,203.02,459.12,189.24,431.24,384.62,L7
2018-05-12 10:06:23+00:00,410.31,276.26,209.24,469.51,193.14,432.58,384.02,L7
2018-06-29 10:05:34+00:00,,271.84,200.12,446.37,199.58,409.11,396.07,L7
2018-07-31 10:04:59+00:00,,273.37,208.98,494.13,202.93,432.04,383.91,L7
2018-10-19 10:03:14+00:00,409.94,278.60,198.00,494.35,186.67,433.19,390.91,L7
2018-11-20 10:02:31+00:00,408.41,288.24,178.94,495.94,163.99,,,L7
2018-11-28 10:06:03+00:00,408.98,,,,,,,L8
2019-01-07 10:01:10+00:00,,255.55,213.19,458.56,185.83,400.28,366.58,L7
2019-02-24 09:59:41+00:00,410.28,274.83,217.52,462.70,198.71,402.17,362.91,L7
2019-03-12 09:59:10+00:00,,262.99,202.51,458.64,193.85,432.32,384.70,L7
2019-03-28 09:58:38+00:00,,268.30,208.66,461.94,201.85,431.42,385.18,L7
2019-04-13 09:58:04+00:00,,272.26,206.40,465.68,182.66,402.50,382.42,L7
2019-04-29 09:57:29+00:00,410.07,283.40,193.81,465.32,166.05,431.56,383.44,L7
2019-05-31 09:56:16+00:00,409.93,273.24,198.98,467.24,195.45,,,L7
2019-06-16 09:55:42+00:00,409.80,278.21,191.93,464.82,181.15,,,L7
2019-07-02 09:55:06+00:00,410.20,253.18,206.27,462.20,215.14,432.83,385.30,L7
2019-07-18 09:54:29+00:00,290.90,281.94,204.41,465.21,186.20,415.84,382.14,L7
2019-08-03 09:53:50+00:00,284.43,275.50,213.77,464.56,190.51,415.67,377.99,L7
2019-08-19 09:53:10+00:00,292.17,274.70,205.82,457.23,188.23,402.75,384.74,L7
2019-09-20 09:51:46+00:00,303.49,279.77,208.25,468.99,183.99,401.85,384.06,L7
2019-11-07 09:49:43+00:00,,243.43,,465.32,184.73,431.23,387.30,L7
2019-12-09 09:48:11+00:00,280.28,272.42,198.09,448.46,168.49,432.23,379.81,L7
2019-12-25 09:47:22+00:00,,272.12,216.73,460.34,185.77,415.90,378.31,L7
2020-01-10 09:46:33+00:00,273.85,279.37,228.29,466.19,188.47,401.77,381.33,L7
2020-01-26 09:45:46+00:00,282.15,273.72,202.77,461.93,188.89,432.17,382.93,L7
2020-02-11 09:44:57+00:00,253.73,,,,,432.38,377.72,L7
2020-03-14 09:43:14+00:00,,279.33,196.62,464.11,184.55,433.82,388.24,L7
2020-04-15 09:41:26+00:00,293.06,272.07,210.27,462.36,208.16,431.59,385.19,L7
2020-05-17 09:39:30+00:00,,281.80,193.63,465.09,172.78,,,L7
2020-06-18 09:37:37+00:00,290.42,272.40,199.33,467.62,186.97,432.39,385.60,L7
2020-07-20 09:35:41+00:00,292.87,273.04,210.97,469.36,188.07,431.17,380.95,L7
2020-08-21 09:33:40+00:00,334.44,293.86,196.73,495.38,167.88,433.83,386.16,L7
2020-09-06 09:32:37+00:00,304.31,275.50,228.07,467.92,188.86,402.44,380.57,L7
2020-09-22 09:31:33+00:00,,268.59,208.90,460.11,190.28,431.15,383.01,L7
2020-10-08 09:30:33+00:00,290.04,274.10,203.83,459.56,187.65,431.62,380.70,L7
2020-11-09 09:28:25+00:00,,275.52,201.76,462.62,192.73,415.87,384.88,L7
2020-11-25 09:27:18+00:00,291.53,271.47,216.46,467.38,181.57,402.30,378.43,L7
2021-01-12 09:23:49+00:00,292.74,262.96,205.79,457.31,192.23,402.25,375.99,L7
2021-03-01 09:20:16+00:00,288.89,275.80,209.15,469.42,195.20,431.82,381.53,L7
2021-04-02 09:17:43+00:00,304.10,286.18,202.99,465.36,183.18,431.67,381.33,L7
2021-05-20 09:13:41+00:00,,284.46,193.44,464.35,164.58,432.46,383.71,L7
2021-06-21 09:11:01+00:00,,284.15,189.84,493.99,167.13,,,L7
2021-07-23 09:08:18+00:00,292.72,273.45,204.31,466.30,200.01,402.56,378.99,L7
2021-08-08 09:06:54+00:00,288.64,278.57,202.69,462.21,201.34,431.95,381.49,L7
2021-10-27 08:59:49+00:00,283.94,274.39,204.37,450.43,190.13,403.19,374.65,L7
2022-01-15 08:52:08+00:00,,,241.70,444.37,151.65,369.94,348.76,L7
2022-05-13 08:40:44+00:00,282.34,277.51,208.73,454.08,201.24,,386.08,L7
2022-05-30 08:39:59+00:00,,,,461.07,,,,L7
2022-06-11 08:33:32+00:00,281.27,294.05,209.32,,222.75,,,L7
2022-06-16 08:39:03+00:00,,275.80,207.19,466.69,190.11,431.92,384.11,L7
2022-07-20 08:36:43+00:00,284.21,270.57,218.49,465.84,195.42,431.22,381.98,L7
2022-08-01 08:29:56+00:00,,271.85,,464.62,,432.40,379.03,L7
2022-08-06 08:35:20+00:00,288.73,275.43,209.00,452.94,198.06,434.09,382.20,L7
2022-08-18 08:28:28+00:00,,290.39,185.74,,160.73,432.02,397.59,L7
2022-09-04 08:26:53+00:00,,275.87,,466.00,,415.97,374.77,L7
2022-09-21 08:25:09+00:00,306.31,,,,,,,L7
2022-10-25 08:21:05+00:00,,,225.39,,,,,L7
2022-10-30 08:26:15+00:00,,275.93,213.02,465.00,197.81,431.71,384.66,L7
2022-12-03 08:21:22+00:00,295.83,241.41,,,163.62,,,L7
2022-12-17 10:06:34+00:00,,236.35,192.98,463.63,167.99,,,L9
2023-02-09 08:09:06+00:00,303.57,,227.58,468.20,,,,L7
2023-03-20 08:04:56+00:00,290.85,288.22,,456.24,,400.67,370.05,L7
2023-03-25 08:09:15+00:00,304.00,275.10,212.41,465.36,188.63,415.97,380.74,L7
2023-04-11 08:03:49+00:00,,309.06,,495.49,,431.58,375.40,L7
2023-04-16 08:07:56+00:00,,283.53,196.37,497.34,166.98,416.10,383.92,L7
2023-05-03 08:01:55+00:00,303.73,276.48,214.51,500.55,187.42,402.01,379.94,L7
2023-05-18 10:05:23+00:00,,242.41,,,185.08,367.91,361.11,L8
2023-05-25 07:59:20+00:00,,278.79,195.30,496.35,176.81,,384.77,L7
2023-06-21 07:59:55+00:00,,281.64,,495.20,,,381.20,L7
2023-07-13 07:56:08+00:00,,,,466.84,,,,L7
2023-08-09 07:55:15+00:00,,,214.83,,,,,L7
2023-08-26 07:46:57+00:00,305.64,278.80,212.00,459.62,195.71,400.85,380.65,L7
2023-09-27 07:47:51+00:00,306.63,266.64,207.38,425.18,199.43,,,L7
2024-09-09 10:06:02+00:00,,,,,221.71,,,L8
2024-11-28 10:06:20+00:00,283.78,263.58,77.12,460.22,,315.06,300.60,L8
