dates,satname,sar2109-0000,sar2109-0001,sar2109-0002,sar2109-0003,sar2109-0004,sar2109-0005,sar2109-0006
1997-08-30 09:38:05+00:00,L5,,,,,,,
1997-09-15 09:38:32+00:00,L5,,,,,,,
1997-10-01 09:39:00+00:00,L5,,,,,,,
1997-11-18 09:40:14+00:00,L5,,,,,,,
1998-01-21 09:41:44+00:00,L5,,,,,,,
1998-02-06 09:42:06+00:00,L5,,,,,,,
1998-02-22 09:42:24+00:00,L5,,,,,,,
1998-03-10 09:42:39+00:00,L5,,,,,,,
1998-03-26 09:42:52+00:00,L5,,,,,,,
1998-05-13 09:43:32+00:00,L5,,,,,,,
1998-06-14 09:44:01+00:00,L5,,,,,,,
1998-06-30 09:44:12+00:00,L5,,,,,,,
1998-07-16 09:44:23+00:00,L5,,,,,,,
1998-08-01 09:44:28+00:00,L5,,,,,,,
1998-08-17 09:44:36+00:00,L5,,,,,,,
1998-09-02 09:44:48+00:00,L5,,,,,,,
1998-09-18 09:44:56+00:00,L5,,,,,,,
1998-10-20 09:44:58+00:00,L5,,,,,,,
1998-11-05 09:45:03+00:00,L5,,,,,,,
1998-11-21 09:45:10+00:00,L5,311.88,429.41,48.74,,-12.54,,
1998-12-23 09:45:11+00:00,L5,,,,,,,
1999-01-24 09:45:11+00:00,L5,,,,,,,
1999-03-13 09:45:10+00:00,L5,,,,,,,
1999-03-29 09:44:52+00:00,L5,,,,,,,
1999-04-14 09:44:51+00:00,L5,,,,,,,
1999-04-30 09:44:50+00:00,L5,,,,,,,
1999-06-01 09:44:14+00:00,L5,,,,,,,
1999-07-03 09:43:56+00:00,L5,,,,,,,
1999-07-19 09:43:52+00:00,L5,,,,,,,
1999-08-12 09:59:01+00:00,L7,410.07,285.04,191.35,464.73,180.91,431.43,381.46
1999-08-20 09:43:39+00:00,L5,,,,,,,
1999-08-28 09:59:04+00:00,L7,409.94,276.52,202.85,467.82,183.68,432.51,386.73
1999-09-05 09:43:10+00:00,L5,,,,,,,
1999-09-13 09:58:59+00:00,L7,285.49,271.70,203.41,458.42,194.21,431.77,385.42
1999-10-07 09:42:45+00:00,L5,,,,,,,
1999-11-08 09:42:06+00:00,L5,,,,,,,
1999-12-18 09:59:04+00:00,L7,288.95,271.42,217.74,464.70,186.46,431.22,383.36
2000-01-03 09:58:57+00:00,L7,282.88,271.14,208.99,461.64,189.66,402.57,381.80
2000-01-11 09:41:07+00:00,L5,250.65,245.78,94.31,446.26,21.29,376.12,365.64
2000-01-19 09:58:54+00:00,L7,410.26,271.03,195.52,465.07,170.60,432.37,383.77
2000-02-04 09:58:54+00:00,L7,288.68,264.98,218.09,464.55,181.07,431.81,380.99
2000-03-07 09:58:42+00:00,L7,410.35,276.47,210.46,461.09,191.20,431.42,384.14
2000-03-23 09:58:44+00:00,L7,409.39,285.39,201.90,494.04,171.77,432.18,384.58
2000-04-24 09:58:27+00:00,L7,408.92,280.20,181.66,495.92,166.09,434.05,388.52
2000-06-19 09:42:35+00:00,L5,,,,,,,
2000-06-27 09:57:49+00:00,L7,409.67,281.30,198.25,494.25,178.50,434.61,387.20
2000-07-13 09:57:37+00:00,L7,409.64,279.15,193.82,464.85,171.61,432.60,386.28
2000-07-29 09:57:19+00:00,L7,409.89,278.28,194.98,464.95,179.40,432.67,385.04
2000-08-14 09:57:13+00:00,L7,409.94,275.14,196.19,464.53,182.58,434.34,385.77
2000-08-30 09:57:02+00:00,L7,409.93,289.09,197.27,467.00,180.92,433.62,386.61
2000-12-20 09:56:33+00:00,L7,303.93,274.42,204.32,461.63,187.82,431.20,376.63
2001-01-21 09:56:39+00:00,L7,288.84,270.27,207.46,464.60,182.65,402.29,379.32
2001-03-18 09:46:17+00:00,L5,,,,,,,
2001-05-13 09:56:03+00:00,L7,410.24,278.46,207.29,461.76,195.55,432.67,382.57
2001-05-29 09:55:55+00:00,L7,410.36,272.82,219.96,450.76,208.44,431.65,384.49
2001-06-06 09:46:30+00:00,L5,,,,,,,
2001-06-14 09:55:43+00:00,L7,289.21,272.93,205.52,461.29,202.17,432.43,384.40
2001-06-30 09:55:29+00:00,L7,410.36,269.93,210.66,459.72,196.65,433.71,386.01
2001-08-01 09:55:16+00:00,L7,410.40,273.32,212.48,461.37,199.11,432.31,382.61
2001-08-17 09:54:57+00:00,L7,409.93,273.48,203.20,467.20,182.68,202.43,205.34
2001-08-25 09:46:22+00:00,L5,,,,,,,
2001-09-18 09:54:35+00:00,L7,282.25,274.12,199.96,465.21,174.74,431.97,383.20
2001-10-04 09:54:23+00:00,L7,410.25,273.99,204.96,461.91,188.06,435.07,385.65
2001-11-05 09:54:31+00:00,L7,410.24,272.07,207.70,464.91,183.59,432.41,379.20
2001-11-13 09:45:42+00:00,L5,23.64,,,493.98,394.52,350.56,350.26
2001-12-07 09:54:41+00:00,L7,289.04,273.53,216.59,461.27,183.26,415.71,379.97
2002-01-08 09:54:52+00:00,L7,410.39,268.02,216.88,457.19,200.77,402.41,379.13
2002-02-17 09:44:36+00:00,L5,,,,,,,
2002-03-13 09:55:01+00:00,L7,410.37,273.29,198.85,460.25,181.48,432.73,384.22
2002-03-21 09:44:11+00:00,L5,,,,,,,
2002-04-30 09:54:58+00:00,L7,410.20,276.23,207.63,464.66,195.12,432.66,384.63
2002-06-01 09:54:45+00:00,L7,304.31,273.87,212.24,462.79,194.08,402.76,380.82
2002-06-17 09:54:38+00:00,L7,283.50,271.86,205.74,456.58,203.12,432.07,383.59
2002-06-25 09:42:07+00:00,L5,,,,,,,
2002-07-03 09:54:34+00:00,L7,410.43,275.59,205.98,464.80,188.78,431.79,383.22
2002-07-19 09:54:27+00:00,L7,410.12,276.50,205.21,464.92,185.07,432.60,383.76
2002-08-04 09:54:19+00:00,L7,304.20,278.49,194.58,467.62,180.54,433.76,385.99
2002-08-20 09:54:16+00:00,L7,288.98,264.15,209.76,463.28,190.89,431.93,384.06
2002-09-05 09:54:07+00:00,L7,410.02,274.92,203.18,469.05,176.44,431.09,383.44
2002-09-21 09:53:54+00:00,L7,410.01,284.35,204.78,465.98,192.77,432.19,383.13
2002-10-23 09:53:55+00:00,L7,136.99,171.46,177.72,465.64,178.07,433.54,385.47
2003-01-27 09:54:37+00:00,L7,303.86,263.61,199.40,463.82,176.30,415.67,381.52
2003-02-12 09:54:48+00:00,L7,282.47,271.40,210.64,460.74,196.14,402.78,382.29
2003-03-16 09:54:51+00:00,L7,293.48,271.71,207.00,467.60,200.00,432.20,384.79
2003-04-01 09:54:51+00:00,L7,410.29,276.19,202.41,465.86,189.74,432.56,383.47
2003-04-17 09:54:53+00:00,L7,410.28,274.61,205.09,464.47,194.06,432.70,385.21
2003-05-19 09:54:48+00:00,L7,410.31,267.77,216.18,457.21,200.58,435.36,387.11
2003-06-28 09:42:14+00:00,L5,,,,,,,
2003-07-14 09:42:31+00:00,L5,,,,,,,
2003-07-30 09:42:49+00:00,L5,,,,,,,
2003-09-16 09:43:40+00:00,L5,,,,,,,
2003-10-02 09:43:52+00:00,L5,,,,,,,
2003-12-13 09:54:54+00:00,L7,282.65,263.15,217.20,457.56,192.93,431.04,380.06
2004-01-06 09:44:54+00:00,L5,,,,,,,
2004-01-30 09:55:12+00:00,L7,409.64,293.19,202.13,461.34,191.26,415.80,379.03
2004-02-23 09:45:06+00:00,L5,,,,,,,
2004-03-26 09:45:14+00:00,L5,,,,,,,
2004-04-27 09:46:10+00:00,L5,,,,,,,
2004-05-29 09:47:04+00:00,L5,,,,,,,
2004-06-06 09:55:14+00:00,L7,410.30,278.49,201.84,464.69,181.17,433.28,386.77
2004-06-14 09:47:32+00:00,L5,,,,,,,
2004-06-30 09:48:01+00:00,L5,,,,,,,
2004-07-16 09:48:28+00:00,L5,,,,,,,
2004-08-17 09:49:12+00:00,L5,,,,,,,
2004-09-02 09:49:38+00:00,L5,,,,,,,
2004-09-18 09:50:02+00:00,L5,,,,,,,
2004-11-05 09:51:03+00:00,L5,,,,,,,
2005-03-21 09:55:50+00:00,L7,289.02,270.80,232.01,465.95,220.03,431.66,382.17
2005-04-06 09:55:46+00:00,L7,284.70,268.09,72.07,460.04,4.47,432.15,384.32
2005-04-22 09:55:40+00:00,L7,410.36,275.82,199.39,465.03,183.85,431.88,381.21
2005-05-16 09:53:25+00:00,L5,,,,,,,
2005-07-03 09:53:45+00:00,L5,,,,,,,
2005-07-19 09:53:56+00:00,L5,,,,,,,
2005-09-05 09:54:15+00:00,L5,,,,,,,
2005-10-31 09:55:28+00:00,L7,211.93,180.75,224.56,454.20,277.09,415.89,383.70
2005-11-08 09:54:22+00:00,L5,,,,,,,
2005-12-18 09:55:45+00:00,L7,410.43,274.33,204.04,465.15,177.30,431.20,374.55
2006-01-03 09:55:54+00:00,L7,237.62,,,478.75,,,
2006-01-19 09:56:03+00:00,L7,293.36,268.09,205.97,466.76,175.49,431.23,380.46
2006-02-12 09:56:36+00:00,L5,,,,,,,
2006-06-04 09:58:32+00:00,L5,,,,,,,
2006-06-12 09:56:09+00:00,L7,410.28,276.06,206.71,464.67,187.71,433.00,384.61
2006-07-14 09:55:56+00:00,L7,410.08,276.16,202.00,467.98,197.25,432.75,385.03
2006-08-07 09:59:28+00:00,L5,,,,,,,
2006-08-23 09:59:39+00:00,L5,,,,,,,
2006-10-10 10:00:13+00:00,L5,,,,,,,
2006-10-26 10:00:24+00:00,L5,,,,,,,
2006-11-03 09:55:55+00:00,L7,281.47,267.94,209.76,462.29,198.83,431.46,382.05
2006-12-29 10:00:54+00:00,L5,,,,,,,
2007-01-30 10:01:05+00:00,L5,,,,,,,
2007-03-27 09:56:40+00:00,L7,407.61,295.46,204.42,468.31,186.10,433.42,383.16
2007-05-06 10:00:44+00:00,L5,,,,,,,
2007-05-30 09:56:23+00:00,L7,408.99,272.22,188.87,464.45,198.69,223.89,210.85
2007-06-23 10:00:02+00:00,L5,,,,,,,
2007-07-01 09:56:22+00:00,L7,410.34,267.27,203.20,459.93,201.17,432.99,386.01
2007-07-09 09:59:51+00:00,L5,,,,,,,
2007-07-17 09:56:19+00:00,L7,409.79,278.21,198.36,465.47,184.64,436.02,386.90
2007-07-25 09:59:43+00:00,L5,,,,,,,
2007-08-02 09:56:15+00:00,L7,410.08,272.94,196.19,464.54,190.89,216.20,207.65
2007-12-24 09:56:28+00:00,L7,249.78,271.88,202.87,467.83,179.63,432.34,384.60
2008-01-25 09:56:28+00:00,L7,289.09,274.08,218.02,459.28,163.34,431.03,378.58
2008-02-10 09:56:26+00:00,L7,282.45,271.24,218.02,372.50,197.74,394.73,380.03
2008-02-26 09:56:21+00:00,L7,410.38,269.89,190.36,457.71,195.74,432.12,383.22
2008-03-13 09:56:16+00:00,L7,410.18,275.60,191.68,494.43,167.32,431.92,384.44
2008-05-08 09:54:49+00:00,L5,,,,,,,
2008-06-09 09:53:59+00:00,L5,,,,,,,
2008-06-25 09:53:32+00:00,L5,,,,,,,
2008-07-11 09:53:05+00:00,L5,,,,,,,
2008-07-19 09:55:28+00:00,L7,410.43,275.81,206.92,464.60,181.02,434.33,385.40
2008-08-04 09:55:22+00:00,L7,410.36,266.84,201.76,468.62,196.88,434.00,384.80
2008-09-29 09:50:46+00:00,L5,,,,,,,
2008-11-08 09:55:12+00:00,L7,290.77,275.95,208.23,465.57,181.31,431.41,379.36
2009-01-11 09:55:48+00:00,L7,288.88,259.59,81.01,466.16,2.85,390.50,368.69
2009-02-28 09:56:10+00:00,L7,279.47,263.77,212.98,456.24,198.57,432.30,383.49
2009-03-08 09:52:31+00:00,L5,,,,,,,
2009-04-17 09:56:29+00:00,L7,409.11,285.73,180.37,495.04,163.90,175.38,195.30
2009-05-03 09:56:32+00:00,L7,303.50,273.32,209.56,465.60,194.77,432.15,384.34
2009-05-11 09:53:49+00:00,L5,,,,,,,
2009-05-19 09:56:34+00:00,L7,304.70,278.47,211.88,465.82,191.78,431.72,382.74
2009-05-27 09:54:07+00:00,L5,,,,,,,
2009-06-12 09:54:24+00:00,L5,,,,,,,
2009-06-28 09:54:41+00:00,L5,,,,,,,
2009-07-30 09:55:12+00:00,L5,,,,,,,
2009-08-15 09:55:27+00:00,L5,,,,,,,
2009-08-31 09:55:41+00:00,L5,,,,,,,
2009-09-16 09:55:55+00:00,L5,,,,,,,
2009-10-18 09:56:16+00:00,L5,,,,,,,
2009-10-26 09:56:27+00:00,L7,289.18,267.01,207.20,460.03,195.15,431.17,380.33
2009-11-11 09:56:42+00:00,L7,409.52,278.37,196.56,495.53,181.37,431.64,383.83
2009-11-19 09:56:30+00:00,L5,,,,,,,
2009-12-05 09:56:39+00:00,L5,,,,,,,
2010-04-20 09:58:20+00:00,L7,260.34,274.14,202.71,462.63,192.96,415.96,381.55
2010-05-22 09:58:14+00:00,L7,291.37,270.72,251.71,467.47,202.19,431.88,383.94
2010-06-23 09:58:18+00:00,L7,410.01,276.57,199.08,463.67,178.78,216.19,204.17
2010-09-03 09:56:24+00:00,L5,,,,,,,
2010-11-06 09:55:56+00:00,L5,,,,,,,
2011-01-25 09:56:04+00:00,L5,,,,,,,
2011-02-10 09:56:06+00:00,L5,,,,,,,
2011-02-26 09:56:05+00:00,L5,427.06,354.39,-17.83,450.48,-34.33,,
2011-03-14 09:56:02+00:00,L5,,,,,,,
2011-04-07 09:59:45+00:00,L7,277.44,295.34,212.46,458.73,203.98,401.88,367.54
2011-05-01 09:55:46+00:00,L5,,,,,,,
2011-05-17 09:55:42+00:00,L5,,,,,,,
2011-08-13 09:59:32+00:00,L7,410.29,271.86,202.56,456.93,197.11,434.49,386.58
2011-08-29 09:59:30+00:00,L7,289.06,261.34,79.31,465.57,202.49,431.30,380.19
2011-09-06 09:54:45+00:00,L5,,,,,,,
2011-09-14 09:59:24+00:00,L7,410.23,272.27,199.47,440.62,193.80,402.13,382.57
2011-09-22 09:54:31+00:00,L5,281.39,265.01,213.12,457.13,199.02,208.02,216.59
2011-09-30 09:59:23+00:00,L7,281.24,267.68,204.96,457.37,186.81,431.40,381.87
2011-10-16 09:59:25+00:00,L7,410.28,273.14,199.25,469.13,172.26,432.20,379.24
2011-12-03 09:59:53+00:00,L7,283.32,267.22,219.16,457.87,185.77,431.35,371.04
2012-02-21 10:00:16+00:00,L7,294.64,272.20,204.03,461.78,182.07,402.48,381.03
2012-03-24 10:00:15+00:00,L7,408.60,339.88,201.92,468.70,205.46,415.94,371.69
2012-04-09 10:00:11+00:00,L7,408.45,280.74,184.53,465.43,167.42,432.41,384.48
2012-04-25 10:00:26+00:00,L7,409.92,275.86,199.59,464.66,183.29,433.62,386.45
2012-05-11 10:00:49+00:00,L7,288.81,272.41,220.14,450.36,199.24,431.87,378.84
2012-05-27 10:00:40+00:00,L7,277.30,266.58,203.64,449.19,208.75,433.49,386.48
2012-08-15 10:01:16+00:00,L7,288.94,268.72,201.84,421.79,194.33,216.94,209.43
2012-09-16 10:01:34+00:00,L7,289.19,272.80,203.95,460.94,188.94,431.79,380.71
2012-10-02 10:01:45+00:00,L7,194.19,217.87,206.35,332.19,186.03,200.84,208.41
2013-01-06 10:02:18+00:00,L7,292.57,251.25,216.51,459.64,176.48,401.40,370.92
2013-01-22 10:02:19+00:00,L7,408.63,281.12,185.71,465.99,163.93,403.44,377.65
2013-04-12 10:02:09+00:00,L7,410.26,271.32,198.82,458.14,190.48,431.77,385.45
2013-04-20 10:07:55+00:00,L8,,,,,,,
2013-06-07 10:08:10+00:00,L8,,,,,,,
2013-06-15 10:01:47+00:00,L7,410.06,286.36,218.09,464.36,200.35,415.91,373.88
2013-07-09 10:08:07+00:00,L8,,,,,,,
2013-07-25 10:08:06+00:00,L8,,,,,,,
2013-08-02 10:01:23+00:00,L7,288.68,270.55,219.68,462.24,201.01,432.08,383.62
2013-08-10 10:08:08+00:00,L8,,,,,,,
2013-08-18 10:01:27+00:00,L7,282.14,265.51,204.31,420.93,206.10,217.50,212.15
2013-09-03 10:01:39+00:00,L7,288.95,274.62,218.41,464.80,196.62,431.77,384.07
2013-09-11 10:08:08+00:00,L8,198.17,212.74,194.36,323.04,384.88,402.38,370.59
2013-09-19 10:01:49+00:00,L7,410.36,273.28,202.36,465.07,181.72,432.37,384.98
2013-09-27 10:08:00+00:00,L8,,,,,,,
2013-10-29 10:07:51+00:00,L8,,,,,,,
2013-11-06 10:02:16+00:00,L7,250.49,273.18,67.75,494.36,,432.17,380.46
2013-11-14 10:07:50+00:00,L8,,,,,,,
2013-12-08 10:02:29+00:00,L7,94.14,12.07,350.48,149.28,287.68,409.26,407.11
2013-12-16 10:07:39+00:00,L8,,,,,,,
2014-01-09 10:02:34+00:00,L7,278.96,268.70,225.01,455.63,201.78,402.08,378.88
2014-01-25 10:02:54+00:00,L7,293.20,273.34,201.87,449.10,185.21,402.57,382.77
2014-02-26 10:02:51+00:00,L7,409.71,270.56,190.16,396.91,169.00,338.11,294.45
2014-03-06 10:06:42+00:00,L8,,,,,,,
2014-03-14 10:02:59+00:00,L7,57.17,127.27,282.42,233.85,253.42,252.30,22.05
2014-04-07 10:06:16+00:00,L8,,,,,,,
2014-05-01 10:03:21+00:00,L7,276.30,265.83,212.76,452.19,189.61,400.72,378.25
2014-05-09 10:05:44+00:00,L8,,,,,,,
2014-05-17 10:03:28+00:00,L7,180.21,229.02,214.16,460.62,202.33,431.55,382.26
2014-06-10 10:05:49+00:00,L8,,,,,,,
2014-06-26 10:05:50+00:00,L8,,,,,,,
2014-07-12 10:06:00+00:00,L8,410.21,363.71,73.56,470.05,-1.28,,
2014-08-13 10:06:11+00:00,L8,,,,,,,
2014-08-21 10:03:46+00:00,L7,410.18,272.27,204.47,465.35,195.84,433.37,382.75
2014-08-29 10:06:12+00:00,L8,,,,,,,
2014-09-06 10:03:47+00:00,L7,293.69,271.36,212.19,465.57,198.42,415.66,380.74
2014-09-30 10:06:17+00:00,L8,,,,,,,
2014-10-08 10:04:04+00:00,L7,284.25,268.16,71.97,464.50,5.36,415.64,378.42
2014-10-24 10:04:13+00:00,L7,,205.49,206.77,201.39,185.72,188.05,
2014-11-01 10:06:19+00:00,L8,,,,,,,
2014-12-03 10:06:19+00:00,L8,,,,,,,
2015-01-12 10:04:42+00:00,L7,410.17,270.50,197.52,461.49,171.74,431.75,371.01
2015-04-02 10:05:13+00:00,L7,408.36,279.77,190.23,466.00,164.13,431.17,384.52
2015-04-10 10:05:30+00:00,L8,,,,,,,
2015-04-18 10:05:21+00:00,L7,410.35,275.43,200.33,464.46,190.57,434.24,387.21
2015-05-12 10:05:10+00:00,L8,,,,,,,
2015-05-28 10:05:12+00:00,L8,,,,,,,
2015-06-05 10:05:41+00:00,L7,410.43,273.81,206.29,465.67,192.78,433.02,384.11
2015-06-13 10:05:24+00:00,L8,,,,,,,
2015-06-21 10:05:44+00:00,L7,410.18,275.91,202.54,494.01,182.36,433.23,383.69
2015-06-29 10:05:31+00:00,L8,,,,,,,
2015-07-07 10:05:50+00:00,L7,410.33,276.39,207.22,467.31,194.27,432.53,384.64
2015-07-15 10:05:41+00:00,L8,,,,,,,
2015-07-31 10:05:45+00:00,L8,,,,,,,
2015-08-08 10:05:57+00:00,L7,294.82,270.60,203.26,469.55,196.23,432.13,382.69
2015-08-16 10:05:51+00:00,L8,,,,,,,
2015-09-25 10:06:06+00:00,L7,410.09,292.66,194.24,465.75,171.46,432.66,381.33
2015-10-03 10:06:09+00:00,L8,,,,,,,
2015-10-19 10:06:10+00:00,L8,,,,,,,
2015-11-04 10:06:15+00:00,L8,,,,,,,
2015-11-20 10:06:16+00:00,L8,180.20,210.76,286.04,332.28,304.55,211.58,207.23
2015-12-22 10:06:16+00:00,L8,,,,,,,
2016-02-08 10:06:08+00:00,L8,,,,,,,
2016-03-11 10:05:59+00:00,L8,,,,,,,
2016-03-27 10:05:50+00:00,L8,,,,,,,
2016-04-12 10:05:44+00:00,L8,,,,,,,
2016-04-20 10:08:26+00:00,L7,292.30,270.17,217.43,463.57,208.49,432.08,379.95
