,dates,per0153-0000,per0153-0001,per0153-0002,per0153-0003
117,1997-05-03 14:39:18+00:00,181.43666608211242,185.15603327561,185.6020302780388,188.38222855673806
118,1997-06-04 14:40:02+00:00,,,,
119,1997-06-20 14:40:57+00:00,,,,
120,1997-07-06 14:41:07+00:00,,,,
121,1997-07-22 14:41:40+00:00,,,,
122,1997-08-23 14:42:42+00:00,,,,
123,1997-10-10 14:44:04+00:00,,,,
124,1997-11-11 14:44:54+00:00,,,,
125,1997-12-13 14:45:41+00:00,,,,
126,1998-03-03 14:47:45+00:00,,,,
127,1998-03-19 14:47:36+00:00,,,,
128,1998-04-04 14:48:12+00:00,,,,
129,1998-05-06 14:48:15+00:00,199.7168618942072,201.2482895649262,204.48761339904692,206.04195131036178
130,1998-06-23 14:49:18+00:00,,,,
131,1998-11-30 14:49:56+00:00,,,,
132,1998-12-16 14:49:54+00:00,,,,
133,1999-01-01 14:50:02+00:00,,,,
134,1999-02-18 14:50:36+00:00,180.64341479174266,180.98524753219948,184.6209284175112,181.14922640711046
135,1999-03-22 14:50:15+00:00,,231.88283388945285,192.26490701702673,175.24380684157393
136,1999-04-07 14:49:38+00:00,198.76874654899493,194.1845592653199,192.31150044409506,188.9397488213279
137,1999-04-23 14:49:40+00:00,,,,
138,1999-05-09 14:49:33+00:00,,,,
139,1999-06-26 14:49:12+00:00,200.5327340795712,187.70962572818829,184.12281980443356,187.46988782581394
140,1999-09-30 14:47:28+00:00,,,,
141,1999-11-09 15:03:52+00:00,196.96247224898346,205.53000807079005,177.35523555127438,
142,1999-12-11 15:04:17+00:00,194.53408682018323,184.97416460579103,180.1262959708759,164.97730916465656
143,2000-01-04 14:46:25+00:00,,178.22987348610877,153.21572656718217,158.23649149129122
144,2000-01-28 15:03:45+00:00,,,,
145,2000-02-13 15:03:40+00:00,159.22357648115297,162.3822549287583,120.49016868205766,
146,2000-04-01 15:03:51+00:00,197.6378341789036,190.49051091844336,,181.00538944854847
147,2000-04-25 14:46:31+00:00,183.93339609665057,,148.587763897968,147.7813227475222
148,2000-05-03 15:03:12+00:00,189.21636266442536,186.8840073504987,182.2297979955777,179.39437568631783
149,2000-05-11 14:46:40+00:00,,,,
150,2000-06-04 15:02:49+00:00,,,,
151,2000-06-12 14:47:15+00:00,,,,234.99974895475432
152,2000-06-28 14:48:02+00:00,,,160.7023816907375,223.38228066866282
153,2000-07-06 15:02:56+00:00,,,,
154,2000-08-07 15:02:02+00:00,,156.68392911529196,221.81292662979914,234.00582691144302
155,2000-08-15 14:48:35+00:00,,,,
156,2000-08-23 15:01:56+00:00,,,,
157,2000-10-26 15:01:15+00:00,194.36658696024446,,199.3732820289668,
158,2000-11-27 15:01:19+00:00,,,,263.809933154833
159,2000-12-05 14:50:11+00:00,193.01091400440873,188.38442761507613,182.56773092156521,
160,2000-12-13 15:01:20+00:00,,,,236.7218755773389
161,2001-01-22 14:51:14+00:00,,,,
162,2001-01-30 15:01:26+00:00,,,,
163,2001-02-23 14:51:26+00:00,196.4895514017279,179.0272427444014,179.4554907309305,175.15435868194902
164,2001-03-03 15:01:17+00:00,193.13379835463022,194.58346846912426,198.61102952956531,195.98759557474816
165,2001-03-11 14:51:03+00:00,187.23447726217069,183.93983483809737,177.4880635515853,177.99555714087515
166,2001-04-04 15:01:23+00:00,200.95699423919436,193.6355454490303,189.90035575312706,185.21185644537687
167,2001-04-12 14:51:13+00:00,185.0623010089528,168.71311947169326,161.18283874781537,174.13344967238206
168,2001-04-20 15:01:03+00:00,205.28680795967176,186.03968083907438,182.39731475623614,183.18520969846915
169,2001-04-28 14:51:06+00:00,,160.9530601387419,,161.8456595770393
170,2001-05-06 15:00:59+00:00,,,,
171,2001-05-22 15:01:11+00:00,,,,
172,2001-05-30 14:51:16+00:00,,,,
173,2001-06-15 14:51:17+00:00,,132.75859037715531,,
174,2001-06-23 15:00:21+00:00,250.06425673649773,,,
175,2001-08-18 14:51:14+00:00,,,,
176,2001-09-03 14:51:07+00:00,,,,
177,2001-10-29 14:59:14+00:00,,,,
178,2001-11-14 14:59:26+00:00,,,,
179,2001-11-22 14:50:29+00:00,,177.76761244642728,179.79528850261545,176.94358968231978
180,2002-01-17 15:00:09+00:00,,193.2826836218975,190.9066868468684,189.8368984952705
181,2002-02-02 14:59:47+00:00,249.211447475517,185.55401229864947,182.4096223121561,162.9722716493387
182,2002-02-10 14:49:36+00:00,177.4165341564917,181.98521996680847,178.03874340477773,184.85625718883813
183,2002-02-18 14:59:47+00:00,207.06775847886198,194.75960581596493,203.7950897934617,204.04050828301658
184,2002-02-26 14:49:14+00:00,,,,
185,2002-03-06 14:59:52+00:00,,,,
186,2002-03-22 15:00:08+00:00,206.58290152106107,201.02428178199804,202.9584369072348,199.38140656312007
187,2002-04-07 14:59:45+00:00,197.06705849970885,151.32422214961775,185.61638241483786,176.2743985309161
188,2002-04-15 14:48:56+00:00,,,,
189,2002-05-09 15:00:09+00:00,175.997166733347,177.06750353684438,181.80624356005367,147.07146316001206
190,2002-06-10 14:59:29+00:00,140.12967140102296,164.2375664343912,,156.23724313588122
191,2002-07-12 14:59:20+00:00,,,293.73361033717055,
192,2002-07-28 14:59:11+00:00,,,303.6336486475271,
193,2002-11-01 14:59:10+00:00,,,330.4404109473426,
194,2002-11-17 14:58:58+00:00,,,301.95804196074283,
195,2002-12-03 14:59:12+00:00,,,,181.59648898550324
196,2003-01-04 14:59:16+00:00,145.06739368949627,,,
197,2003-02-05 14:59:34+00:00,191.80265479295744,191.19224989940918,268.3321375612854,
198,2003-02-21 14:59:37+00:00,201.90656119347202,205.58565605865016,208.7246786459709,204.64059114632414
199,2003-03-09 15:00:05+00:00,207.78650160898357,201.7043874367642,204.79520141089847,202.13537575115402
200,2003-03-25 14:59:58+00:00,203.82915243371144,205.99358982533494,207.21950132740906,202.5921910402863
201,2003-04-10 14:59:42+00:00,198.3920209846851,195.04448346281865,200.76717528024045,199.46634000389233
202,2003-05-12 14:59:40+00:00,,,,
203,2003-05-28 14:59:39+00:00,,,,183.56410352495945
204,2003-07-07 14:47:38+00:00,,,,
205,2003-07-23 14:47:30+00:00,,,,
206,2003-08-08 14:47:47+00:00,,,,
207,2003-08-16 14:59:45+00:00,,,,
208,2003-09-09 14:48:21+00:00,,,,
209,2003-10-11 14:48:47+00:00,,,,
210,2003-11-20 14:59:36+00:00,,,227.02242051889257,
211,2003-12-06 14:59:39+00:00,,152.63701842785133,,
212,2003-12-14 14:49:31+00:00,,,,
213,2003-12-22 15:00:12+00:00,203.07473838513363,197.60996100265686,,
214,2004-01-15 14:49:42+00:00,,186.40060425461118,192.98628571977318,
215,2004-01-23 15:00:22+00:00,,,,198.27610249034004
216,2004-01-31 14:49:48+00:00,220.13822010523327,,,238.97243466012822
217,2004-02-08 15:00:27+00:00,,,,
218,2004-03-03 14:49:57+00:00,,,178.25645983025433,229.14669850144065
219,2004-03-11 15:00:35+00:00,,,,
220,2004-03-19 14:50:03+00:00,230.87105582346015,183.5334289182812,178.21093814666415,
221,2004-04-04 14:50:18+00:00,193.1541284527472,183.93058652528376,187.6417523797767,
222,2004-05-06 14:51:14+00:00,,,,
223,2004-06-07 14:52:10+00:00,,,,
224,2004-06-15 14:59:57+00:00,,,,
225,2004-07-09 14:53:07+00:00,,,,
226,2004-07-17 14:59:54+00:00,205.78434551196077,202.68500990762286,,
227,2004-07-25 14:53:30+00:00,,,,
228,2004-08-10 14:53:49+00:00,,,,
229,2004-09-11 14:54:41+00:00,,,,
230,2004-10-21 14:59:40+00:00,,207.46238321834647,211.01074806457655,207.9122513002428
231,2004-12-08 15:00:07+00:00,,,,189.3575615079085
232,2004-12-24 15:00:14+00:00,,240.06507274013902,,
233,2005-01-17 14:57:29+00:00,190.7120017495096,,,174.80900838207916
234,2005-01-25 15:00:20+00:00,,,231.05365750311432,227.16869100081024
235,2005-02-10 15:00:55+00:00,,,196.60688128040115,200.3291536325311
236,2005-02-18 14:57:58+00:00,203.6041839604176,,200.7160256690209,203.92711174026843
237,2005-03-14 15:00:39+00:00,,,,
238,2005-03-22 14:57:58+00:00,194.47258287660094,196.69288919271307,195.13613662655587,193.3211176989191
239,2005-03-30 15:00:37+00:00,,211.38658783527424,199.56849708344245,197.8666365312072
240,2005-04-07 14:58:26+00:00,199.0465041059091,189.83291248159338,191.8562784525909,189.89671433899787
241,2005-04-15 15:00:54+00:00,,184.45711236299962,183.74893487486085,188.59470671438316
242,2005-04-23 14:58:30+00:00,,,,
243,2005-05-01 15:00:56+00:00,198.25273628443998,,,
244,2005-05-17 15:00:33+00:00,215.85942777456944,,,
245,2005-06-10 14:58:28+00:00,,,,
246,2005-06-26 14:58:33+00:00,,,166.87648171864896,
247,2005-11-25 15:00:30+00:00,,,,
248,2005-12-11 15:00:34+00:00,,,,
249,2006-01-12 15:01:12+00:00,,,,
250,2006-01-28 15:00:55+00:00,,,,
251,2006-02-13 15:01:00+00:00,,,143.18039232923013,
252,2006-03-09 15:01:57+00:00,189.61728280358295,191.211343536627,194.1807620935092,195.69028311549047
253,2006-03-17 15:01:03+00:00,,,,
254,2006-04-02 15:01:01+00:00,198.7000594028233,,220.8700658054282,
255,2006-04-10 15:02:33+00:00,197.80494512079613,192.15070555848584,189.41140432534374,186.32379660220218
256,2006-04-26 15:03:12+00:00,192.89934783941638,192.5789494428959,195.26863766710565,193.7826647238781
257,2006-05-12 15:03:01+00:00,201.29256044576965,199.60695456879378,202.71663731126532,203.54112187277542
258,2006-05-20 15:01:01+00:00,,,,199.9596027084204
259,2006-06-05 15:00:59+00:00,,,,
260,2006-06-13 15:03:30+00:00,,,,
261,2006-06-29 15:03:45+00:00,,,,
262,2006-07-07 15:00:48+00:00,,,,
263,2006-07-31 15:04:11+00:00,,,,
264,2006-09-17 15:04:47+00:00,,,,
265,2006-11-04 15:05:17+00:00,,,,
266,2006-11-20 15:05:25+00:00,,,,
267,2006-12-30 15:01:09+00:00,,,,
268,2007-01-07 15:05:47+00:00,,,,
269,2007-01-23 15:05:53+00:00,192.5099506159455,188.09731635201447,192.84627844419472,192.57549620794907
270,2007-02-16 15:01:47+00:00,,,,
271,2007-02-24 15:06:19+00:00,196.3004634249665,204.20855299252273,200.3341591089391,200.83947610590525
272,2007-03-04 15:01:27+00:00,,,,210.00223721291414
273,2007-03-12 15:05:53+00:00,,,,
274,2007-03-20 15:01:53+00:00,207.73649830874405,203.3682202612263,198.66272996859237,199.8368402101093
275,2007-03-28 15:06:14+00:00,200.81108715644714,188.57200319196872,187.51588341828656,193.5940869616823
276,2007-04-05 15:01:28+00:00,210.7137176441067,197.01185605337636,190.12250626778817,190.359130198616
277,2007-04-13 15:05:45+00:00,,,,
278,2007-04-21 15:01:26+00:00,,,219.05030006369327,219.2506538821799
279,2007-05-31 15:05:15+00:00,,,,
280,2007-06-16 15:04:58+00:00,,,,
281,2007-06-24 15:01:12+00:00,,,,
282,2007-12-01 15:01:11+00:00,,,,
283,2008-01-26 15:01:51+00:00,191.33410135179057,190.85651159019847,187.3178734699015,186.3296624788925
284,2008-02-11 15:02:00+00:00,198.42138229322074,200.0663691511094,192.7428115104825,195.28768199321433
285,2008-03-06 15:01:07+00:00,192.49035574619063,194.83096379749847,193.7696504777789,192.9200591660393
286,2008-03-14 15:00:59+00:00,201.9371674340244,193.83482036428487,190.48833080398117,185.93223636956307
287,2008-03-22 15:01:05+00:00,185.3767785549614,,,
288,2008-03-30 15:00:38+00:00,199.64053674098173,200.52402824506936,195.62694345375314,191.11556402285956
289,2008-04-07 15:01:29+00:00,,,199.98365700220606,196.48606353260715
290,2008-04-15 15:00:16+00:00,196.00012075520942,198.24531523003532,196.38135087297007,186.9708274836879
291,2008-04-23 15:01:03+00:00,,196.63033348783037,175.35405655546242,
292,2008-05-01 14:59:50+00:00,198.80895892478975,185.73711811206857,187.1016973893188,181.85936450060225
293,2008-05-17 14:59:24+00:00,,,,
294,2008-06-10 15:00:44+00:00,220.26241237203163,214.0209328977025,196.2771988397523,
295,2008-06-18 14:58:31+00:00,,,,
296,2008-06-26 15:00:34+00:00,256.2374559966981,,,
297,2008-07-20 14:57:38+00:00,,,,
298,2008-07-28 15:00:13+00:00,,,,
299,2008-08-13 15:00:07+00:00,,247.33016537699416,,
300,2008-08-21 14:56:43+00:00,,,,
301,2008-09-06 14:56:16+00:00,,,,
302,2008-11-01 14:59:54+00:00,,,,
303,2008-11-09 14:54:04+00:00,,164.36016810312367,181.60368003352562,
304,2008-11-17 15:00:08+00:00,,,,
305,2008-12-27 14:55:56+00:00,193.61423101435543,159.8212492537894,168.09057865217497,171.9075372780373
306,2009-01-04 15:00:59+00:00,191.59474010903776,,,
307,2009-01-20 15:01:04+00:00,,,,
308,2009-02-05 15:00:45+00:00,196.00881171351875,191.17336389287377,,
309,2009-03-25 15:01:34+00:00,198.2914296438339,185.98385095393468,183.49264502477158,181.09680903412624
310,2009-04-02 14:58:17+00:00,183.99622883460805,167.39617217731833,180.3688495456821,178.68208062595963
311,2009-04-10 15:01:16+00:00,,,141.30086180067252,165.2302777428139
312,2009-04-18 14:58:12+00:00,,,,
313,2009-05-04 14:58:30+00:00,,,,
314,2009-05-12 15:01:23+00:00,,,,198.61284020035356
315,2009-05-20 14:58:48+00:00,,,,
316,2009-05-28 15:01:23+00:00,235.0085461008209,,,
317,2009-06-21 14:59:23+00:00,,,,
318,2009-07-07 14:59:40+00:00,,,,
319,2009-08-08 15:00:10+00:00,,,,
320,2009-12-14 15:01:33+00:00,,,,
321,2010-01-07 15:02:21+00:00,192.6837355896037,,,
322,2010-01-31 15:02:12+00:00,188.80861843986926,171.56792773217032,165.34394799261233,165.71185602593164
323,2010-02-08 15:02:47+00:00,177.78899447217862,,,
324,2010-03-12 15:03:04+00:00,,173.35167073500017,,
325,2010-03-28 15:03:32+00:00,,,175.28748731245713,171.74010309370638
326,2010-04-21 15:01:48+00:00,182.0243580172529,167.64531979922322,205.19057369980447,193.47558570436405
327,2010-04-29 15:03:08+00:00,201.49458102272746,193.32478811443607,194.87405235167344,198.6185851545139
328,2010-05-15 15:03:04+00:00,,,,
329,2010-09-04 15:03:14+00:00,,,,
330,2010-10-30 15:00:45+00:00,193.46730927276164,186.9835263833403,186.9628842734734,186.78847220592817
331,2010-12-25 15:04:03+00:00,210.56357894429632,208.7528280336557,205.5419176954827,190.29599900189862
332,2011-02-27 15:04:28+00:00,190.79759717632132,184.8409994762568,175.16437210200283,174.78466648494043
333,2011-03-07 15:01:17+00:00,173.9948193042101,172.67979208239407,173.66176214198575,172.6081864295525
334,2011-03-31 15:04:33+00:00,,,,
335,2011-05-26 15:00:27+00:00,,,,
336,2011-06-03 15:04:33+00:00,,,,
337,2011-06-19 15:04:31+00:00,,178.95603415409747,,
338,2011-07-05 15:04:28+00:00,,,,
339,2011-09-15 14:59:27+00:00,,,,
340,2012-02-14 15:05:28+00:00,203.58912273412267,184.5330324715547,179.84183831996285,178.0566140784403
341,2012-03-01 15:05:28+00:00,,,,175.11247459880585
342,2012-03-17 15:05:28+00:00,196.97042183920075,179.65962594093816,,
343,2012-04-18 15:05:02+00:00,,,,
344,2012-05-04 15:05:29+00:00,,,,187.33850095218736
345,2012-06-05 15:05:15+00:00,170.19688007326522,,,
346,2012-10-27 15:07:11+00:00,,177.40307707701072,174.9883114916953,173.32920875679932
347,2012-11-12 15:06:52+00:00,,,,213.0430103683869
348,2012-12-30 15:07:06+00:00,,,,
349,2013-01-31 15:07:09+00:00,177.03200154294368,,,
350,2013-02-16 15:07:08+00:00,,,,
351,2013-03-24 15:12:16+00:00,212.32347553858625,,,187.9982374106634
352,2013-04-13 15:12:45+00:00,188.78429327762964,187.0387951393727,184.00630966350502,186.15280958139184
353,2013-07-02 15:12:55+00:00,,,,
354,2013-07-26 15:06:14+00:00,,,,
355,2013-08-03 15:12:57+00:00,,197.1131020294859,,
356,2013-08-11 15:06:34+00:00,,,,
357,2013-10-30 15:07:01+00:00,,,,
358,2013-12-17 15:07:15+00:00,,,,
359,2013-12-25 15:12:23+00:00,196.65243458162558,195.8749811757745,190.0922202337476,190.74002426881327
360,2014-01-02 15:07:23+00:00,,,,
361,2014-01-26 15:12:27+00:00,,,,
362,2014-02-03 15:08:14+00:00,201.51760430904838,194.70498019230058,190.09912264615042,191.75406995214323
363,2014-02-11 15:11:50+00:00,190.83869293431388,190.14317254417253,183.57399072885246,185.51902961159053
364,2014-02-19 15:07:38+00:00,,,181.02540790477212,187.77858995361743
365,2014-02-27 15:11:37+00:00,193.30329399607925,189.40528410800098,187.46699036280737,183.2394951038392
366,2014-03-07 15:07:45+00:00,,,,
367,2014-03-15 15:11:51+00:00,,,,
368,2014-03-23 15:08:16+00:00,197.94876957017408,191.9212948583811,189.78854411433866,185.31183011293595
369,2014-04-08 15:08:19+00:00,,,,
370,2014-04-16 15:10:53+00:00,,,,
371,2014-04-24 15:08:32+00:00,,177.61731242679187,176.38469839709362,175.8874168503732
372,2014-05-10 15:08:13+00:00,,,,
373,2014-05-18 15:10:52+00:00,,,,
374,2014-06-11 15:08:21+00:00,,,,
375,2014-07-21 15:10:49+00:00,,,,
376,2014-07-29 15:08:34+00:00,,,,
377,2014-10-09 15:11:09+00:00,,,,
378,2014-10-17 15:09:21+00:00,196.079234998064,184.01230107855386,,
379,2014-11-10 15:11:11+00:00,188.32449452849133,174.04177319345976,175.16590478970474,180.5275484988435
380,2014-12-04 15:09:44+00:00,188.3843378402387,181.21145897435707,176.718766823929,169.88041750380384
381,2014-12-20 15:09:29+00:00,,160.27679862220745,,
382,2015-01-05 15:09:30+00:00,,,,178.46787031802117
383,2015-01-21 15:09:30+00:00,,177.13351981230068,178.8759580257497,180.58780612566687
384,2015-01-29 15:11:18+00:00,204.47829654059137,193.53860417548864,186.063129597585,185.62512814691678
385,2015-02-22 15:10:09+00:00,,189.43474096761065,187.0726506967638,186.9224950355669
386,2015-03-10 15:09:50+00:00,,183.2537525167448,,
387,2015-03-18 15:10:32+00:00,196.70191432636483,191.58889003764403,190.7976462403587,188.3226525907455
388,2015-04-03 15:10:19+00:00,,,,
389,2015-04-19 15:10:19+00:00,,,,
390,2015-04-27 15:10:14+00:00,,,,
391,2015-05-05 15:10:29+00:00,195.3617871945854,192.6433520555827,188.58534861237786,190.3488447779538
392,2015-05-21 15:10:00+00:00,,,,
393,2015-05-29 15:10:26+00:00,,,,
394,2015-07-16 15:10:41+00:00,,181.7614805041098,,
395,2015-09-02 15:11:11+00:00,201.40450767192692,167.92489941115159,180.18398290275786,182.35195414410435
396,2015-11-05 15:11:28+00:00,,,,
397,2015-12-15 15:11:05+00:00,,174.70751480732474,,166.26575014983754
398,2016-01-16 15:11:02+00:00,189.81167714298067,181.2156973327428,188.23205055682226,190.0608460163224
399,2016-02-09 15:12:48+00:00,,,,
400,2016-02-17 15:11:15+00:00,185.4834089310275,170.58011669026467,173.07645317895717,178.6138384007671
401,2016-02-25 15:13:14+00:00,,,,
402,2016-03-04 15:11:14+00:00,185.13531166960203,183.71920208516187,179.0129096323534,188.3188677003543
403,2016-03-12 15:13:25+00:00,200.33963950290718,197.18334631741862,194.618226348799,192.79533758753206
404,2016-03-20 15:10:44+00:00,187.28392151036294,184.71960448063018,186.0385961391357,184.08756168534083
405,2016-03-28 15:13:30+00:00,189.94855360522058,176.9443954337751,182.11438445847267,177.17720873716218
406,2016-04-05 15:10:59+00:00,201.08579184508193,185.54672467084026,186.27585095935962,187.90056415855287
407,2016-04-13 15:13:12+00:00,,,,
408,2016-04-21 15:10:29+00:00,197.9504099912702,185.45465746459388,186.6603855569944,186.51946601080576
