,dates,chi0475-0000,chi0475-0001,chi0475-0002,chi0475-0003,chi0475-0004,chi0475-0005,chi0475-0006,chi0475-0007,chi0475-0008,chi0475-0009,chi0475-0010,chi0475-0011,chi0475-0012,chi0475-0013,chi0475-0014,chi0475-0015,chi0475-0016,chi0475-0017,chi0475-0018,chi0475-0019,chi0475-0020
0,1985-01-25 14:05:39+00:00,,,,,,,,,,,,,125.36362934398691,131.00960228376866,160.37276484999208,142.05521172601692,126.62405412067972,136.15612437635815,118.56912512915461,,
1,1986-08-15 14:03:05+00:00,178.07811593345002,181.45230654280704,157.5910757598876,132.13120716326176,149.17567953586112,157.1007710909483,147.05175307836456,159.83731565939152,145.81841866790387,165.54994688684488,168.04543003262404,177.04307581288415,170.6901122466545,170.4359141150245,177.74050200830487,181.36084004514305,151.17854645122816,147.60435226000848,146.22463519742374,161.58841921069433,196.91016183177845
2,1986-09-25 13:55:30+00:00,,167.91885469820147,,107.67099779382166,121.52351033559542,146.5712579431319,159.35096282065436,162.266237345289,,,144.18670122513876,,166.51260527588926,163.00127879742735,167.72019645823738,188.6490384247705,155.06925876863582,147.7395930123049,151.68659662030453,160.33376431203538,210.49510832286205
3,1986-10-18 14:00:56+00:00,,141.15805615039466,134.2322877827079,119.83665450217886,102.71246621719962,134.71287031633642,,,,,132.89436762724281,,146.99203845617478,145.48675321870567,162.77151452230578,159.34939471678962,136.5979079332463,142.9663050562545,137.73171253399812,145.42267640896608,196.28617957245012
4,1986-11-03 14:00:21+00:00,193.50470951308228,179.96334403217674,158.4184551973596,142.10995707095682,,163.81850001237103,147.35506618536462,164.4255429956982,155.28522970109776,170.77171473768942,193.52891917567274,196.56669832924302,163.35694844430336,159.0827338113791,166.3612297232537,178.29001076753087,161.82120754546577,164.42906331223568,171.98997730768426,173.49038848188997,201.1964464502977
5,1986-11-12 13:53:50+00:00,,175.10028800341794,155.15572281048037,134.83765609825429,127.10760814284376,158.2516636628797,150.46896005560063,157.52523553807288,146.42119587751023,156.36797561887496,184.68470417217333,196.21843395132197,187.44856386089327,164.9639325494327,168.52970268537962,179.7539787761814,157.63714870752173,159.66183469335735,166.51520491707956,174.12771691739044,205.29695205023586
6,1986-12-21 14:00:25+00:00,160.46054528848754,165.02667492790093,109.72349990858132,,,147.8946914667039,,152.9495309724517,152.92832842955337,157.05363447260387,150.84312250053424,181.68398119970533,180.9485200696858,174.29894405834855,191.9426625117052,190.8029955825548,136.3188083941755,143.38371999467188,157.26954023795284,166.475130058173,195.5901526165022
7,1986-12-30 13:54:30+00:00,192.2419848650162,209.94477024448298,185.74917787959433,,,,186.92607434260623,201.44738496554214,184.96304408410577,184.0702279366825,189.23782385405997,207.42056090014833,206.49562132983192,194.17078189020302,207.02439941685225,211.46848950220038,,182.9468212661943,184.94706104101402,204.3752004589189,212.72829520418813
8,1987-01-06 14:00:54+00:00,,160.505561024287,,,,,103.50805221018491,,114.83276101184445,152.52893376836678,136.74710275307274,,170.18477276745645,166.27498071466653,175.7314102793782,176.91519336514452,137.04943621161613,149.55118841313947,159.2048374597989,157.4505541022286,195.75230479495139
9,1987-01-15 13:54:59+00:00,,,,,,,100.30905084214044,,133.59573744688223,154.6629965221482,134.88913407730936,,192.96487457279014,188.32155214914326,196.41369453797967,181.5602040852009,151.10260140476703,153.99003677602968,172.1174507377487,153.98490705618667,206.68946669864883
