,dates,per0099-0000,per0099-0001,per0099-0002,per0099-0003,per0099-0004,per0099-0005,per0099-0006,per0099-0007,per0099-0008,per0099-0009,per0099-0010,per0099-0011,per0099-0012,per0099-0013,per0099-0014,per0099-0015,per0099-0016,per0099-0017,per0099-0018,per0099-0019,per0099-0020
0,1984-05-06 14:44:03+00:00,,,,,,,,,,,,,,,,,,,,,
1,1984-08-26 14:46:45+00:00,,,,,,,,,,,,,,,,,,,,,
2,1986-04-10 14:42:16+00:00,204.28160851142837,198.47781654039787,206.3873045708287,216.52792615698888,222.36058376899265,241.52316632313762,227.43077592788154,211.9559210317948,203.76401742385283,193.7207961460233,178.76755540917782,179.23228086236537,189.45459905212692,184.6483164693425,179.54651855538907,175.53666240688733,177.8057603773032,187.6012467063351,196.11908605227873,187.27368699899506,190.92699018036177
3,1986-04-26 14:41:53+00:00,191.68677348886663,186.07863514026837,202.50708313665044,210.4217171196236,220.40113983063074,233.03770848434158,222.86260147999883,206.5303407573175,198.9106802714856,197.57056108322348,184.68337308773545,180.93127957101,184.03481691420632,175.59105215839787,171.10033473904747,168.29080172185934,169.78723524012025,181.73359979053558,185.23294218708588,179.75937918789344,195.54298707632023
4,1986-09-01 14:37:43+00:00,,,,,,,,,,,,,,,,,,,,,
5,1986-10-19 14:36:10+00:00,,,,,,,,,,,,,,,,,,,,,
6,1986-12-06 14:35:14+00:00,215.10002546799464,201.9016960906455,206.25709149124825,218.59262684739667,237.92305565353723,243.1649971646313,237.75241028539418,223.48791166364043,208.43845225997333,198.0570730879731,194.2877429683438,186.86862417104163,190.91073502821084,184.22757417586848,179.05968002933105,171.3875380498095,172.34066993189288,181.5122921817257,183.8342637849047,189.47243148718803,187.93074070462018
7,1986-12-22 14:35:44+00:00,216.6806377062942,211.52366507834657,214.0131544725394,228.26461936902928,242.33741801412555,254.366797819994,242.17801021730185,233.0426684335728,224.00718042148418,211.14955704885034,210.82765509339313,205.11513368643523,207.00149703276304,197.21852113945968,190.67848900458773,187.37266982373967,187.36296663613052,187.8495295717824,204.8029782246692,199.4233887102324,197.633676892072
8,1987-01-07 14:36:13+00:00,223.97093726350573,,,,234.08757748776387,237.47681644944265,231.3966731499153,223.0618228409641,208.69510309928137,189.43031809210459,174.7386406558919,165.00005175299827,166.92670038920622,206.75280780985105,,,,,,210.0598373729688,174.59392342291446
9,1987-01-23 14:36:40+00:00,,,,,,,,,,,,,,,,,176.3674261505876,,,,
10,1987-02-08 14:37:16+00:00,217.4888208535728,212.90974027701688,217.8417766655342,227.71919339552164,240.10228804975074,250.52838968252286,238.38235516223858,227.4922664622842,213.7196710803888,203.3581758312315,195.542172489569,201.14760888309013,200.49748603614893,196.13509231458966,187.79403244495631,191.71273861777834,195.5863264768148,196.79940560530466,209.9927021840598,204.25018041476034,198.96336903327983
11,1987-03-28 14:39:04+00:00,,,,,,,,,,,,,,,,,,,,,
12,1987-04-13 14:39:36+00:00,,,,,,,,,,,,,,,,,,,,,
13,1987-04-29 14:40:06+00:00,,175.33882815345368,202.52250121629135,220.037379267429,240.032429799188,249.0190759754901,236.7343872710631,219.68438426420298,207.54071287247967,198.84403400767252,192.29341937061662,195.9169236716083,198.09123236611921,193.12754005219568,185.8156485299666,186.34401443589988,191.07634700194671,195.16185047513642,203.09757603947554,198.30977744156542,196.6712378664984
14,1987-05-15 14:40:33+00:00,,,,,,,,,,,,,,,,,,,,,
15,1987-05-31 14:40:57+00:00,,,,,,,,,,,,,,,,,,,,,
16,1987-06-16 14:41:19+00:00,,,,,,,,,,,,,,,,,,,,,
17,1987-08-03 14:42:25+00:00,171.685032329156,152.60677555817063,166.81011775625444,202.07140873416313,234.2879900597974,246.29478448134017,233.03303158670224,222.46207136742416,212.02977988276365,204.93050810639278,191.7411765252125,184.46173489277487,188.2341935860606,176.3193792391769,174.88210989905923,177.1884683045425,179.23244212487614,183.0948389646212,192.84824108089734,184.42962593652905,182.01410888244607
18,1987-08-19 14:42:53+00:00,,,,,,,,,,,,,,,,,,,,,
