,dates,per0099-0000,per0099-0001,per0099-0002,per0099-0003,per0099-0004,per0099-0005,per0099-0006,per0099-0007,per0099-0008,per0099-0009,per0099-0010,per0099-0011,per0099-0012,per0099-0013,per0099-0014,per0099-0015,per0099-0016,per0099-0017,per0099-0018,per0099-0019,per0099-0020
0,1984-05-06 14:44:03+00:00,,,,,,,,,,,,,,,,,,,,,
1,1984-08-26 14:46:45+00:00,,,,,,,,,,,,,,,,,,,,,
2,1986-04-10 14:42:16+00:00,204.1380969958978,198.39670133596755,206.254043877836,216.40354951019572,222.22732307599998,241.35356180478328,227.24421095769176,211.74862662047283,203.57745245366306,193.53423117583353,178.58099043898804,179.0768100538739,189.33022240533376,184.53171336297387,179.42991544902046,175.42691830677572,177.6724996843105,187.44577589784365,195.97557453674816,187.0663925876731,190.69378396762457
3,1986-04-26 14:41:53+00:00,193.6725722152443,187.20104311604706,204.35103909685827,212.14274268248423,222.24509579083858,235.38456152460608,225.44413982428978,209.39871669541859,201.49221861577655,200.15209942751443,187.2649114320264,183.0825615245858,185.75584247706695,177.20451362357971,172.7137962042293,169.8093536890893,171.6311912003281,183.88488174411137,187.21874091346353,182.62775512599453,198.76991000668394
4,1986-09-01 14:37:43+00:00,,,,,,,,,,,,,,,,,,,,,
5,1986-10-19 14:36:10+00:00,,,,,,,,,,,,,,,,,,,,,
6,1986-12-06 14:35:14+00:00,215.10651456047003,201.90536383856636,206.26311707711824,218.598250727542,237.92908123940722,243.17266609210222,237.76084610561216,223.49728479721597,208.44688808019131,198.06550890819108,194.29617878856178,186.87565402122328,190.91635890835616,184.23284656350472,179.0649524169673,171.39250029699656,172.34669551776287,181.51932203190736,183.84075287738008,189.48180462076357,187.94128547989266
7,1986-12-22 14:35:44+00:00,216.07277900738376,211.18009277026675,213.44871425212258,227.73780849664024,241.77297779370872,253.6484193576453,241.3877939087183,232.1646503129244,223.21696411290063,210.3593407402668,210.03743878480958,204.45662009594892,206.474686160374,196.72463594659496,190.184603811723,186.90783670104346,186.7985264157137,187.1910159812961,204.19511952575877,198.545370589584,196.64590650634256
8,1987-01-07 14:36:13+00:00,223.68084264346643,,,,233.8182039120131,237.13397735303258,231.01955014386422,222.64279727868515,208.3179800932303,189.0531950860535,174.36151764984083,164.68578258128903,166.67528505183884,206.51710593106912,,,,,,209.64081181068983,174.1225196653506
9,1987-01-23 14:36:40+00:00,,,,,,,,,,,,,,,,,177.06314612856943,,,,
10,1987-02-08 14:37:16+00:00,214.43189056797343,211.18191011559114,215.00319854319193,225.06985381466885,237.26370992740846,246.91565389045087,234.4083457909594,223.0767004941962,209.7456617091096,199.38416645995233,191.56816311828982,197.83593440702413,197.84814645529613,193.65133645754017,185.31027658790683,189.37508604643764,192.74774835447252,193.48773112923865,206.93577189846042,199.83461444667233,193.99585731918083
11,1987-03-28 14:39:04+00:00,,,,,,,,,,,,,,,,,,,,,
12,1987-04-13 14:39:36+00:00,,,,,,,,,,,,,,,,,,,,,
13,1987-04-29 14:40:06+00:00,,176.01291535360863,203.62993018797448,221.07097964099995,241.13985877087114,250.42853103035955,238.2847878314195,221.40705155348786,209.09111343283607,200.3944345680289,193.843819930973,197.20892413857194,199.12483273969016,194.09654040241844,186.78464888018937,187.2560147655213,192.18377597362985,196.45385094210008,204.2901918551343,200.0324447308503,198.6092385669439
14,1987-05-15 14:40:33+00:00,,,,,,,,,,,,,,,,,,,,,
15,1987-05-31 14:40:57+00:00,,,,,,,,,,,,,,,,,,,,,
16,1987-06-16 14:41:19+00:00,,,,,,,,,,,,,,,,,,,,,
17,1987-08-03 14:42:25+00:00,174.32460284251286,154.09870671789406,169.26114751865722,204.35903651240574,236.7390198222002,249.41427690621646,236.46447325406615,226.2747843311618,215.46122155012756,208.3619497737567,195.1726181925764,187.32126961557813,190.5218213643032,178.46403028127932,177.02676094116165,179.20696340299187,181.68347188727893,185.95437368742446,195.4878115942542,188.2423389002667,186.30341096665094
18,1987-08-19 14:42:53+00:00,,,,,,,,,,,,,,,,,,,,,
