,dates,mex0072-0000,mex0072-0001,mex0072-0002,mex0072-0003,mex0072-0004,mex0072-0005,mex0072-0006,mex0072-0007,mex0072-0008,mex0072-0009,mex0072-0010,mex0072-0011,mex0072-0012,mex0072-0013,mex0072-0014,mex0072-0015,mex0072-0016,mex0072-0017,mex0072-0018,mex0072-0019,mex0072-0020,mex0072-0021,mex0072-0022,mex0072-0023,mex0072-0024,mex0072-0025,mex0072-0026,mex0072-0027,mex0072-0028,mex0072-0029,mex0072-0030,mex0072-0031,mex0072-0032,mex0072-0033,mex0072-0034,mex0072-0035,mex0072-0036,mex0072-0037,mex0072-0038,mex0072-0039,mex0072-0040,mex0072-0041,mex0072-0042,mex0072-0043,mex0072-0044,mex0072-0045,mex0072-0046,mex0072-0047,mex0072-0048,mex0072-0049,mex0072-0050,mex0072-0051,mex0072-0052,mex0072-0053,mex0072-0054
0,1984-12-23 16:24:48+00:00,213.96080705918914,211.51461277771165,222.76851694308084,214.93447561503058,212.67965335798638,205.79980938906826,201.41121540017423,198.03148902384874,190.60809162590158,180.51554169966315,184.17486227345645,188.6260216506372,190.48078686829663,188.7722303585033,191.62151100641083,193.73428753244855,190.59686349009283,195.8910031447797,191.56651060258469,195.7145298080654,193.27915913029602,190.05286341967047,187.0862294449868,190.7628881948687,187.05549704155294,192.6994010400462,187.19565373218168,183.9255990692817,183.59908145045574,184.57365872442404,183.00410199300208,191.07017423808568,193.08343369844266,196.46677596903987,195.0772154229201,198.35823828649043,201.39431184667274,198.35131814243468,196.6009355156049,191.19194214730575,191.24194796272752,186.98181291119963,190.73727286539943,190.911528365906,193.83357635737042,196.79362904207366,202.09784350449877,197.1825498967424,199.9747551359211,205.96669814363312,214.81054456133367,209.9129878360963,214.90558645518666,224.36107510316904,247.52713645245052
1,1985-09-30 16:17:33+00:00,194.66696689803186,197.81123847010105,199.87704663798476,197.56575822279154,186.8113591109137,187.82814724342643,186.72359498487526,184.87008972971017,174.73291665531633,164.40079603015678,166.16463775991213,183.52181014929937,180.27684129673668,170.95361686597985,174.98773792052498,176.06361997030248,181.17822882105398,171.36066419404023,172.9994613783083,175.78260883082885,176.89393197204555,179.95123509028076,183.54110961125647,180.8998845304463,179.19308599004648,185.48075817826032,181.22372968833432,182.52033731262853,176.28733985377286,181.31027930479948,180.63259688803507,182.39612656512978,181.04394267146674,179.76580031118206,184.05704492897962,186.16939148502573,194.00175976292022,190.08742318094963,188.81002364934506,178.17461202140836,178.36040478665547,179.0499235063096,182.622306904742,181.83609369581458,187.08213874472182,185.23418495576837,186.49634853176167,191.6599060558232,194.09045012216887,205.036275030659,204.14719426195853,209.40981620902477,209.6576094233607,218.63482277549122,229.06228933254036
2,1985-10-07 16:23:40+00:00,,160.10996730015628,166.48565007903937,159.22304112382875,164.6482760152502,159.93676371803494,164.31591218095494,163.20693064977436,154.6242015540944,144.1884539916854,144.64570254592508,158.04656981071602,155.55953537440564,148.9878283147785,152.00560570355,162.61610296311505,157.17119486164427,164.57180099565093,158.17577190680663,147.910207143074,148.5518182864474,148.86943987525427,147.6536727092943,154.89093750336335,145.69451116800573,152.71652918320294,150.3389908006054,154.92283117585822,150.59304538592576,152.9387945158857,153.87839308789097,156.20111119645355,158.76567088689575,154.2819532079401,158.88485173863594,163.69676720830216,169.52068081826138,164.4287817830599,164.61499754851883,157.7414642898475,158.11506248502195,153.67269237919862,158.3627361354896,156.87770060397827,161.3264426797072,151.983379442132,157.7707583625712,163.57354902388738,165.7598702439576,168.76028655583065,181.75264478578075,179.53847969846714,180.1864176980201,188.31774413861393,200.31598798003674
3,1986-01-20 16:15:42+00:00,210.6877988836101,205.78055437393246,212.35346538400518,206.1449520624689,209.0674346329957,199.39579558383707,198.14997100600772,186.12132517520806,184.3366706393668,178.26910083710976,176.61488862671675,178.98363878884084,183.06886723753018,186.9986197966126,186.25257021055216,192.8323928693091,188.27976902675096,192.7590368283232,185.41498768517232,183.00887154289052,186.93513206991517,187.40349716010348,193.45961396275578,190.78330112191233,189.45850948593505,187.08935443608567,195.38022879108723,192.11841664483842,195.56863989851627,194.01829687538026,197.76852513633884,199.65803192177623,198.87578433518644,200.52638115394177,197.8440649064519,205.91127044222017,203.0845798194396,205.4236649572144,200.75821510048522,197.38903906903016,197.75985680439453,198.34718981651235,197.6157574009145,192.1103047663721,197.32145566590145,198.60139709617224,197.83046307606617,201.75123860068945,206.0869106597069,204.77251528744569,217.8725570369971,210.73614159302815,213.0232238523352,219.49802710657866,236.2056490949523
4,1986-01-27 16:21:44+00:00,217.61859612466543,219.20196511234514,221.78850360277966,217.7086727947035,214.6447795069071,205.88313185458367,203.69613554841862,198.86197313041396,195.04412572382378,184.49449976986236,186.29363571119805,191.29839124771337,189.90711652112287,194.08224458978387,192.38408133718576,197.45707113198057,196.4457184312799,201.79837675295155,196.78717732922212,199.39986324032003,197.1170855471397,195.4510203055405,193.400286299239,192.36174177808192,191.1095921674127,194.8799960138822,194.09988211000743,199.89772797265073,196.9523321270359,200.69381818350058,196.9195716257692,197.64859766762808,202.9583938314837,202.4517346417196,203.09672489306814,209.72434875177774,212.45843090139272,202.72376751973712,201.9397334066415,202.5371923428063,198.82124487664913,194.50835702163064,199.47763847238758,200.7340317653978,200.3672891459224,198.18815402026704,198.80162221369247,201.47162159713432,206.02464154126403,212.7058577652226,220.15062257643658,215.73618183740078,218.27664060505506,226.50768212898086,242.21858521116957
5,1986-03-16 16:20:40+00:00,,,222.0029250389139,210.8654996902162,209.42602818516255,199.3846657508015,199.46598400106745,188.88053376890585,184.06138326199147,175.05465589936082,179.78920533841878,187.79676295993343,187.27348425594366,191.06661689495363,189.99564397893676,192.7861789697189,192.38222401099415,194.2813062676027,190.553305995242,189.01718052081563,190.51064989063124,194.0910619593808,187.71973083314114,188.40646809260997,182.46101485273434,191.66905513386604,188.39475218879682,192.87339434140833,192.32812348659888,188.58146335826217,186.30001931565855,192.98251319084503,194.19485772698687,195.16662254259853,194.35255576163132,196.54950176467105,198.29983451889024,193.62357098305998,197.30495563076198,189.90561825385095,191.53218780281708,188.5922015381269,191.77342433850842,188.80876293296743,192.97117077421984,187.83036296016493,195.81569901662078,195.30337561591887,202.88334195057072,206.46434979788353,212.39834134640014,208.90663298729004,212.0244891110907,216.8345504846928,230.93206715620678
6,1986-03-25 16:14:19+00:00,206.82872959572722,216.57239574142696,211.4545833574059,209.1223920289216,207.42809751043774,197.0808076811094,198.2332663821759,190.22646976634024,184.1814623393035,175.19595194374182,178.15228586714417,182.86388333082317,185.49470027499476,183.51425701184272,183.72498130886274,190.24008015736266,187.37833736844843,187.50556471236442,185.83312883519477,188.08837515084736,186.3787070353241,185.05118583033084,181.0329181396794,180.16189846312898,180.1524030688155,183.2185001579614,183.47123139791293,179.7896196202197,187.27279545006257,184.13028983743234,188.91597739495327,189.86355395409643,188.59120650871043,187.1909129410454,193.35065242774186,195.7781915958053,200.07887203483634,196.37812344765345,196.0106149497833,192.60048065477704,189.2135779110886,184.53114700343457,181.07637985099686,188.20921049498855,184.80301213149576,184.76377813977416,184.61724697093683,193.2248777295924,199.0760765005859,204.95107397507627,212.45770406027438,209.42682297917167,210.640115667705,213.1975486512791,234.12148870099833
7,1986-04-10 16:13:58+00:00,202.29282379141733,202.74089013485548,205.96147370270697,202.2502020294856,195.70917211411307,198.27780523609414,192.33571202666158,191.88615284267692,180.46256367628527,176.60236567455308,175.66946986272612,185.38171210355614,185.46963268218298,180.81528845402244,177.89374539667017,181.44920109908023,185.70525684381712,180.11982597114599,183.86075095972961,182.7814099682479,187.58720052824688,181.42887020129052,181.78434940921807,180.78068753283281,181.67833831241336,183.27931701035533,184.66744453522762,189.52435690735751,188.70875257349752,187.47779131166658,182.97378913396602,189.28445660028115,187.95067419755304,196.61056592796044,197.7375923919404,199.76445800825147,200.79245354609196,197.77944691063465,196.1368574971488,187.68061678661599,187.34821505628832,184.86552434184347,190.2079986839069,187.35529198403125,188.40569185089416,185.07542472442225,186.2245996642111,197.83247926471478,200.64380043317271,207.2929184831946,214.30677108187535,212.24549646330593,208.79063172020912,211.77817194974628,233.71272412612115
8,1986-04-17 16:20:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.89198549126948,197.97259765359996,204.1456441525397,201.79988799414068,206.9884352450931,209.93912463099537,223.83954468594064
9,1987-05-31 16:12:40+00:00,188.45736863542896,197.87825234371232,206.07088758326847,205.09411273026677,201.80606371549487,191.32935805986023,196.2585520127875,188.2409570522379,183.20875140842267,171.013484052539,175.54827422625397,184.981916925372,177.78808382260098,182.6753332018771,182.24273873690453,189.60790372829206,185.52563472746544,185.45138619769511,180.55713891753697,182.6216635035043,183.20859716478316,183.4006417947489,181.612526429134,181.47096935389294,178.69647963255716,176.62334257170016,183.06208257542878,179.51262749234428,186.6511591991129,180.9030254997483,180.81695471473745,180.77095792893954,186.02702590824907,187.77673878893617,191.88586018486723,188.29998090347812,190.3107617107871,187.2568381230774,178.62530120594477,181.8986661979187,175.26188107697993,179.14966373920635,173.14135607016462,174.50423657086532,175.17357858366674,173.8200344799401,175.36663249903933,175.27890543577823,179.83695880761172,180.81551497144284,187.6680237507052,183.41532388398383,186.58748273333393,200.39499830557122,216.15730752287033
