,dates,mex0425-0000,mex0425-0001,mex0425-0002,mex0425-0003,mex0425-0004,mex0425-0005,mex0425-0006,mex0425-0007,mex0425-0008,mex0425-0009,mex0425-0010,mex0425-0011,mex0425-0012,mex0425-0013,mex0425-0014,mex0425-0015,mex0425-0016
0,1986-04-02 17:01:36+00:00,379.8405987043475,374.61505999793525,356.0849541874902,372.1771578865274,,,381.19054832837566,384.334072162265,387.10666710772426,,,,,,,,
1,1990-03-12 16:56:32+00:00,425.106628320462,407.81446212168845,403.6592579670292,381.68392247768105,333.0668233977115,,385.9530730217234,387.7278690139129,390.81076738899384,397.1632842541887,398.9489459821503,397.3184945968982,397.5798873132672,413.78081506938014,,,
2,1991-02-27 16:56:55+00:00,408.59808508306935,390.01245299365473,384.50739839490444,381.53002935207996,344.79901445898025,,365.27711907142026,381.0864865455381,384.6326053237969,384.09381557577586,388.05404833901804,385.93678437938246,382.4184989609075,391.60456482432807,400.66464791189827,396.06760125925905,387.5373535679914
3,1991-03-31 16:57:07+00:00,415.26766579482677,399.67236777076437,402.27875196760255,382.5404059034752,324.4711669546323,356.42954919745205,395.6723251468848,405.98199181935775,411.72303739022556,405.01334640213696,407.29212559576496,404.99579935589946,402.0269017939993,405.95730451979693,412.3778205267275,410.51439828934565,404.8490118650906
4,1993-01-15 16:57:31+00:00,392.3868271950294,378.4251808720987,364.88549536426484,369.1372115439397,369.0932116613471,349.3828580225574,343.43695870685866,369.63464922726354,365.4983681710771,357.5604910151594,349.76409343665665,346.5216691435533,349.2325878586988,349.9654307787256,353.1049473457775,352.1288025976732,358.21685068271296
5,1993-02-16 16:57:50+00:00,382.7632300073794,368.0209322084719,366.1557802763242,373.90027849453855,368.6656750793266,345.0527225978773,354.9114670726116,366.6429678282634,367.9292480164561,360.7008196611495,355.5589764274557,347.2230226278478,346.19296992875024,350.2642069745874,359.53661726230473,360.19543337437807,370.5635346809846
6,1993-03-04 16:57:59+00:00,378.00385732307967,371.255398333227,359.44659240331765,373.3886854603947,364.5917060306323,334.31071995704923,343.55177629011536,356.83885911513136,354.8516308613611,351.39380284243254,345.21225502004404,342.0569164582558,343.39973947391485,350.2487139398572,360.6710127254626,365.52832659503684,364.8499695318872
7,1993-03-20 16:58:04+00:00,401.5139188748309,387.7721870513328,375.322994104259,387.50504310652184,378.38719139599056,341.2047400937684,339.9710367738818,362.81701385658886,366.9296058627216,366.05225858576824,363.006673723946,362.04424321300695,361.35800940753046,370.2343568414125,378.1520447383059,378.22894528535187,381.18085429161766
8,1993-04-05 16:58:08+00:00,416.9730723627251,392.65682509707034,384.549309377503,384.61374137627257,374.3303731956457,339.71420409940555,343.14126984619503,360.4460933204622,365.9188206386617,367.7413893449918,367.52748341706643,363.62272224245294,359.1304120179592,371.789821723361,382.02422977954205,382.30127152460443,386.64992780016996
9,1993-04-21 16:58:17+00:00,409.9164510982882,392.63289472542874,380.0741657146237,381.06616721282893,378.46007037536367,361.0732050976538,332.3995481235356,372.0836930664189,385.01991976080086,371.54779101584774,365.40078313717254,363.5965640385712,360.45083071292015,367.6702080423587,,,
10,1993-05-07 16:58:20+00:00,407.83483452864857,381.29167127567456,371.5775884433356,381.15718000278974,374.49582272785386,348.0829940252771,320.88416880883995,352.75617238905755,358.9028764897651,360.9840448437059,361.2229957796374,357.31764202333034,355.76975929095306,361.53036358150774,366.9641433647902,377.3351441448197,382.5542635902675
11,1993-05-23 16:58:24+00:00,408.64455605952844,375.82257471272965,373.63447762108103,378.6318082748185,369.64477875230824,353.8582858079429,327.69035653312704,362.2417481011583,359.7613443512408,355.5094559316065,367.4915752789113,361.8298654830841,357.9112617818392,367.39188684828343,379.08701269212867,377.55806668019,378.09547061573204
