,dates,chi0396-0000,chi0396-0001,chi0396-0002,chi0396-0003
0,1986-02-04 14:07:35+00:00,,,,169.92074226618212
1,1986-08-15 14:02:17+00:00,97.64359629394494,102.92376589408052,103.95451872449907,
2,1986-12-21 13:59:37+00:00,101.57220142537734,115.40012594073602,132.92988319256347,133.98565818604908
3,1987-01-06 14:00:06+00:00,124.16329515920276,116.27243899916688,127.3245962896701,133.58399261364116
4,1987-01-22 14:00:34+00:00,120.68087416079084,138.4487700898798,134.52349567759074,127.22966983000714
5,1987-02-07 14:01:09+00:00,117.62086832279049,145.2953822185512,156.73565020422967,141.56285413663647
6,1998-03-09 14:17:09+00:00,172.61645306076295,,212.40517639101932,200.83907722400255
7,1998-03-25 14:17:23+00:00,182.8027401943504,,211.0044973157268,196.9745918587
8,1998-09-17 14:19:26+00:00,163.2201496466204,170.5526445863405,175.96558332223566,168.92312509746338
9,1998-10-03 14:19:29+00:00,160.6108747514374,176.33728645247362,174.6881751405008,162.92138377666748
10,1998-12-22 14:19:42+00:00,185.21901315214134,202.96331941251853,219.94652646920196,199.20535306660577
11,1999-07-26 14:33:30+00:00,174.85502410626484,187.0684451536328,183.51680214396177,162.7882573863929
12,1999-09-20 14:17:14+00:00,163.05936313149328,169.48937093317397,160.98143919774833,158.66106563836058
13,1999-10-14 14:33:38+00:00,164.84317938019097,167.56592305419338,176.40705756120116,177.3530625320257
14,1999-10-30 14:33:32+00:00,168.8626432092108,173.26455589673512,180.11317343152967,198.34713633017176
15,1999-12-01 14:33:26+00:00,160.84269076090936,168.09220686000165,186.4975326386102,190.24565762117288
16,1999-12-25 14:15:44+00:00,172.19592328012732,211.514942068971,218.32278769549646,206.06009481524347
17,2000-01-18 14:33:25+00:00,165.14412446670985,189.71443448614733,211.50921448562764,200.12289333952927
18,2000-02-03 14:33:25+00:00,161.95630501917492,186.65125161071586,202.6963464429025,200.74309394950734
19,2000-03-06 14:33:14+00:00,171.99298885994716,203.7238074496494,216.4723106826374,213.97452545503978
20,2000-03-22 14:33:15+00:00,174.53300057869563,203.3491537215276,218.88464833134702,213.4933571790183
21,2000-04-23 14:32:57+00:00,187.826192208858,214.57779293375722,220.86641865054347,217.10603490417662
22,2000-05-09 14:32:46+00:00,198.34527300505587,219.33160694169652,228.11764190822615,215.8201760664836
23,2000-07-12 14:32:08+00:00,184.04648473057773,195.88602923032184,196.21117216882482,181.00225246478047
24,2000-07-28 14:31:50+00:00,146.6767690452832,162.81054998394475,160.81988650399245,
25,2000-09-30 14:31:05+00:00,158.69513702881244,167.027469832037,176.24166066413915,171.5662695455692
26,2000-10-16 14:30:47+00:00,166.63829162060472,176.17794384427384,184.221044316598,183.5451379755936
27,2000-11-01 14:31:01+00:00,161.50762378208657,176.07241850675922,184.33269833094724,181.42031609662413
28,2000-11-17 14:30:59+00:00,184.00576265282658,203.90479392557924,201.5437469345058,211.18378792280618
