dates,sar1367-0000,sar1367-0001,sar1367-0002,sar1367-0003,satname
1984-05-06 09:33:51+00:00,0.45,,211.54,262.66,L5
1984-08-26 09:36:33+00:00,1.21,,214.02,263.36,L5
1984-09-11 09:36:38+00:00,0.78,,214.46,259.71,L5
1984-09-27 09:36:39+00:00,-6.04,,215.13,260.54,L5
1984-10-29 09:36:32+00:00,-3.07,,212.71,260.72,L5
1985-06-26 09:36:35+00:00,-8.98,,215.00,260.73,L5
1985-07-28 09:36:22+00:00,-3.94,,213.45,261.03,L5
1985-08-13 09:36:12+00:00,-1.26,,215.49,262.20,L5
1985-08-29 09:36:02+00:00,-3.36,,216.40,262.00,L5
1985-12-03 09:34:43+00:00,-2.39,,217.98,262.76,L5
1986-01-04 09:34:08+00:00,-5.75,,218.00,264.27,L5
1986-04-10 09:32:04+00:00,-19.07,,219.23,266.39,L5
1986-05-12 09:31:17+00:00,-11.54,,221.15,265.84,L5
1986-05-28 09:30:50+00:00,-9.27,,220.08,266.52,L5
1986-06-29 09:29:50+00:00,-7.54,,220.08,267.05,L5
1986-07-15 09:29:17+00:00,0.50,,220.30,266.15,L5
1986-07-31 09:28:43+00:00,0.44,,219.47,265.86,L5
1986-09-01 09:27:32+00:00,1.55,,218.88,264.85,L5
1986-09-17 09:27:01+00:00,2.67,,218.62,265.20,L5
1986-11-04 09:25:25+00:00,6.25,,218.66,265.21,L5
1987-01-07 09:26:01+00:00,5.79,,215.78,263.79,L5
1987-01-23 09:26:28+00:00,3.38,,217.65,263.05,L5
1987-03-28 09:28:52+00:00,1.93,,218.76,261.18,L5
1987-04-13 09:29:24+00:00,4.13,,217.84,258.43,L5
1987-05-15 09:30:21+00:00,8.67,,220.28,259.32,L5
1987-06-16 09:31:07+00:00,15.16,,220.65,257.35,L5
1987-07-02 09:31:27+00:00,18.15,,223.39,258.22,L5
1987-07-18 09:31:44+00:00,20.49,,225.10,259.04,L5
1987-08-19 09:32:41+00:00,25.91,,224.61,258.75,L5
1987-09-04 09:33:07+00:00,28.12,,224.29,257.77,L5
