,dates,jap0055-0000,jap0055-0001,jap0055-0002,jap0055-0003,jap0055-0004,jap0055-0005,jap0055-0006,jap0055-0007,jap0055-0008,jap0055-0009,jap0055-0010,jap0055-0011,jap0055-0012,jap0055-0013,jap0055-0014,jap0055-0015,jap0055-0016,jap0055-0017,jap0055-0018,jap0055-0019,jap0055-0020
0,1984-06-20 00:48:23+00:00,,,,,,,,,,,,,,,,,,,,,
1,1984-08-07 00:49:31+00:00,144.35811757905418,130.91295139436835,128.2821544120686,126.91875657827758,120.2794909759717,108.92855988834545,109.22881547816648,120.77882946425781,124.09339306535495,124.63327258260972,128.07638442664017,127.20772254487443,130.21972580533816,119.7420359068523,118.78355016656711,115.6048165992631,115.77085263813096,118.72537566534072,121.02149067492216,124.29379702554769,141.44654078246293
2,1984-10-10 00:50:30+00:00,148.99305740122162,135.7371880320685,128.13905628778448,126.03265289078438,127.41177323633332,121.77209569008754,127.74095612140512,133.73438252298206,135.8746406749988,135.90216331611123,139.67478640663774,137.0620452704755,141.43992453358433,137.2732197021195,130.2032498859738,127.44353491678167,127.05281859982718,131.03822625052192,132.8738296550288,143.41330910096087,162.67068828992143
3,1985-01-14 00:50:21+00:00,,,,,,,,,,,,,,,,,,,,,
4,1985-09-27 00:49:10+00:00,154.95209234171426,142.23921243321195,137.16709069760145,136.92323420612763,133.98336354907815,125.83295093130359,129.50781941076528,137.44292248865128,139.5637716074429,142.8062951926086,142.80708325685794,147.1829994905782,143.92262128353485,136.32243004678725,134.82703826924654,132.1783244496406,134.22719705515334,134.8608950831113,142.39904930089338,150.88570039159436,164.44832572438713
5,1985-10-29 00:49:11+00:00,161.32655645621105,144.03778705528936,142.31466011383264,140.31648957483154,141.51144338297303,136.17228735840922,140.2172758326405,142.19145227601032,145.3630803733078,144.25152499199447,143.36638598670757,149.13637758910704,159.0417143823525,151.26977267552272,143.43403330256714,143.19944561789112,144.05906563336828,148.94984878682175,150.16259017602692,158.6352124570545,167.8743690278656
6,1986-01-17 00:47:45+00:00,,,,,,145.8742894005086,,,,,,,,,,,,,,,
7,1986-06-10 00:44:19+00:00,161.17955358256984,147.11202221246475,141.4081867835037,139.7304919361442,136.75216776851266,125.24849101745392,130.37354509781056,136.30370373157442,141.94475498175643,138.6834844282703,138.66749983407618,140.3014617462292,147.09210655659157,140.19178546804264,136.62299164323375,130.25829778516623,130.72133932954145,131.27578567491068,140.93031845246298,142.77216084734926,
8,1986-06-26 00:43:25+00:00,150.5800767972907,135.42856991397048,132.46405732579984,132.35230798773944,125.95409100648205,114.18869063420212,118.55823949281444,125.93239890502193,126.75734825311388,128.19797029975928,125.32576081950393,126.9090499676615,135.18895138242627,122.3735244281934,121.05542637740766,113.89538991600293,119.5570378027978,120.32531694828145,122.97113922313461,127.47105495524579,148.2945594948243
9,1986-07-28 00:42:19+00:00,138.5802699382346,124.5459447959802,121.67449902573931,122.94803539526127,117.40909275594636,110.07737647612754,114.49447002309365,119.09599474686115,118.78112885484937,122.27879302450728,122.72157303696362,124.51618311954009,125.34258790345484,118.6135618095457,116.72857375556971,114.27611086425775,115.460379649185,117.48280070203324,118.56684355868755,124.7545204041894,143.7443268091891
10,1986-08-13 00:41:45+00:00,149.53435445491206,139.17177413824106,131.33299123828698,131.9237465466981,126.03750837557709,120.65042327957285,124.05969172858062,131.9151723013933,133.08443173594776,135.64764514558905,137.3594542270758,137.05404894052475,138.4241812146686,134.1681706460212,129.06370576508434,125.66911575814473,125.44646277794807,127.03912122559137,130.60239666988818,137.8313782950674,152.41775490332054
11,1986-09-30 00:40:06+00:00,,,,,,,,,,,,,104.88127188284989,,118.05415021431871,122.47171099142138,124.44270308374735,104.18931510026607,,126.82342213221997,163.5794301971963
12,1986-11-17 00:38:24+00:00,,,,,,,,,,,,,,,,,,,,,
13,1987-02-05 00:40:24+00:00,,,,,,113.36650959722525,,124.65657519171143,,,,,70.26210187435885,,,,,,,,
14,1987-05-28 00:44:33+00:00,163.23453878854875,149.15921394716287,142.53375617801214,142.22270447901764,135.9430441418275,126.36092985790981,131.21762365546334,131.95108753864616,136.40877082214567,131.11189930311,130.82804630047187,136.1622251199791,146.2209464718631,150.3434041998267,141.34534681569414,132.85811405355403,130.4797297534691,132.67179398992957,136.19103562178077,142.2759291274402,161.4223456761496
15,1987-11-04 00:48:14+00:00,160.42912401675977,143.47798037910917,137.58681491771662,134.65432611767318,136.89653093187493,123.27930235114545,126.38842702996841,131.56304398245794,138.21796530270802,135.7779694783611,136.8556635483228,138.63553936124822,148.68511685757736,141.65513665295373,140.7087247878946,131.495573214587,131.5038789338302,133.0706196887778,131.53274867221816,138.87319654549702,145.8539975383747
16,1987-12-22 00:48:40+00:00,,,,,,,,,,,,,,,,,,,,,
17,1988-05-30 00:50:53+00:00,154.6301502673827,144.59352202826085,141.96756115640284,139.12634312371833,135.41427361401117,132.79488434682827,130.2411948164814,135.71928807528462,137.3697038924778,139.95246131173437,142.9246769630414,146.69388324950344,145.29448262306587,139.03870795212714,133.62207463171106,128.23684763162004,129.55191747402262,129.97322496707673,133.479630736456,144.49192955622885,155.16070865314418
18,1988-08-02 00:50:45+00:00,151.6212900761376,140.49581347323556,140.10504402315712,140.2062962452614,131.72371697353867,124.3146286895182,127.70323321479394,132.14417881761858,133.16701770989067,133.65920820188225,138.89952969752144,142.74022046333423,139.29263112416993,130.52409862755138,129.21679689621104,121.58836993776637,126.52297903010654,129.1787564225716,131.90778239977664,138.01937838904541,151.21240477437024
19,1988-10-05 00:51:03+00:00,148.86515641942327,140.84809364122322,133.35655399387662,136.01449443382853,135.74703599370577,127.5034359452185,130.8803769856878,143.44468340857074,143.84179666977644,143.0112874793445,143.44442042331724,143.430271540425,142.76839113858335,137.13940601398463,136.69758914875067,132.42380155197986,132.73702829190842,135.70989966910474,136.80578966981443,140.29357378055136,161.39975050410933
20,1988-10-21 00:50:33+00:00,149.86209116466756,139.54737259453427,137.52055898917774,138.5331804604918,134.4370667270021,131.42337544649683,130.29869240327406,139.93099277818203,142.37864222903937,139.5283011080886,142.9218816645381,140.84543737488934,146.0284949016704,135.35096428647577,135.87256114541174,127.99617228627861,130.56840945020454,132.99438750566364,129.24790853180517,135.8699693308746,155.49536993175997
21,1989-01-09 00:50:40+00:00,136.0065073580664,117.89547628708831,,,,108.2204524243365,,,101.96680111074049,108.89729004397773,118.52340614624012,117.50842485605224,130.64740329440775,121.25145984379859,118.98946351765204,110.82129883260343,113.41356272758564,117.56392190958576,118.15520686989635,120.9133790937027,126.86057701976829
22,1989-03-30 00:49:23+00:00,154.26866973562812,137.35675239314324,137.8170454516246,133.64708702855586,130.8077078750047,123.05689158824953,127.53854575322116,131.32104452440714,133.78868006683547,131.28577669845185,134.29056956869923,133.80618656813675,140.39600830389458,132.4264019945448,127.1045140775004,123.56672079278059,122.57477147852924,123.04497881695622,123.52457121255061,128.7246217826231,147.5930561308547
23,1989-05-01 00:48:48+00:00,137.9928890100495,115.34640443522147,119.6635586382992,116.85697689511788,113.18963987777224,101.69871735882961,104.3005992219448,104.66220906039158,108.63219334276963,107.03697720275918,110.52678750906384,107.24802691084359,120.14037817370173,,,,,,,,
24,1989-05-17 00:48:29+00:00,156.53910870145415,141.67273927529544,137.26844519317234,137.339095617317,131.75161524485773,128.08672038431425,126.9252353678362,134.85927440512592,138.69073043975442,135.68522900293172,137.2658431179521,139.60920477202032,140.02117113136927,134.60671811596086,129.82216911206822,126.68580171675609,125.35947457982594,126.94549782564123,126.99495762508602,133.15450842552528,150.2398059849319
