dates,nzd0553-0000,nzd0553-0001,nzd0553-0002,nzd0553-0003,nzd0553-0004,nzd0553-0005,nzd0553-0006,nzd0553-0007,nzd0553-0008,satname
1999-07-16 22:13:35+00:00,,303.91,319.86,326.57,320.57,315.78,315.99,316.86,326.71,L7
1999-10-04 22:13:49+00:00,326.77,319.54,334.78,335.18,333.11,348.20,333.61,329.79,312.54,L7
1999-11-05 22:13:40+00:00,318.97,323.83,340.25,332.73,330.10,338.84,344.01,343.11,341.45,L7
1999-12-07 22:13:41+00:00,318.86,323.22,333.85,332.05,332.21,343.94,338.35,332.25,337.71,L7
1999-12-30 22:19:45+00:00,313.85,314.68,335.18,333.01,326.47,339.65,339.28,339.44,332.45,L7
2000-01-15 22:19:46+00:00,325.09,316.83,337.09,331.88,328.34,337.39,331.54,331.65,325.65,L7
2000-04-20 22:19:15+00:00,314.57,323.11,335.69,331.63,333.54,337.04,337.54,330.98,341.33,L7
2000-05-15 22:12:54+00:00,308.90,319.16,326.91,342.73,331.11,332.88,327.59,317.68,314.24,L7
2000-05-31 22:12:42+00:00,319.17,318.88,335.93,323.61,318.72,332.45,327.47,317.26,308.63,L7
2000-06-07 22:18:48+00:00,317.06,322.83,336.91,333.56,322.12,327.60,332.16,310.99,313.43,L7
2000-08-10 22:18:02+00:00,,,320.90,319.85,324.72,334.90,328.44,329.20,339.32,L7
2000-09-04 22:11:34+00:00,314.44,320.51,338.60,333.09,334.82,342.62,344.30,339.69,336.71,L7
2000-09-20 22:11:14+00:00,311.36,319.45,330.90,325.18,330.32,336.51,333.21,326.88,320.20,L7
2000-09-27 22:17:24+00:00,309.14,315.91,332.24,324.55,324.73,333.27,327.17,318.01,320.48,L7
2001-02-11 22:11:12+00:00,,,,,,327.41,325.32,309.29,320.24,L7
2001-02-27 22:11:06+00:00,316.06,322.54,337.03,334.91,341.11,349.74,345.00,336.68,341.26,L7
2001-03-22 22:17:09+00:00,326.31,338.22,349.99,341.75,340.62,354.40,348.19,346.78,345.17,L7
2001-04-16 22:10:54+00:00,330.80,330.92,347.12,332.47,334.72,343.26,338.70,329.03,319.17,L7
2001-05-02 22:10:51+00:00,334.79,337.26,350.39,340.38,335.01,344.96,339.10,330.41,316.11,L7
2001-07-05 22:10:33+00:00,337.09,312.52,,,,327.56,332.12,,311.53,L7
2001-11-26 22:09:21+00:00,325.17,327.65,344.45,340.52,343.67,350.27,352.67,350.08,343.18,L7
2002-02-14 22:09:41+00:00,324.06,323.89,329.75,329.11,325.96,338.03,338.65,332.06,340.71,L7
2002-05-21 22:09:29+00:00,320.95,334.12,352.83,346.26,332.61,342.90,334.90,327.20,316.80,L7
2002-07-31 22:15:11+00:00,321.21,322.54,328.99,329.38,326.11,340.57,338.40,327.15,320.67,L7
2002-08-25 22:08:48+00:00,300.03,308.06,319.48,318.63,314.62,322.20,316.49,300.90,308.34,L7
2002-09-17 22:14:43+00:00,301.75,300.32,321.43,318.46,321.09,335.14,341.23,332.65,321.98,L7
2002-10-28 22:08:34+00:00,316.10,321.89,335.06,328.97,326.79,334.09,333.63,331.02,326.65,L7
2003-01-07 22:15:16+00:00,311.75,316.02,331.03,327.41,332.32,346.10,339.30,336.05,338.45,L7
2003-03-21 22:09:51+00:00,324.91,318.68,328.83,328.57,330.85,341.57,339.62,330.90,341.69,L7
2003-05-15 22:15:40+00:00,,,,,,,,307.42,312.21,L7
2003-05-24 22:09:28+00:00,,320.67,333.63,332.09,326.56,340.39,331.95,321.84,313.39,L7
