dates,satname,nzd0553-0000,nzd0553-0001,nzd0553-0002,nzd0553-0003,nzd0553-0004,nzd0553-0005,nzd0553-0006,nzd0553-0007,nzd0553-0008
1999-07-16 22:13:35+00:00,L7,,319.91,335.86,340.28,334.28,331.78,330.76,334.31,335.06
1999-09-18 22:14:03+00:00,L7,,,,,,,,,
1999-10-04 22:13:49+00:00,L7,303.44,302.04,317.28,320.18,318.11,330.70,317.46,310.70,303.41
1999-10-27 22:19:51+00:00,L7,,,,,,,,,
1999-11-05 22:13:40+00:00,L7,312.08,318.66,335.08,328.30,325.67,333.67,339.24,337.47,338.75
1999-12-07 22:13:41+00:00,L7,330.42,331.89,342.52,339.48,339.64,352.61,346.35,341.70,342.23
1999-12-30 22:19:45+00:00,L7,297.18,302.18,322.68,322.30,315.76,327.15,327.74,325.80,325.93
2000-01-15 22:19:46+00:00,L7,308.42,304.33,324.59,321.17,317.63,324.89,320.00,318.01,319.13
2000-04-20 22:19:15+00:00,L7,337.24,340.11,352.69,346.20,348.11,354.04,353.23,349.53,350.20
2000-05-15 22:12:54+00:00,L7,302.90,314.66,322.41,338.87,327.25,328.38,323.44,312.77,311.89
2000-05-31 22:12:42+00:00,L7,312.06,313.55,330.60,319.04,314.15,327.12,322.55,311.44,305.85
2000-06-07 22:18:48+00:00,L7,321.73,326.33,340.41,336.56,325.12,331.10,335.39,314.81,315.26
2000-08-10 22:18:02+00:00,L7,,,308.73,309.42,314.29,322.73,317.21,315.93,332.97
2000-09-04 22:11:34+00:00,L7,311.55,318.34,336.43,331.23,332.96,340.45,342.30,337.33,335.58
2000-09-20 22:11:14+00:00,L7,304.92,314.62,326.07,321.04,326.18,331.68,328.75,321.61,317.68
2000-09-27 22:17:24+00:00,L7,319.58,323.74,340.07,331.26,331.44,341.10,334.40,326.56,324.57
2001-02-11 22:11:12+00:00,L7,,,,,,345.58,342.09,329.11,329.72
2001-02-27 22:11:06+00:00,L7,332.50,334.87,349.36,345.48,351.68,362.07,356.38,350.13,347.69
2001-03-22 22:17:09+00:00,L7,325.87,337.89,349.66,341.46,340.33,354.07,347.88,346.42,345.00
2001-04-16 22:10:54+00:00,L7,317.47,320.92,337.12,323.90,326.15,333.26,329.47,318.12,313.95
2001-05-02 22:10:51+00:00,L7,312.79,320.76,333.89,326.24,320.87,328.46,323.87,312.41,307.50
2001-07-05 22:10:33+00:00,L7,350.42,322.52,,,,337.56,341.35,,316.75
2001-11-26 22:09:21+00:00,L7,310.06,316.32,333.12,330.81,333.96,338.94,342.21,337.72,337.27
2002-02-14 22:09:41+00:00,L7,346.06,340.39,346.25,343.25,340.10,354.53,353.88,350.06,349.32
2002-05-21 22:09:29+00:00,L7,298.06,316.95,335.66,331.55,317.90,325.73,319.05,308.47,307.84
2002-07-31 22:15:11+00:00,L7,317.88,320.04,326.49,327.24,323.97,338.07,336.09,324.42,319.37
2002-08-25 22:08:48+00:00,L7,320.47,323.39,334.81,331.77,327.76,337.53,330.64,317.63,316.34
2002-09-17 22:14:43+00:00,L7,287.08,289.32,310.43,309.03,311.66,324.14,331.08,320.65,316.24
2002-10-28 22:08:34+00:00,L7,310.10,317.39,330.56,325.11,322.93,329.59,329.48,326.11,324.30
2003-01-07 22:15:16+00:00,L7,323.53,324.85,339.86,334.98,339.89,354.93,347.45,345.69,343.06
2003-03-21 22:09:51+00:00,L7,350.69,338.01,348.16,345.14,347.42,360.90,357.47,351.99,351.78
2003-05-15 22:15:40+00:00,L7,,,,,,,,313.97,315.34
2003-05-24 22:09:28+00:00,L7,,307.50,320.46,320.80,315.27,327.22,319.80,307.48,306.52
2003-08-03 22:15:22+00:00,L7,,324.51,340.10,332.39,330.78,339.38,339.02,329.83,324.84
2003-08-11 22:03:51+00:00,L5,,,,,,,,,327.89
2003-08-12 22:09:11+00:00,L7,348.11,339.38,346.22,341.64,338.76,,,,340.11
2003-08-28 22:09:09+00:00,L7,334.54,,,338.89,329.67,346.76,336.67,334.43,326.48
2003-09-12 22:04:26+00:00,L5,,,,,,,,,
2003-10-07 21:58:35+00:00,L5,315.09,319.07,326.85,325.09,327.69,339.00,336.01,332.57,326.75
2003-10-15 22:08:58+00:00,L7,328.27,327.02,344.01,339.52,339.21,346.43,345.32,340.84,342.84
2003-11-16 22:09:23+00:00,L7,306.17,315.04,324.76,320.32,320.79,327.84,320.28,310.48,308.40
2003-12-26 21:59:30+00:00,L5,317.74,314.84,335.83,346.38,353.87,355.28,347.62,336.76,333.65
2004-01-27 21:59:38+00:00,L5,327.86,327.93,341.78,343.32,345.66,356.02,345.64,335.45,338.23
2004-03-23 22:10:04+00:00,L7,354.97,351.85,362.62,350.33,349.54,354.88,346.62,342.16,327.13
2004-03-31 21:59:59+00:00,L5,315.81,328.13,344.64,344.80,330.67,338.04,337.12,335.00,320.41
2004-04-23 22:06:53+00:00,L5,,,,,,,,,
2004-04-24 22:09:55+00:00,L7,344.86,342.90,353.25,346.53,350.75,361.39,357.48,342.11,337.76
2004-05-02 22:00:57+00:00,L5,312.69,316.78,338.16,343.56,340.93,341.66,339.98,325.10,312.22
2004-05-09 22:07:21+00:00,L5,,,,,,,,,
2004-05-18 22:01:26+00:00,L5,347.72,341.12,357.14,351.50,352.50,358.00,362.71,354.35,339.58
